date,tic,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,close,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
2024-05-16,1590.TW,3810294000.0,9.15,1829263000.0,1829164000.0,1829164000.0,661588000.0,7205592000.0,498196000.0,2490752000.0,2000000000.0,3.43,14846145000.0,25.48,7695936000.0,13.21,26450425000.0,45.4,58259865000.0,41605822000.0,71.41,100.0,31809440000.0,54.6,752413000.0,1.29,2000000000.0,3.43,340176000.0,0.58,-740216000.0,-1.27,25499893000.0,43.77,58259865000.0,100.0,9191705000.0,7695936000.0,-1495769000.0,1453907000.0,-807764000.0,1869111000.0,615128000.0,2327360000.0,2327360000.0,-45279000.0,-437137000.0,,0.0,0.033769954,0.0,0.0,0.033769954,0.0,0.0,0.03379167,0.033769954,0.0,0.0,0.03380471,0.033794545,0.03379268,0.03381115,0.0,0.0,0.0,0.0,0.0,0.033795137,0.0,0.0,0.0,0.0,0.0,0.033769954,0.033769954,0.03381779,0.033815656,0.033769954,0.0,0.033769954,0.033769954,0.0,0.0,0.03381517,0.033769954,0.0,0.0,0.0,0.0,0.033805713,0.0,0.033769954,0.0,0.033799313,0.0,0.033769954,0.033769954,0.0,0.0,0.033796795,0.0,0.033769954,0.033769954,0.0,0.0,0.0,0.033769954,0.033769954,0.033769954,0.0,0.0,0.033808913,0.0,0.033769954,0.0,0.0,0.033769954,0.0,0.0,0.0,0.0
2024-05-16,1605.TW,37891440000.0,0.22,5328343000.0,799736000.0,799736000.0,4417478000.0,40549837000.0,-127788000.0,5217214000.0,40313329000.0,15.17,33600788000.0,12.65,12313790000.0,4.63,79015575000.0,29.74,151479608000.0,141551902000.0,53.28,57.02,186659859000.0,70.26,60605583000.0,22.81,40313329000.0,15.17,3421737000.0,1.29,10719735000.0,4.03,56918050000.0,21.42,265675434000.0,100.0,16347012000.0,12313790000.0,-4033222000.0,-4128424000.0,1115305000.0,-732219000.0,1896229000.0,671948000.0,671948000.0,-521349000.0,-2953557000.0,,0.0,0.033769954,0.033793498,0.0,0.033769954,0.0,0.033769954,0.0,0.033769954,0.033769954,0.033769954,0.0,0.0,0.0,0.03381115,0.0,0.0,0.0,0.0,0.0,0.033795137,0.0,0.03379256,0.0,0.033799697,0.0,0.0,0.033769954,0.03381779,0.0,0.0,0.033769954,0.0,0.0,0.033813227,0.0,0.03381517,0.033769954,0.0,0.033769954,0.0,0.033769954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033769954,0.0,0.033769954,0.0,0.0,0.033769954,0.033769954,0.0,0.0,0.033769954,0.0,0.033806622,0.0,0.0,0.033800855,0.033790424,0.0
2024-05-16,2002.TW,89647055000.0,0.04,3282452000.0,1131578000.0,1131578000.0,3314673000.0,93753916000.0,346969000.0,4446251000.0,157731290000.0,22.77,40688749000.0,5.87,19090447000.0,2.76,205157997000.0,29.62,347011293000.0,308714901000.0,44.57,50.1,487487700000.0,70.38,172421406000.0,24.89,157348610000.0,22.72,17202331000.0,2.48,774458000.0,0.11,122249116000.0,17.65,692645697000.0,100.0,10919515000.0,15405798000.0,4486283000.0,3349265000.0,-8191828000.0,3420408000.0,7934103000.0,1478547000.0,1478547000.0,-1250137000.0,-9025806000.0,,0.0,0.033769954,0.0,0.0,0.033769954,0.0,0.033769954,0.03379167,0.0,0.0,0.0,0.0,0.033794545,0.03379268,0.0,0.033781935,0.0,0.03379098,0.0,0.033769954,0.0,0.0,0.03379256,0.033769954,0.033799697,0.0,0.0,0.033769954,0.0,0.033815656,0.0,0.0,0.033769954,0.033769954,0.0,0.0,0.0,0.0,0.0,0.0,0.033769954,0.0,0.033805713,0.033769954,0.033769954,0.0,0.033799313,0.03380365,0.0,0.033769954,0.0,0.033769954,0.033796795,0.033769954,0.033769954,0.0,0.0,0.033769954,0.033769954,0.0,0.033769954,0.033769954,0.0,0.0,0.0,0.033769954,0.033769954,0.0,0.033806622,0.0,0.0,0.0,0.033790424,0.0
2024-05-16,2027.TW,19241474000.0,0.47,3508049000.0,1444638000.0,1444638000.0,2715803000.0,23224800000.0,507082000.0,4160441000.0,24342606000.0,17.64,23000824000.0,16.67,9926223000.0,7.19,83544236000.0,60.54,137990329000.0,66690382000.0,48.33,100.0,54446093000.0,39.46,32999386000.0,23.91,24342606000.0,17.64,2875712000.0,2.08,4161079000.0,3.02,19572032000.0,14.18,137990329000.0,100.0,9424771000.0,9926223000.0,501452000.0,4917618000.0,-1855675000.0,4922161000.0,614848000.0,1951720000.0,1951720000.0,-172874000.0,-1420653000.0,,0.0,0.033769954,0.033793498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03380471,0.0,0.03379268,0.0,0.033781935,0.0,0.0,0.033769954,0.0,0.0,0.03379892,0.0,0.033769954,0.0,0.0,0.0,0.033769954,0.03381779,0.033815656,0.033769954,0.033769954,0.033769954,0.0,0.0,0.0,0.03381517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033769954,0.0,0.0,0.03380365,0.0,0.033769954,0.03381049,0.033769954,0.0,0.0,0.0,0.033769954,0.033769954,0.0,0.033769954,0.033769954,0.033769954,0.0,0.0,0.0,0.033808913,0.0,0.0,0.0,0.0,0.033769954,0.033801015,0.033800855,0.033790424,0.0
2024-05-16,2049.TW,3917267000.0,1.12,608091000.0,360995000.0,360995000.0,212784000.0,5506465000.0,122508000.0,573779000.0,3537923000.0,6.81,7479735000.0,14.39,7580268000.0,14.59,19035009000.0,36.63,51964267000.0,34648618000.0,66.68,100.0,32929258000.0,63.37,8329195000.0,16.03,3537923000.0,6.81,851040000.0,1.64,604845000.0,1.16,23026115000.0,44.31,51964267000.0,100.0,7564000000.0,7580268000.0,16268000.0,1166361000.0,-1061001000.0,1241367000.0,558079000.0,483503000.0,483503000.0,-45787000.0,-783177000.0,,0.033769954,0.0,0.033793498,0.0,0.0,0.0,0.033769954,0.03379167,0.0,0.033769954,0.033769954,0.0,0.0,0.03379268,0.03381115,0.033781935,0.0,0.03379098,0.0,0.033769954,0.0,0.03379892,0.0,0.0,0.033799697,0.0,0.033769954,0.0,0.0,0.0,0.0,0.0,0.0,0.033769954,0.033813227,0.033806913,0.03381517,0.0,0.033793878,0.0,0.0,0.033769954,0.033805713,0.0,0.0,0.033769954,0.033799313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033769954,0.033769954,0.0,0.0,0.0,0.033769954,0.0,0.0,0.0,0.033769954,0.0,0.0,0.0,0.0,0.033806622,0.033769954,0.0,0.0,0.0,0.03380618
2024-05-16,2105.TW,17673635000.0,0.68,2219808000.0,2221116000.0,2221116000.0,1166278000.0,23622354000.0,818886000.0,3387394000.0,32414155000.0,22.81,70841000.0,0.05,25146021000.0,17.69,59040371000.0,41.54,142136133000.0,82325848000.0,57.92,100.0,83095762000.0,58.46,32783046000.0,23.06,32414155000.0,22.81,4156397000.0,2.92,-5766053000.0,-4.06,55606905000.0,39.12,142136133000.0,100.0,23575591000.0,25146021000.0,1570430000.0,4152632000.0,-94951000.0,4637038000.0,2451425000.0,3040002000.0,3040002000.0,-234339000.0,-590186000.0,,0.033769954,0.033769954,0.033793498,0.0,0.033769954,0.033810917,0.033769954,0.03379167,0.033769954,0.033769954,0.0,0.03380471,0.033794545,0.03379268,0.0,0.033781935,0.03380052,0.0,0.0,0.033769954,0.033795137,0.0,0.03379256,0.033769954,0.0,0.033810563,0.033769954,0.033769954,0.0,0.033815656,0.033769954,0.0,0.0,0.0,0.033813227,0.0,0.03381517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033769954,0.033799313,0.03380365,0.0,0.033769954,0.03381049,0.033769954,0.0,0.0,0.0,0.0,0.0,0.033769954,0.033769954,0.0,0.033769954,0.0,0.0,0.0,0.033808913,0.033769954,0.0,0.033769954,0.033806622,0.033769954,0.0,0.033800855,0.033790424,0.0
2024-05-16,2201.TW,13745976000.0,0.83,1808838000.0,1635131000.0,1635131000.0,1282121000.0,20749925000.0,458494000.0,2917252000.0,10700013000.0,2.76,16053296000.0,4.14,12832361000.0,3.31,285067273000.0,73.48,91627573000.0,61724703000.0,15.91,23.62,102866753000.0,26.52,24705322000.0,6.37,10700013000.0,2.76,39068365000.0,10.07,1195761000.0,0.31,34151934000.0,8.8,387934026000.0,100.0,16379704000.0,14503333000.0,-1876371000.0,4894750000.0,-1925077000.0,-296468000.0,2324630000.0,2093625000.0,2093625000.0,-1365845000.0,-433768000.0,,0.0,0.0,0.033793498,0.0,0.033769954,0.033810917,0.033769954,0.03379167,0.033769954,0.0,0.033769954,0.0,0.0,0.0,0.0,0.0,0.0,0.03379098,0.033769954,0.033769954,0.0,0.0,0.03379256,0.033769954,0.0,0.033810563,0.0,0.0,0.03381779,0.0,0.033769954,0.0,0.0,0.0,0.0,0.033806913,0.0,0.033769954,0.033793878,0.0,0.033769954,0.033769954,0.0,0.0,0.033769954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033796795,0.033769954,0.033769954,0.0,0.033769954,0.0,0.0,0.0,0.033769954,0.033769954,0.033769954,0.0,0.0,0.033769954,0.0,0.033769954,0.0,0.033769954,0.033801015,0.0,0.0,0.0
2024-05-16,2207.TW,63544254000.0,10.56,5885107000.0,6943806000.0,6943806000.0,4933131000.0,72065574000.0,1577514000.0,11876937000.0,5571028000.0,1.12,2897372000.0,0.58,21301997000.0,4.29,354715775000.0,71.5,99961159000.0,65720278000.0,13.25,20.15,141384602000.0,28.5,37823898000.0,7.62,5571028000.0,1.12,22512027000.0,4.54,8778944000.0,1.77,48472934000.0,9.77,496100377000.0,100.0,23142893000.0,21301997000.0,-1840896000.0,7553139000.0,-7974181000.0,3342193000.0,3375356000.0,8521320000.0,8521320000.0,-1560553000.0,-6691965000.0,,0.033769954,0.033769954,0.0,0.0,0.033769954,0.033810917,0.0,0.03379167,0.033769954,0.0,0.0,0.0,0.0,0.0,0.03381115,0.0,0.0,0.03379098,0.033769954,0.033769954,0.0,0.03379892,0.0,0.033769954,0.033799697,0.0,0.0,0.0,0.03381779,0.0,0.033769954,0.033769954,0.0,0.033769954,0.0,0.033806913,0.0,0.033769954,0.033793878,0.033769954,0.0,0.033769954,0.0,0.033769954,0.033769954,0.033769954,0.033799313,0.03380365,0.033769954,0.0,0.03381049,0.0,0.0,0.033769954,0.0,0.033769954,0.0,0.0,0.0,0.033769954,0.0,0.033769954,0.0,0.0,0.033808913,0.033769954,0.033769954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16,2301.TW,22928567000.0,1.04,2387803000.0,2393518000.0,2393518000.0,2650916000.0,28775904000.0,735263000.0,5044434000.0,23475464000.0,12.67,22437973000.0,12.11,84834834000.0,45.79,152798371000.0,82.47,84176990000.0,83460523000.0,45.05,45.43,32473787000.0,17.53,5795057000.0,3.13,23475464000.0,12.67,5849074000.0,3.16,-1026724000.0,-0.55,41300773000.0,22.29,185272158000.0,100.0,92742033000.0,84834834000.0,-7907199000.0,1595764000.0,-8539994000.0,1249777000.0,998247000.0,3128781000.0,3128781000.0,-356794000.0,-863018000.0,,0.033769954,0.0,0.0,0.033769954,0.0,0.033810917,0.0,0.03379167,0.033769954,0.0,0.0,0.0,0.0,0.0,0.0,0.033781935,0.03380052,0.0,0.033769954,0.0,0.033795137,0.0,0.0,0.0,0.033799697,0.0,0.033769954,0.0,0.03381779,0.0,0.0,0.0,0.0,0.033769954,0.033813227,0.033806913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033769954,0.033769954,0.0,0.0,0.03380365,0.033769954,0.033769954,0.0,0.033769954,0.033796795,0.033769954,0.033769954,0.033769954,0.033769954,0.033769954,0.033769954,0.033769954,0.0,0.0,0.033769954,0.0,0.033808913,0.0,0.033769954,0.0,0.0,0.0,0.033801015,0.0,0.0,0.0
2024-05-16,2303.TW,37732669000.0,0.84,18410312000.0,10429595000.0,10429595000.0,7954208000.0,54632099000.0,2291289000.0,18383803000.0,125290340000.0,22.09,14321853000.0,2.53,119431260000.0,21.06,205162356000.0,36.18,567072586000.0,377912126000.0,66.64,100.0,361910230000.0,63.82,100441417000.0,17.71,125290340000.0,22.09,19047978000.0,3.36,10789942000.0,1.9,227509991000.0,40.12,567072586000.0,100.0,132553615000.0,119431260000.0,-13122355000.0,20819871000.0,-29914635000.0,20143385000.0,10257846000.0,12720884000.0,12720884000.0,-154224000.0,-28497609000.0,,0.0,0.033769954,0.033793498,0.0,0.0,0.0,0.033769954,0.0,0.0,0.033769954,0.0,0.0,0.033794545,0.03379268,0.03381115,0.0,0.03380052,0.0,0.0,0.0,0.033795137,0.03379892,0.0,0.0,0.0,0.033810563,0.0,0.033769954,0.0,0.0,0.0,0.033769954,0.0,0.033769954,0.0,0.033806913,0.0,0.0,0.0,0.033769954,0.033769954,0.0,0.033805713,0.0,0.033769954,0.033769954,0.0,0.0,0.0,0.0,0.03381049,0.0,0.033796795,0.033769954,0.0,0.0,0.033769954,0.0,0.033769954,0.033769954,0.0,0.0,0.033769954,0.0,0.0,0.0,0.0,0.0,0.0,0.033769954,0.0,0.0,0.0,0.0
2024-05-16,2308.TW,64349444000.0,2.22,5763716000.0,6967245000.0,6967245000.0,7044985000.0,91297990000.0,1798113000.0,14012230000.0,25975433000.0,5.5,54636991000.0,11.57,97216667000.0,20.59,262562386000.0,55.61,256756400000.0,211108584000.0,44.71,54.38,209578478000.0,44.39,91855663000.0,19.46,25975433000.0,5.5,8787895000.0,1.86,2183597000.0,0.46,128312563000.0,27.18,472140864000.0,100.0,87455916000.0,97216667000.0,9760751000.0,15058092000.0,-12289389000.0,16012914000.0,4784857000.0,8765358000.0,8765358000.0,-296296000.0,-7298123000.0,,0.033769954,0.0,0.033793498,0.0,0.0,0.033810917,0.033769954,0.03379167,0.0,0.0,0.0,0.0,0.033794545,0.03379268,0.0,0.0,0.0,0.0,0.033769954,0.0,0.0,0.03379892,0.0,0.0,0.033799697,0.033810563,0.033769954,0.0,0.0,0.0,0.033769954,0.033769954,0.0,0.0,0.0,0.033806913,0.03381517,0.0,0.033793878,0.0,0.033769954,0.033769954,0.0,0.033769954,0.033769954,0.033769954,0.033799313,0.0,0.033769954,0.033769954,0.0,0.0,0.033796795,0.0,0.033769954,0.033769954,0.0,0.033769954,0.0,0.0,0.033769954,0.0,0.0,0.033769954,0.0,0.033769954,0.033769954,0.033769954,0.0,0.033769954,0.0,0.0,0.0,0.0
2024-05-16,2317.TW,1240329407000.0,1.59,69488405000.0,24872602000.0,24872602000.0,52632234000.0,1323991647000.0,7636096000.0,77504836000.0,138629906000.0,3.67,199570555000.0,5.29,1163447564000.0,30.83,2848276739000.0,75.48,1690830626000.0,1489731930000.0,39.48,44.81,925362966000.0,24.52,364658625000.0,9.66,138629906000.0,3.67,165326411000.0,4.38,-65943663000.0,-1.75,1217490326000.0,32.26,3773639705000.0,100.0,1197662695000.0,1163447564000.0,-34215131000.0,18247498000.0,8693056000.0,26457196000.0,19473386000.0,32508698000.0,32508698000.0,-16246889000.0,-33178525000.0,,0.0,0.033769954,0.033793498,0.0,0.0,0.0,0.0,0.03379167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033769954,0.0,0.0,0.03379256,0.033769954,0.033799697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033813227,0.0,0.03381517,0.033769954,0.0,0.033769954,0.033769954,0.0,0.0,0.033769954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033769954,0.0,0.033769954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033808913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03380618
2024-05-16,2324.TW,189781959000.0,0.43,5821791000.0,2297813000.0,2297813000.0,4004976000.0,199571114000.0,674099000.0,6302789000.0,44071466000.0,9.95,3470231000.0,0.78,84446451000.0,19.07,372695762000.0,84.15,132830568000.0,120235955000.0,27.15,29.99,70188777000.0,15.85,25301830000.0,5.71,44071466000.0,9.95,18112697000.0,4.09,3544004000.0,0.8,70031501000.0,15.81,442884539000.0,100.0,72479480000.0,84446451000.0,11966971000.0,8250149000.0,-2205331000.0,8414461000.0,1597129000.0,2971912000.0,2971912000.0,-1059311000.0,-1414751000.0,,0.0,0.0,0.0,0.033769954,0.033769954,0.033810917,0.0,0.03379167,0.0,0.033769954,0.0,0.03380471,0.033794545,0.03379268,0.03381115,0.0,0.0,0.03379098,0.033769954,0.0,0.0,0.0,0.0,0.0,0.0,0.033810563,0.033769954,0.033769954,0.03381779,0.0,0.033769954,0.0,0.0,0.0,0.0,0.0,0.03381517,0.0,0.0,0.0,0.0,0.033769954,0.0,0.033769954,0.0,0.0,0.0,0.0,0.033769954,0.0,0.03381049,0.0,0.0,0.033769954,0.033769954,0.033769954,0.0,0.033769954,0.033769954,0.0,0.033769954,0.0,0.0,0.0,0.0,0.0,0.0,0.033769954,0.033806622,0.0,0.033801015,0.0,0.0,0.0
2024-05-16,2327.TW,18871020000.0,11.02,10224423000.0,4629459000.0,4629459000.0,5620146000.0,28505147000.0,1449942000.0,10249605000.0,4235520000.0,1.24,42267099000.0,12.33,47193660000.0,13.77,140300641000.0,40.93,138475598000.0,136468998000.0,39.81,40.4,202483654000.0,59.07,82861497000.0,24.17,4235407000.0,1.24,5959912000.0,1.74,5177011000.0,1.51,86820088000.0,25.33,342784295000.0,100.0,52951458000.0,47193660000.0,-5757798000.0,6827085000.0,-14989832000.0,7765494000.0,2095178000.0,6079401000.0,6079401000.0,-692772000.0,-1938534000.0,,0.0,0.0,0.033793498,0.0,0.033769954,0.0,0.0,0.0,0.033769954,0.033769954,0.033769954,0.03380471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033769954,0.0,0.0,0.0,0.0,0.0,0.033810563,0.0,0.0,0.0,0.033815656,0.0,0.033769954,0.0,0.0,0.0,0.033806913,0.0,0.033769954,0.0,0.0,0.0,0.033769954,0.033805713,0.033769954,0.033769954,0.033769954,0.0,0.0,0.033769954,0.0,0.0,0.0,0.033796795,0.033769954,0.0,0.0,0.033769954,0.033769954,0.033769954,0.0,0.033769954,0.0,0.033769954,0.033769954,0.0,0.0,0.0,0.033769954,0.0,0.0,0.0,0.0,0.033790424,0.0
2024-05-16,2330.TW,278138932000.0,8.7,267398572000.0,225221263000.0,225221263000.0,41273948000.0,592644201000.0,41321941000.0,266495211000.0,259336292000.0,4.48,70940489000.0,1.23,1698195704000.0,29.34,2452767394000.0,42.38,3665716254000.0,3635731930000.0,62.82,63.33,3335123688000.0,57.62,1095994749000.0,18.94,259350310000.0,4.48,430164019000.0,7.43,10891445000.0,0.19,3294563704000.0,56.92,5787891082000.0,100.0,1465427753000.0,1698195704000.0,232767951000.0,436311108000.0,-159806991000.0,437362333000.0,156697101000.0,266543204000.0,266543204000.0,-1778846000.0,-181304802000.0,,0.0,0.0,0.0,0.033769954,0.0,0.0,0.033769954,0.0,0.0,0.0,0.033769954,0.0,0.033794545,0.0,0.0,0.033781935,0.0,0.0,0.033769954,0.0,0.033795137,0.03379892,0.0,0.0,0.0,0.0,0.0,0.0,0.03381779,0.033815656,0.0,0.0,0.0,0.033769954,0.0,0.0,0.0,0.0,0.033793878,0.0,0.0,0.0,0.033805713,0.0,0.0,0.033769954,0.033799313,0.0,0.0,0.0,0.03381049,0.0,0.0,0.0,0.0,0.0,0.0,0.033769954,0.0,0.0,0.0,0.033769954,0.0,0.0,0.0,0.0,0.0,0.033769954,0.033806622,0.033769954,0.0,0.0,0.0,0.0
2024-05-16,2344.TW,14559622000.0,-0.11,-464347000.0,-264761000.0,-264761000.0,-882048000.0,20121351000.0,-161803000.0,-1146809000.0,41800002000.0,22.52,10135875000.0,5.46,13710169000.0,7.39,62956872000.0,33.92,185599820000.0,90962066000.0,49.01,100.0,122642948000.0,66.08,54342396000.0,29.28,41800002000.0,22.52,10239366000.0,5.52,12014909000.0,6.47,27011280000.0,14.55,185599820000.0,100.0,16962598000.0,13710169000.0,-3252429000.0,1722713000.0,-8265517000.0,1996948000.0,2951668000.0,-426564000.0,-426564000.0,-324183000.0,-8578192000.0,,0.033769954,0.0,0.0,0.0,0.033769954,0.0,0.033769954,0.0,0.033769954,0.033769954,0.033769954,0.03380471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033795137,0.03379892,0.0,0.0,0.033799697,0.0,0.0,0.033769954,0.0,0.033815656,0.0,0.033769954,0.0,0.0,0.033813227,0.0,0.0,0.033769954,0.033793878,0.0,0.0,0.0,0.033805713,0.0,0.0,0.0,0.0,0.0,0.0,0.033769954,0.0,0.033769954,0.0,0.0,0.033769954,0.033769954,0.0,0.033769954,0.033769954,0.033769954,0.0,0.0,0.033769954,0.0,0.033808913,0.0,0.0,0.0,0.0,0.0,0.033801015,0.033800855,0.0,0.03380618
2024-05-16,2345.TW,14914836000.0,4.02,2243534000.0,2243534000.0,2243534000.0,2880345000.0,18847712000.0,547100000.0,5123879000.0,5604304000.0,8.62,874961000.0,1.35,13735958000.0,21.13,54536233000.0,83.9,30312615000.0,30312615000.0,46.63,46.63,10468843000.0,16.1,2918060000.0,4.49,5604304000.0,8.62,371057000.0,0.57,2435706000.0,3.75,21448643000.0,33.0,65005076000.0,100.0,14070421000.0,13735958000.0,-334463000.0,2309829000.0,-3090489000.0,2361570000.0,232969000.0,2790634000.0,2790634000.0,-20061000.0,-336606000.0,,0.0,0.0,0.033793498,0.033769954,0.0,0.033810917,0.0,0.0,0.033769954,0.0,0.0,0.0,0.0,0.0,0.0,0.033781935,0.0,0.0,0.0,0.033769954,0.0,0.0,0.03379256,0.0,0.033799697,0.033810563,0.0,0.033769954,0.0,0.0,0.0,0.0,0.0,0.033769954,0.0,0.033806913,0.03381517,0.0,0.0,0.033769954,0.0,0.033769954,0.0,0.033769954,0.0,0.033769954,0.0,0.03380365,0.0,0.0,0.03381049,0.0,0.033796795,0.0,0.033769954,0.033769954,0.0,0.033769954,0.033769954,0.0,0.033769954,0.0,0.033769954,0.0,0.033808913,0.0,0.0,0.033769954,0.0,0.0,0.033801015,0.0,0.0,0.03380618
2024-05-16,2347.TW,99331638000.0,1.32,2196482000.0,2307158000.0,2307158000.0,1465646000.0,103750811000.0,439964000.0,3772804000.0,16679470000.0,7.88,13532918000.0,6.39,24618299000.0,11.63,176640405000.0,83.47,73275074000.0,70446817000.0,33.29,34.63,34980859000.0,16.53,26965880000.0,12.74,16679470000.0,7.88,6603900000.0,3.12,-6453852000.0,-3.05,46688281000.0,22.06,211621264000.0,100.0,11156269000.0,24618299000.0,13462030000.0,23310332000.0,-6358368000.0,24021983000.0,146417000.0,2747122000.0,2747122000.0,-484091000.0,-369031000.0,,0.033769954,0.0,0.0,0.0,0.033769954,0.033810917,0.033769954,0.03379167,0.0,0.033769954,0.0,0.03380471,0.033794545,0.0,0.0,0.0,0.03380052,0.0,0.0,0.0,0.033795137,0.03379892,0.0,0.033769954,0.033799697,0.0,0.033769954,0.0,0.0,0.033815656,0.0,0.0,0.0,0.033769954,0.0,0.033806913,0.0,0.0,0.0,0.033769954,0.0,0.033769954,0.0,0.0,0.0,0.033769954,0.0,0.0,0.0,0.0,0.03381049,0.0,0.0,0.0,0.0,0.033769954,0.033769954,0.0,0.0,0.033769954,0.033769954,0.0,0.0,0.033769954,0.033808913,0.033769954,0.033769954,0.033769954,0.033806622,0.0,0.0,0.033800855,0.0,0.0
2024-05-16,2352.TW,39403806000.0,0.13,256947000.0,394764000.0,394764000.0,1574587000.0,46914420000.0,407380000.0,1969351000.0,19667820000.0,10.08,2191037000.0,1.12,29684488000.0,15.21,112160691000.0,57.48,195130872000.0,36482642000.0,18.7,100.0,82970181000.0,42.52,40650088000.0,20.83,19667820000.0,10.08,4854128000.0,2.49,-2066340000.0,-1.06,16690125000.0,8.55,195130872000.0,100.0,25472899000.0,29684488000.0,4211589000.0,-1169981000.0,-3382791000.0,-702999000.0,1153549000.0,802144000.0,802144000.0,-387758000.0,-1577458000.0,,0.0,0.0,0.0,0.0,0.033769954,0.0,0.0,0.0,0.033769954,0.033769954,0.033769954,0.0,0.0,0.0,0.0,0.0,0.03380052,0.03379098,0.0,0.0,0.033795137,0.03379892,0.03379256,0.0,0.0,0.033810563,0.033769954,0.033769954,0.03381779,0.033815656,0.0,0.033769954,0.0,0.0,0.0,0.0,0.0,0.0,0.033793878,0.0,0.033769954,0.0,0.0,0.0,0.0,0.0,0.0,0.03380365,0.033769954,0.0,0.0,0.0,0.033796795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033769954,0.0,0.033769954,0.033769954,0.0,0.0,0.033769954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16,2353.TW,52636427000.0,0.4,1202476000.0,1377736000.0,1377736000.0,2708247000.0,58832224000.0,739104000.0,4085983000.0,30478538000.0,13.94,27798463000.0,12.71,44640867000.0,20.42,161240604000.0,73.74,79352977000.0,73728013000.0,33.72,36.29,57414809000.0,26.26,21692889000.0,9.92,30478538000.0,13.94,15662037000.0,7.16,3335241000.0,1.53,14828545000.0,6.78,218655413000.0,100.0,48134128000.0,44640867000.0,-3493261000.0,-2538184000.0,-2526982000.0,-2692320000.0,290740000.0,2116840000.0,2116840000.0,-61645000.0,-2784065000.0,,0.0,0.0,0.033793498,0.033769954,0.0,0.0,0.033769954,0.0,0.0,0.033769954,0.033769954,0.03380471,0.033794545,0.0,0.03381115,0.033781935,0.03380052,0.03379098,0.0,0.033769954,0.0,0.0,0.03379256,0.033769954,0.0,0.033810563,0.033769954,0.033769954,0.0,0.033815656,0.0,0.0,0.0,0.0,0.0,0.033806913,0.0,0.0,0.0,0.0,0.0,0.033769954,0.0,0.033769954,0.0,0.0,0.0,0.03380365,0.0,0.0,0.0,0.033769954,0.033796795,0.033769954,0.033769954,0.0,0.0,0.0,0.033769954,0.033769954,0.033769954,0.0,0.033769954,0.033769954,0.033808913,0.033769954,0.0,0.0,0.0,0.033769954,0.0,0.033800855,0.0,0.0
