0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
0.0,0.0,0.033782277,0.0,0.0,0.033778004,0.0,0.0,0.033824064,0.0,0.0,0.0,0.0,0.0,0.033782277,0.0,0.033774383,0.0,0.0,0.0,0.0,0.033782277,0.0,0.0,0.0,0.03380164,0.0,0.033772588,0.0,0.0,0.033782277,0.033782277,0.033782277,0.0,0.0,0.033782277,0.033817813,0.0,0.0,0.033771515,0.03376779,0.0,0.0,0.0,0.03378178,0.033782277,0.033782277,0.03383873,0.033782277,0.033782277,0.0,0.0,0.0,0.033783596,0.033782277,0.033782277,0.0,0.033782277,0.0,0.03376487,0.0,0.0,0.0,0.0,0.033839703,0.0,0.0,0.0,0.0,0.033782277,0.0,0.03376362,0.0,0.0
0.033782277,0.0,0.033782277,0.033782277,0.033782277,0.033778004,0.0,0.0,0.033824064,0.0,0.0,0.033779383,0.033782277,0.0,0.033782277,0.033782277,0.033774383,0.033782277,0.0,0.0,0.033782277,0.0,0.033782277,0.03378568,0.03376693,0.0,0.0,0.033772588,0.033761047,0.033782277,0.0,0.033782277,0.033782277,0.0,0.0,0.0,0.0,0.0,0.0,0.033771515,0.0,0.0,0.033779714,0.0,0.03378178,0.0,0.033782277,0.0,0.0,0.033782277,0.0,0.033782277,0.033782277,0.0,0.0,0.0,0.0,0.033782277,0.0,0.03376487,0.0,0.0,0.033782277,0.033782277,0.0,0.033795584,0.0,0.033782277,0.0,0.0,0.0,0.03376362,0.0,0.0
0.033782277,0.033782277,0.0,0.0,0.033782277,0.033778004,0.0,0.0,0.033824064,0.03386992,0.033756107,0.0,0.033782277,0.0,0.033782277,0.0,0.033774383,0.0,0.0,0.0,0.0,0.0,0.0,0.03378568,0.0,0.0,0.0,0.0,0.0,0.0,0.033782277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033767603,0.0,0.0,0.03378043,0.0,0.033782493,0.03378178,0.033782277,0.0,0.0,0.033782277,0.0,0.033782277,0.033782277,0.0,0.033783596,0.0,0.033782277,0.0,0.0,0.033782277,0.0,0.0,0.033776134,0.0,0.033782277,0.033839703,0.0,0.0,0.0,0.03384499,0.0,0.033782277,0.03376362,0.0,0.0
0.0,0.033782277,0.0,0.033782277,0.033782277,0.033778004,0.033778254,0.0,0.0,0.0,0.0,0.0,0.033782277,0.033775,0.0,0.033782277,0.033774383,0.0,0.0,0.0,0.0,0.033782277,0.0,0.0,0.0,0.0,0.033782277,0.033772588,0.0,0.033782277,0.0,0.033782277,0.0,0.0,0.03376042,0.033782277,0.0,0.0,0.0,0.0,0.03376779,0.0,0.033779714,0.033782493,0.0,0.0,0.0,0.03383873,0.0,0.0,0.0,0.0,0.0,0.0,0.033782277,0.0,0.0,0.0,0.0,0.03376487,0.0,0.0,0.0,0.033782277,0.033839703,0.0,0.0,0.0,0.03384499,0.0,0.033782277,0.0,0.033771776,0.0
0.033782277,0.033782277,0.0,0.0,0.033782277,0.0,0.0,0.033782277,0.033824064,0.03386992,0.0,0.0,0.033782277,0.033775,0.033782277,0.0,0.0,0.033782277,0.03377472,0.0,0.0,0.0,0.033782277,0.03378568,0.0,0.0,0.033782277,0.0,0.0,0.0,0.0,0.033782277,0.0,0.033782277,0.03376042,0.0,0.033817813,0.033782277,0.033767603,0.033771515,0.0,0.03378043,0.0,0.033782493,0.0,0.033782277,0.0,0.03383873,0.0,0.0,0.033782277,0.0,0.0,0.0,0.033782277,0.033782277,0.03376718,0.0,0.033782277,0.0,0.0,0.0,0.0,0.033782277,0.033839703,0.0,0.03377873,0.0,0.0,0.033782277,0.0,0.0,0.033771776,0.0
0.0,0.033782348,0.033782348,0.0,0.033782348,0.0,0.0,0.0,0.033823572,0.033869427,0.0,0.0,0.0,0.0,0.0,0.033782348,0.0,0.0,0.033774793,0.0,0.033782348,0.0,0.0,0.0,0.033767,0.0,0.033782348,0.03377266,0.0,0.033782348,0.0,0.0,0.0,0.0,0.0,0.033782348,0.0,0.0,0.033767678,0.0,0.033767864,0.0,0.03377979,0.033782393,0.0,0.0,0.033782348,0.0,0.0,0.033782348,0.033782348,0.033782348,0.033782348,0.0,0.0,0.033782348,0.033767253,0.0,0.0,0.033764943,0.0,0.03377621,0.0,0.0,0.0,0.033795096,0.033778805,0.0,0.0,0.0,0.0,0.0,0.03377185,0.0
0.033782344,0.0,0.0,0.033782344,0.033782344,0.0,0.03377832,0.033782344,0.0,0.033869453,0.0,0.0,0.033782344,0.0,0.0,0.0,0.0,0.033782344,0.0,0.0,0.0,0.0,0.0,0.0,0.033766996,0.0,0.0,0.033772655,0.0,0.0,0.0,0.0,0.033782344,0.033782344,0.0,0.033782344,0.03381735,0.0,0.0,0.0,0.0,0.0337805,0.033779785,0.0,0.03378185,0.0,0.0,0.03383827,0.033782344,0.033782344,0.0,0.0,0.033782344,0.033783134,0.033782344,0.033782344,0.0,0.033782344,0.033782344,0.033764936,0.033782344,0.0,0.0,0.033782344,0.033839237,0.033795122,0.0337788,0.0,0.0,0.0,0.0,0.03376369,0.0,0.0
0.033782277,0.0,0.033782277,0.0,0.0,0.0,0.033778254,0.0,0.033824064,0.0,0.033756107,0.0,0.0,0.033775,0.0,0.033782277,0.033774383,0.0,0.03377472,0.0,0.033782277,0.033782277,0.033782277,0.0,0.0,0.0,0.033782277,0.0,0.033761047,0.0,0.033782277,0.033782277,0.0,0.0,0.0,0.0,0.0,0.033782277,0.0,0.033771515,0.0,0.03378043,0.0,0.0,0.0,0.0,0.0,0.0,0.033782277,0.033782277,0.0,0.0,0.033782277,0.0,0.0,0.0,0.03376718,0.0,0.033782277,0.0,0.0,0.0,0.0,0.033782277,0.033839703,0.0,0.0,0.033782277,0.0,0.033782277,0.0,0.0,0.033771776,0.0
0.0,0.033782627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03387027,0.03375536,0.033778634,0.0,0.03377425,0.0,0.0,0.033773635,0.0,0.03377397,0.0,0.033782627,0.033782627,0.033782627,0.03378603,0.0,0.03380199,0.033782627,0.0,0.033760298,0.033782627,0.0,0.033782627,0.0,0.0,0.03375967,0.033782627,0.0,0.0,0.0,0.033770766,0.03376704,0.03377968,0.0,0.0,0.0,0.033782627,0.033782627,0.0,0.033782627,0.0,0.033782627,0.0,0.0,0.0,0.033782627,0.0,0.033766426,0.0,0.0,0.033764116,0.033782627,0.0,0.033782627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033782627,0.033762872,0.033771023,0.033782627
0.0,0.033783015,0.0,0.033783015,0.0,0.0,0.033776682,0.033783015,0.0,0.0,0.0,0.0,0.0,0.03377343,0.033783015,0.0,0.0,0.0,0.03377315,0.033757765,0.0,0.0,0.0,0.0,0.033765357,0.03380238,0.0,0.033771016,0.03375948,0.0,0.033783015,0.033783015,0.0,0.0,0.0,0.033783015,0.03381855,0.0,0.033766035,0.0,0.03376622,0.0,0.0,0.03378323,0.03378053,0.0,0.033783015,0.0,0.0,0.033783015,0.033783015,0.033783015,0.0,0.0,0.033783015,0.0,0.033765607,0.0,0.0,0.0,0.033783015,0.033774566,0.033783015,0.033783015,0.03384044,0.0,0.033777162,0.033783015,0.0,0.0,0.0,0.033762053,0.033770204,0.033783015
