0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
0.0,0.03377978,0.03376989,0.0,0.03377978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03379206,0.0,0.03377978,0.0,0.033769347,0.0,0.03376786,0.0,0.03377875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03377978,0.0,0.0,0.033793937,0.03377978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03378345,0.0,0.033824872,0.0,0.0,0.03377978,0.0,0.0,0.0,0.0,0.0,0.03377978,0.03377978,0.0,0.03377978,0.033794545,0.033764455,0.033765238,0.0,0.0,0.0,0.033808254,0.0,0.0,0.033774342
0.0,0.03377888,0.03377667,0.0,0.0,0.0,0.0,0.03377888,0.0,0.0,0.03377888,0.0,0.03378306,0.0,0.0,0.0,0.03377888,0.0,0.0,0.0,0.0,0.0,0.033778675,0.0,0.03377888,0.0,0.0,0.0,0.0,0.03377888,0.033789627,0.033819266,0.03377888,0.0,0.0,0.033793036,0.03377888,0.0338045,0.033770695,0.0,0.03377888,0.0,0.03377888,0.0,0.03377888,0.03379622,0.0,0.03377888,0.0,0.0,0.0,0.03382397,0.0,0.0,0.03377888,0.0,0.033780284,0.0,0.03377888,0.0,0.0,0.0,0.0,0.0,0.033793643,0.03377123,0.033772014,0.0,0.0,0.033781543,0.0,0.0,0.0,0.0
0.033811808,0.0,0.0,0.033776816,0.03377952,0.0,0.0,0.0,0.0,0.0,0.0,0.03377952,0.0,0.03377577,0.033789348,0.0,0.0,0.03377952,0.0,0.03377952,0.033775274,0.0,0.033779312,0.0,0.0,0.0,0.0,0.0,0.03377952,0.03377952,0.0,0.033817455,0.0,0.03377952,0.0,0.0,0.0,0.0,0.03377133,0.0,0.0,0.03377952,0.0,0.0,0.0,0.0,0.0,0.0,0.033807315,0.03378074,0.03377952,0.0,0.0,0.0,0.0,0.0,0.0337798,0.03379578,0.0,0.03377952,0.03377952,0.03377952,0.0,0.0,0.033791836,0.033771873,0.033772655,0.03377952,0.0,0.0,0.0,0.0,0.03377952,0.0
0.0,0.03377965,0.033777438,0.03377695,0.03377965,0.03377965,0.03377965,0.0,0.0,0.0,0.0,0.03377965,0.0,0.0,0.033788938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033779442,0.0,0.03377965,0.03377965,0.03377965,0.0,0.03377965,0.0,0.033787407,0.0,0.03377965,0.0,0.0,0.0,0.0,0.0,0.0,0.03377965,0.0,0.03377965,0.03377965,0.0,0.03377965,0.0,0.03377965,0.03377965,0.033806905,0.0,0.0,0.033821747,0.0,0.0,0.03377965,0.0,0.03377993,0.0,0.0,0.0,0.0,0.0,0.03381642,0.0,0.033791423,0.033772003,0.0,0.0,0.0,0.033780184,0.033805132,0.0,0.0,0.033778563
0.0,0.0,0.03377667,0.0,0.03377888,0.0,0.0,0.0,0.0,0.033796128,0.0,0.0,0.0,0.0,0.033791162,0.03377888,0.0,0.03377888,0.033776123,0.0,0.0,0.03377888,0.0,0.0,0.0,0.0,0.0,0.0,0.03377888,0.0,0.0,0.0,0.03377888,0.03377888,0.0,0.0,0.03377888,0.0338045,0.0,0.03377888,0.0,0.0,0.0,0.03377888,0.03377888,0.03379622,0.0,0.0,0.0,0.0,0.0,0.0,0.03377888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03377888,0.0,0.03381864,0.0,0.0,0.0,0.033772014,0.0,0.03377888,0.0,0.0,0.0,0.0,0.033777796
0.0,0.03377888,0.0,0.03377618,0.0,0.03377888,0.0,0.03377888,0.033803858,0.0,0.03377888,0.0,0.0,0.033775132,0.0,0.0,0.0,0.03377888,0.0,0.0,0.03377464,0.03377888,0.0,0.0,0.0,0.03377888,0.0,0.0,0.03377888,0.0,0.033789627,0.0,0.03377888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03377888,0.03377888,0.0,0.03377888,0.0,0.03377888,0.0,0.033809125,0.0,0.03377888,0.03382397,0.0,0.03377888,0.0,0.0,0.0,0.0,0.0,0.0,0.03377888,0.03377888,0.0,0.0,0.033793643,0.03377123,0.0,0.0,0.03377888,0.033781543,0.033807352,0.0,0.03377888,0.0
0.0,0.03377888,0.0,0.0,0.03377888,0.03377888,0.0,0.0,0.033803858,0.033796128,0.03377888,0.0,0.0,0.0,0.033791162,0.0,0.03377888,0.03377888,0.0,0.03377888,0.03377464,0.0,0.0,0.0,0.0,0.03377888,0.0,0.0,0.03377888,0.03377888,0.0,0.033819266,0.0,0.0,0.0,0.0,0.03377888,0.0,0.0,0.03377888,0.0,0.03377888,0.03377888,0.0,0.0,0.0,0.0,0.0,0.0,0.03378255,0.0,0.03382397,0.03377888,0.03377888,0.0,0.03377888,0.0,0.0,0.03377888,0.0,0.03377888,0.03377888,0.0,0.03377888,0.0,0.03377123,0.033772014,0.03377888,0.03377888,0.0,0.033807352,0.03377888,0.0,0.0
0.0,0.0,0.0,0.03377618,0.03377888,0.0,0.03377888,0.0,0.033803858,0.0,0.03377888,0.0,0.03378306,0.0,0.0,0.03377888,0.03377888,0.0,0.0,0.03377888,0.0,0.03377888,0.033778675,0.0,0.0,0.03377888,0.0,0.0,0.0,0.03377888,0.033789627,0.033819266,0.0,0.0,0.0,0.0,0.0,0.0,0.033770695,0.03377888,0.03377888,0.0,0.03377888,0.0,0.03377888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03377888,0.03377888,0.03377888,0.033780284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03377123,0.0,0.03377888,0.0,0.033781543,0.033807352,0.0,0.03377888,0.0
0.0,0.0,0.033771813,0.0,0.03377955,0.03377955,0.0,0.03377955,0.03380453,0.0337968,0.0,0.0,0.0,0.0,0.03379183,0.03377955,0.0,0.03377955,0.0,0.0,0.033769786,0.0,0.03377852,0.0,0.03377955,0.0,0.03377955,0.0,0.03377955,0.0,0.0,0.0,0.0,0.03377955,0.033795625,0.0,0.03377955,0.0,0.03376584,0.03377955,0.0,0.03377955,0.0,0.03377955,0.03377955,0.0,0.03377955,0.0,0.0,0.03378322,0.03377955,0.03382464,0.0,0.0,0.0,0.0,0.0,0.03379826,0.0,0.03377955,0.0,0.0,0.03381931,0.0,0.033794314,0.0,0.0,0.0,0.03377955,0.0,0.033808023,0.03377955,0.0,0.0
0.0,0.033779357,0.03377333,0.0,0.033779357,0.0,0.0,0.0,0.03380433,0.0,0.0,0.033779357,0.033783533,0.0,0.03379163,0.0,0.033779357,0.0,0.033772785,0.033779357,0.0337713,0.0,0.033778325,0.0,0.0,0.0,0.033779357,0.033779357,0.0,0.033779357,0.0337901,0.0,0.0,0.0,0.0,0.0,0.033779357,0.0,0.033767354,0.033779357,0.0,0.0,0.0,0.033779357,0.0,0.0,0.033779357,0.0,0.0,0.0,0.0,0.0,0.0,0.033779357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033779357,0.0,0.0,0.033768676,0.033779357,0.033779357,0.033782016,0.0,0.033779357,0.0,0.033774454
