0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
0.03374532,0.03377777,0.03374432,0.0,0.0,0.03377777,0.0,0.0,0.033738133,0.0,0.033765346,0.033868287,0.03377777,0.0,0.03380208,0.03377777,0.0,0.03377777,0.0,0.033766083,0.0,0.03384825,0.03374095,0.03377777,0.0,0.0,0.0,0.03377777,0.0,0.0,0.0,0.0,0.03377777,0.0,0.03379261,0.03377777,0.03386462,0.0,0.0,0.0,0.03377777,0.0,0.0,0.03377777,0.0,0.0,0.0,0.0,0.03377777,0.0,0.0,0.03377777,0.03377777,0.03377777,0.0,0.0,0.03377777,0.03377777,0.03377777,0.0,0.03377777,0.033794265,0.0,0.0,0.033743255,0.033743326,0.033752788,0.03377777,0.0,0.0,0.0,0.0,0.03377777,0.03377777
0.0,0.0,0.03376518,0.03384274,0.03382532,0.0,0.03377349,0.03377349,0.0,0.033844233,0.0,0.033864,0.0,0.0,0.0337978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03377349,0.0,0.03377349,0.0,0.0,0.03377349,0.03377349,0.0,0.0,0.0,0.0,0.0,0.03377349,0.033860333,0.03377349,0.03377349,0.0,0.03377349,0.0,0.0,0.03377349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03377349,0.0338641,0.0,0.0,0.0,0.03377349,0.0,0.0,0.03378999,0.0,0.0,0.0,0.0,0.033768494,0.03377349,0.03377349,0.0,0.03384811,0.0,0.03377349,0.0
0.03374234,0.0,0.0,0.0,0.0,0.0,0.033778217,0.033778217,0.0,0.0,0.033765797,0.033868738,0.0,0.0,0.0,0.0,0.0,0.033778217,0.0,0.0,0.033778217,0.0,0.0,0.0,0.0,0.0,0.0,0.033778217,0.0,0.0,0.0,0.03375454,0.033778217,0.0,0.0,0.0,0.0,0.033778217,0.033778217,0.033778217,0.033778217,0.033778217,0.0,0.0,0.0,0.0,0.0,0.033778217,0.0,0.0,0.033778217,0.0,0.033778217,0.033778217,0.03386884,0.0,0.0,0.033778217,0.033778217,0.0,0.0,0.0,0.0,0.033778217,0.0,0.03374034,0.03375324,0.0,0.033778217,0.0,0.0,0.033739485,0.0,0.033778217
0.0,0.0,0.0,0.0,0.0,0.0,0.033780895,0.0,0.0,0.0,0.0,0.0,0.033780895,0.0,0.0,0.0,0.033780895,0.033780895,0.0,0.0,0.0,0.0,0.0,0.033780895,0.033774037,0.033780895,0.0,0.033780895,0.0,0.033780895,0.0,0.0,0.0,0.033779122,0.033783864,0.033780895,0.033820108,0.033780895,0.0,0.033780895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033780895,0.033780895,0.0,0.0,0.0,0.033780895,0.0,0.0,0.033780895,0.0,0.033780895,0.033780895,0.0,0.0,0.0,0.0,0.0,0.03377151,0.0,0.033775896,0.033780895,0.0,0.0,0.0338079,0.0,0.033780895,0.033780895
0.033772044,0.0,0.0,0.033812962,0.033795558,0.0,0.0,0.03377936,0.0,0.033814456,0.0,0.0,0.0,0.033842355,0.03378422,0.0,0.0,0.0,0.0,0.0,0.0,0.033814184,0.033767674,0.0,0.033772506,0.0,0.0,0.03377936,0.03377936,0.0,0.0,0.033774626,0.03377936,0.03377759,0.0,0.0,0.0,0.03377936,0.0,0.0,0.0,0.03377936,0.0,0.0,0.03377936,0.0,0.0,0.0,0.03377936,0.033787675,0.0,0.0,0.0,0.0,0.0,0.03377936,0.0,0.0,0.03377936,0.03377936,0.0,0.0,0.0,0.0,0.0,0.0,0.033774365,0.03377936,0.0,0.0,0.0,0.0,0.0,0.03377936
0.033766177,0.0,0.03376518,0.0,0.0,0.03377349,0.03377349,0.03377349,0.033758983,0.0,0.0,0.033864,0.0,0.033872157,0.0,0.03377349,0.0,0.0,0.0,0.0,0.0,0.03384396,0.033761807,0.03377349,0.033766635,0.0,0.03377349,0.0,0.03377349,0.0,0.03377349,0.0,0.03377349,0.0,0.033788335,0.0,0.0,0.03377349,0.03377349,0.0,0.03377349,0.03377349,0.03385156,0.0,0.03377349,0.0,0.03377349,0.03377349,0.03377349,0.0,0.03377349,0.0,0.03377349,0.03377349,0.0338641,0.03377349,0.0,0.0,0.0,0.03377349,0.03377349,0.0,0.03377349,0.0,0.0,0.03376418,0.0,0.0,0.03377349,0.03376589,0.0,0.0,0.0,0.03377349
0.0,0.0,0.0,0.0,0.03382532,0.03377349,0.0,0.0,0.033758983,0.0,0.0,0.0,0.03377349,0.0,0.0,0.03377349,0.0,0.0,0.03377349,0.033771157,0.0,0.03384396,0.033761807,0.03377349,0.033766635,0.0,0.0,0.0,0.0,0.0,0.03377349,0.0,0.0,0.0,0.033788335,0.0,0.033860333,0.0,0.03377349,0.0,0.0,0.0,0.03385156,0.03377349,0.0,0.033757802,0.0,0.0,0.0,0.03381508,0.03377349,0.0,0.03377349,0.0,0.0338641,0.0,0.03377349,0.03377349,0.03377349,0.0,0.03377349,0.0,0.03377349,0.0,0.0,0.03376418,0.0,0.03377349,0.0,0.0,0.0,0.03376332,0.03377349,0.0
0.033766177,0.03377349,0.0,0.0,0.03382532,0.0,0.0,0.03377349,0.0,0.0,0.0,0.0,0.0,0.033872157,0.0337978,0.03377349,0.0,0.0,0.0,0.0,0.0,0.03384396,0.0,0.0,0.0,0.03377349,0.03377349,0.03377349,0.0,0.0,0.0,0.033768754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03385156,0.0,0.03377349,0.033757802,0.03377349,0.0,0.0,0.03381508,0.03377349,0.03377349,0.0,0.03377349,0.0338641,0.0,0.0,0.0,0.03377349,0.0,0.0,0.0,0.0,0.03377349,0.0,0.0,0.0,0.03377349,0.03377349,0.0,0.03384811,0.0,0.0,0.0
0.0,0.033779535,0.033737976,0.0,0.033831373,0.0,0.0,0.0,0.0,0.0,0.03376711,0.033870056,0.0,0.0,0.03380385,0.0,0.033779535,0.033779535,0.0,0.033767853,0.0,0.0,0.033721123,0.033779535,0.03374526,0.033779535,0.0,0.033779535,0.033779535,0.033779535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03385762,0.0,0.033779535,0.0,0.033779535,0.0,0.033779535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033779535,0.033779535,0.0,0.033779535,0.0,0.033779535,0.0,0.03373264,0.0,0.0,0.0,0.033779535,0.0,0.033854168,0.0,0.033779535,0.0
0.0,0.0,0.033772703,0.0,0.0,0.033781018,0.0,0.033781018,0.0,0.0,0.033778533,0.0,0.033781018,0.03383101,0.0,0.0,0.033781018,0.0,0.033781018,0.0,0.0,0.0,0.03376933,0.0,0.0,0.033781018,0.0,0.033781018,0.0,0.0,0.0,0.0,0.0,0.0,0.033783987,0.0,0.0,0.0,0.033781018,0.0,0.033781018,0.0,0.033810444,0.0,0.0,0.033765327,0.033781018,0.0,0.033781018,0.0,0.0,0.0,0.0,0.0,0.033822965,0.033781018,0.033781018,0.033781018,0.033781018,0.0,0.033781018,0.0,0.033781018,0.033781018,0.033771634,0.03377171,0.0,0.0,0.0,0.0,0.033807,0.0,0.033781018,0.0
0.033759348,0.0,0.0,0.033844452,0.0,0.0337752,0.0337752,0.0337752,0.03375216,0.0,0.0,0.0,0.0337752,0.03387387,0.0,0.0,0.0337752,0.0,0.0337752,0.0,0.0,0.0,0.0,0.0,0.0,0.0337752,0.0337752,0.0337752,0.0337752,0.0,0.0,0.0,0.0337752,0.033766344,0.0,0.0337752,0.0,0.0337752,0.0337752,0.0337752,0.0,0.0337752,0.033853274,0.0337752,0.0,0.033750977,0.0,0.0337752,0.0,0.033816792,0.0337752,0.0337752,0.0,0.0337752,0.0,0.0,0.0,0.0,0.0337752,0.0,0.0,0.0,0.0337752,0.0,0.03375728,0.0,0.0,0.0,0.0,0.0,0.0,0.033756495,0.0337752,0.0
