date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,sharpe_ratio
2013-05-16,1326.TW,95567101000.0,1.43,8096038000.0,8533076000.0,8533076000.0,457303000.0,105123051000.0,864303000.0,8990379000.0,56904721000.0,11.31,8523861000.0,1.69,15818437000.0,3.14,208358114000.0,41.41,282157235000.0,238084091000.0,47.32,56.08,294746265000.0,58.59,114538161000.0,22.77,56904721000.0,11.31,25126329000.0,4.99,61112933000.0,12.15,111881873000.0,22.24,503104379000.0,100.0,11562869000.0,15818437000.0,4255568000.0,5455450000.0,-3908293000.0,5886789000.0,4538782000.0,9397379000.0,9397379000.0,-422623000.0,-3594887000.0,
2013-08-15,1326.TW,105255208000.0,0.66,4087093000.0,4592073000.0,4592073000.0,14622421000.0,112980396000.0,1535207000.0,19214494000.0,58611863000.0,11.41,8523861000.0,1.66,12733381000.0,2.48,199121100000.0,38.77,297405600000.0,253126599000.0,49.28,57.9,314517638000.0,61.23,108983109000.0,21.22,56904721000.0,11.08,29359318000.0,5.72,75767154000.0,14.75,110563018000.0,21.53,513638738000.0,100.0,11562869000.0,12733381000.0,1170512000.0,19877200000.0,-19169749000.0,19933373000.0,9358615000.0,15524659000.0,15524659000.0,-1140247000.0,-7234450000.0,0.03254749194655853
2013-11-15,1326.TW,90977563000.0,1.61,9438638000.0,9768118000.0,9768118000.0,-5146325000.0,100609363000.0,606115000.0,4621793000.0,58611863000.0,11.41,8527618000.0,1.66,13788758000.0,2.69,199606242000.0,38.87,300974693000.0,257405551000.0,50.13,58.61,313916815000.0,61.13,109235391000.0,21.27,58611863000.0,11.41,34005336000.0,6.62,70603711000.0,13.75,120001656000.0,23.37,513523057000.0,100.0,11562869000.0,13788758000.0,2225889000.0,32405325000.0,-25541050000.0,31383711000.0,13867140000.0,25898892000.0,25898892000.0,-1858010000.0,-11087949000.0,0.0885104833027597
2014-04-01,1326.TW,103640588000.0,0.55,3241876000.0,3785257000.0,3785257000.0,7677560000.0,109287124000.0,622678000.0,11462817000.0,58611863000.0,11.15,8632578000.0,1.64,11459481000.0,2.18,213919950000.0,40.69,312707801000.0,267412721000.0,50.87,59.49,311770169000.0,59.31,115105347000.0,21.9,58611863000.0,11.15,25381749000.0,4.83,77161270000.0,14.68,123243532000.0,23.44,525690119000.0,100.0,11562869000.0,11459481000.0,-103388000.0,39044204000.0,-27785035000.0,39086319000.0,18110987000.0,30306827000.0,30306827000.0,-2673462000.0,-13162293000.0,-0.10241777529710268
2014-05-16,1326.TW,95975080000.0,0.97,5679397000.0,6316904000.0,6316904000.0,-4970086000.0,100960296000.0,731562000.0,1346818000.0,58611863000.0,11.0,8647465000.0,1.62,14681663000.0,2.76,222773688000.0,41.82,314076170000.0,268893285000.0,50.47,58.95,309984230000.0,58.18,122604108000.0,23.01,58611863000.0,11.0,23915548000.0,4.49,72947550000.0,13.69,128922929000.0,24.2,532757918000.0,100.0,11459481000.0,14681663000.0,3222182000.0,-2093915000.0,-4400748000.0,-1718062000.0,4363135000.0,7047876000.0,7047876000.0,-476021000.0,-3133610000.0,-0.1282210256838166
2014-08-15,1326.TW,104304267000.0,0.6,3470077000.0,4226679000.0,4226679000.0,21412481000.0,110381586000.0,410101000.0,25639160000.0,58611863000.0,10.68,8647669000.0,1.58,12067295000.0,2.2,223372548000.0,40.72,324994497000.0,279126362000.0,50.88,59.24,325247646000.0,59.28,117377877000.0,21.4,58611863000.0,10.68,21003973000.0,3.83,94371181000.0,17.2,117740040000.0,21.46,548620194000.0,100.0,11459481000.0,12067295000.0,607814000.0,3336850000.0,-3584525000.0,5033913000.0,8658045000.0,11685246000.0,11685246000.0,-1132666000.0,-5663749000.0,0.11317650363028928
2014-11-15,1326.TW,93950172000.0,1.27,7441997000.0,8738400000.0,8738400000.0,-14600716000.0,100725009000.0,298306000.0,-5862316000.0,58611863000.0,11.02,8659028000.0,1.63,11365721000.0,2.14,219318620000.0,41.22,318033994000.0,272694087000.0,51.26,59.78,312696003000.0,58.78,117709287000.0,22.13,58611863000.0,11.02,20289663000.0,3.81,80540738000.0,15.14,125182037000.0,23.53,532014623000.0,100.0,11459481000.0,11365721000.0,-93760000.0,19037984000.0,-13300965000.0,12436608000.0,12852767000.0,20720181000.0,20720181000.0,-1799747000.0,-9656807000.0,-0.08303309149752637
2015-04-01,1326.TW,89426146000.0,-1.04,-6061183000.0,-5260842000.0,-5260842000.0,11010776000.0,89386848000.0,233322000.0,5749934000.0,58611863000.0,11.04,8668561000.0,1.63,14335920000.0,2.7,225931413000.0,42.57,323886354000.0,277882091000.0,52.35,61.02,304847150000.0,57.43,115627124000.0,21.78,58611863000.0,11.04,25154683000.0,4.74,91813226000.0,17.3,119120854000.0,22.44,530778563000.0,100.0,11459481000.0,14335920000.0,2876439000.0,32988287000.0,-18197751000.0,27998359000.0,17082788000.0,15692070000.0,15692070000.0,-2728102000.0,-13960361000.0,0.0604599237396168
2015-05-16,1326.TW,74716000000.0,0.25,1486545000.0,2057091000.0,2057091000.0,1912574000.0,80909048000.0,474331000.0,3969665000.0,58611863000.0,11.05,8668561000.0,1.63,24089070000.0,4.54,227113141000.0,42.82,327271226000.0,281187355000.0,53.01,61.7,303287655000.0,57.18,108922897000.0,20.54,58611863000.0,11.05,30164927000.0,5.69,94084937000.0,17.74,120155488000.0,22.65,530400796000.0,100.0,14335920000.0,24089070000.0,9753150000.0,19659385000.0,-6291264000.0,20349562000.0,4131165000.0,2531422000.0,2531422000.0,-796221000.0,-4398539000.0,0.21150020108833772
2015-08-15,1326.TW,77409221000.0,2.09,12202306000.0,13474924000.0,13474924000.0,-11044279000.0,90568175000.0,1774731000.0,2430645000.0,58611863000.0,11.11,8669120000.0,1.64,31609311000.0,5.99,224439245000.0,42.55,322441147000.0,273507227000.0,51.86,61.14,302973804000.0,57.45,104733974000.0,19.86,58611863000.0,11.11,27439033000.0,5.2,81235367000.0,15.4,125324371000.0,23.76,527413049000.0,100.0,14335920000.0,31609311000.0,17273391000.0,32901122000.0,-4642801000.0,32330192000.0,8360021000.0,17781077000.0,17781077000.0,-1175420000.0,-6522794000.0,-0.09500930076662008
