date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,sharpe_ratio
2013-05-16,2303.TW,23289909000.0,0.52,6592705000.0,6413694000.0,6413694000.0,1542063000.0,27781416000.0,1129001000.0,7955757000.0,129539658000.0,43.12,47172008000.0,15.7,53424276000.0,17.78,91797388000.0,30.56,214416107000.0,209715410000.0,69.8,71.37,208634747000.0,69.44,48715609000.0,16.22,129532805000.0,43.12,7783027000.0,2.59,7537581000.0,2.51,31082941000.0,10.35,300432135000.0,100.0,42488490000.0,50582501000.0,8094011000.0,7118398000.0,-5247828000.0,7185127000.0,9455685000.0,7542695000.0,7542695000.0,-90137000.0,-7182196000.0,
2013-08-15,2303.TW,25727394000.0,0.15,1812000000.0,1738173000.0,1738173000.0,350177000.0,31904704000.0,42001000.0,2088350000.0,126541173000.0,41.75,45343470000.0,14.96,52863347000.0,17.44,92899530000.0,30.65,209903981000.0,205238770000.0,67.72,69.25,210192343000.0,69.35,35571589000.0,11.74,126541173000.0,41.75,19861651000.0,6.55,7885742000.0,2.6,27833631000.0,9.18,303091873000.0,100.0,42488490000.0,50646422000.0,8157932000.0,17309491000.0,-13055874000.0,18192425000.0,18916012000.0,9322869000.0,9322869000.0,-310566000.0,-15145807000.0,-0.02100336344843113
2013-11-15,2303.TW,26069872000.0,0.28,3476095000.0,3365561000.0,3365561000.0,-2248259000.0,33406772000.0,590857000.0,1117302000.0,126905388000.0,42.34,45382843000.0,15.14,50336142000.0,16.79,88902767000.0,29.66,211396846000.0,206896909000.0,69.02,70.52,210846168000.0,70.34,36083571000.0,12.04,126541173000.0,42.22,19298694000.0,6.44,5664198000.0,1.89,31309726000.0,10.45,299748935000.0,100.0,42488490000.0,47705168000.0,5216678000.0,30035368000.0,-23778344000.0,30232077000.0,28070597000.0,13279287000.0,13279287000.0,-378462000.0,-25160576000.0,0.005437946243695318
2014-04-01,2303.TW,25161486000.0,0.06,749403000.0,587532000.0,587532000.0,510156000.0,30718744000.0,494975000.0,1097688000.0,126946499000.0,42.9,45326454000.0,15.32,50830678000.0,17.18,88796224000.0,30.01,212441176000.0,208121188000.0,70.33,71.79,207106605000.0,69.99,35257683000.0,11.92,126920817000.0,42.89,17429388000.0,5.89,5775497000.0,1.95,32437984000.0,10.96,295902829000.0,100.0,42488490000.0,50830678000.0,8342188000.0,43472461000.0,-31516164000.0,43643929000.0,37241788000.0,14361794000.0,14361794000.0,-446070000.0,-32911352000.0,0.07793997316911022
2014-05-16,2303.TW,25792207000.0,0.09,1179698000.0,1110807000.0,1110807000.0,4130280000.0,31693585000.0,180776000.0,5241087000.0,127028568000.0,42.11,45308771000.0,15.02,53915155000.0,17.87,96753702000.0,32.08,217775311000.0,213446286000.0,70.76,72.2,204873717000.0,67.92,34616471000.0,11.48,126978232000.0,42.1,18002497000.0,5.97,9856511000.0,3.27,33617682000.0,11.15,301627419000.0,100.0,50830678000.0,53930772000.0,3100094000.0,6231640000.0,-6099971000.0,6231301000.0,9450230000.0,1291583000.0,1291583000.0,-203641000.0,-6276591000.0,0.05678084190436319
2014-08-15,2303.TW,27662541000.0,0.28,3482421000.0,3325726000.0,3325726000.0,102945000.0,35869351000.0,528337000.0,3428671000.0,127063143000.0,41.82,39401475000.0,12.97,49634263000.0,16.34,98373859000.0,32.38,215112741000.0,210971669000.0,69.44,70.81,205424572000.0,67.62,39006239000.0,12.84,127063143000.0,41.82,8745331000.0,2.88,10010410000.0,3.3,36861887000.0,12.13,303798431000.0,100.0,50830678000.0,49634263000.0,-1196415000.0,13912522000.0,-13132347000.0,14096660000.0,18971528000.0,5145646000.0,5145646000.0,-421859000.0,-14161448000.0,0.037588874905357596
2014-11-15,2303.TW,27655334000.0,0.24,2915944000.0,2579339000.0,2579339000.0,-1501604000.0,35213850000.0,412987000.0,1077735000.0,127247723000.0,42.3,39418762000.0,13.1,42743972000.0,14.21,91802273000.0,30.52,216392467000.0,212545489000.0,70.65,71.93,209020198000.0,69.48,38986137000.0,12.96,127063143000.0,42.24,9089910000.0,3.02,8466419000.0,2.81,39777831000.0,13.22,300822471000.0,100.0,50830678000.0,42743972000.0,-8086706000.0,25951824000.0,-25816112000.0,25495711000.0,28693525000.0,8137972000.0,8137972000.0,-494978000.0,-27028655000.0,0.04554407394409974
2015-04-01,2303.TW,27049605000.0,0.36,4563278000.0,4463717000.0,4463717000.0,4006499000.0,37235290000.0,911607000.0,8470216000.0,127303048000.0,40.64,39447879000.0,12.59,45701335000.0,14.59,96863149000.0,30.92,225008851000.0,221159053000.0,70.6,71.83,216382499000.0,69.08,40130721000.0,12.81,127252078000.0,40.62,4610225000.0,1.47,12372712000.0,3.95,44339023000.0,14.15,313245648000.0,100.0,50830678000.0,46212423000.0,-4618255000.0,44788252000.0,-42605814000.0,44258556000.0,38785576000.0,13513296000.0,13513296000.0,-565845000.0,-43237007000.0,0.11668077033385921
2015-05-16,2303.TW,28494535000.0,0.32,3979910000.0,3912472000.0,3912472000.0,-107098000.0,37649644000.0,441638000.0,3805374000.0,127509724000.0,39.71,39605496000.0,12.34,53632056000.0,16.7,101033611000.0,31.47,229262232000.0,225429658000.0,70.21,71.41,220031195000.0,68.53,47359629000.0,14.75,127477628000.0,39.7,4303092000.0,1.34,12302580000.0,3.83,48315467000.0,15.05,321064806000.0,100.0,46212423000.0,53963304000.0,7750881000.0,16869811000.0,-16497962000.0,17246595000.0,10310797000.0,4354110000.0,4354110000.0,-217609000.0,-14892734000.0,-0.2150135397408104
2015-08-15,2303.TW,29288072000.0,0.36,4600375000.0,4545040000.0,4545040000.0,-5005925000.0,38011554000.0,635356000.0,-460885000.0,127581329000.0,38.51,41410151000.0,12.5,64046049000.0,19.33,109220849000.0,32.97,224382487000.0,220674727000.0,66.62,67.74,222034769000.0,67.03,63387676000.0,19.14,127514409000.0,38.49,4738069000.0,1.43,7333486000.0,2.21,45976520000.0,13.88,331255618000.0,100.0,46212423000.0,64046049000.0,17833626000.0,28328531000.0,-31255379000.0,30142729000.0,21033063000.0,9534506000.0,9534506000.0,-535055000.0,-26926609000.0,-0.14284394571425052
