date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,sharpe_ratio
2013-05-16,1402.TW,46683658000.0,0.37,1872376000.0,3567095000.0,3567095000.0,1425551000.0,57620493000.0,553785000.0,4992646000.0,50441338000.0,14.25,4682465000.0,1.32,34834800000.0,9.84,108744884000.0,30.73,176421188000.0,113046312000.0,31.94,49.85,245139860000.0,69.27,93025925000.0,26.29,50441338000.0,14.25,11395446000.0,3.22,3682055000.0,1.04,54265517000.0,15.33,353884744000.0,100.0,30645166000.0,34834800000.0,4189634000.0,1993008000.0,-5139995000.0,2151783000.0,3669254000.0,4172091000.0,4172091000.0,-223253000.0,-5547695000.0,
2013-08-15,1402.TW,49496297000.0,0.46,2033678000.0,3934307000.0,3934307000.0,424902000.0,61080543000.0,874929000.0,4359209000.0,51450165000.0,14.11,4680957000.0,1.28,37188540000.0,10.2,114908599000.0,31.52,167369274000.0,108756418000.0,29.83,45.9,249690638000.0,68.48,96722868000.0,26.53,50441338000.0,13.83,13182196000.0,3.62,3915365000.0,1.07,48734994000.0,13.37,364599237000.0,100.0,30645166000.0,37188540000.0,6543374000.0,8973956000.0,-15396421000.0,10847716000.0,7302262000.0,11701583000.0,11701583000.0,-670914000.0,-10635056000.0,-0.0013544266396237586
2013-11-15,1402.TW,47774435000.0,0.31,1586955000.0,3493642000.0,3493642000.0,-164145000.0,60480479000.0,793436000.0,3329497000.0,51450165000.0,14.13,4680094000.0,1.29,36138037000.0,9.93,112595514000.0,30.93,170742732000.0,110319388000.0,30.31,46.91,251405269000.0,69.07,94829633000.0,26.05,51450165000.0,14.13,21206654000.0,5.83,3905143000.0,1.07,50309049000.0,13.82,364000783000.0,100.0,30645166000.0,36138037000.0,5492871000.0,16259274000.0,-21478036000.0,17296636000.0,10770907000.0,13217194000.0,13217194000.0,-1125323000.0,-17084024000.0,0.03953253239563139
2014-04-01,1402.TW,48402350000.0,0.36,1714072000.0,3289495000.0,3289495000.0,634804000.0,59659142000.0,1331000.0,3924299000.0,51450165000.0,13.32,4681042000.0,1.21,26645574000.0,6.9,97662114000.0,25.28,175680659000.0,112831730000.0,29.2,45.47,288693342000.0,74.72,124896860000.0,32.33,51450165000.0,13.32,15030694000.0,3.89,4634101000.0,1.2,52091485000.0,13.48,386355456000.0,100.0,30645166000.0,26645574000.0,-3999592000.0,26775077000.0,-59840433000.0,27868657000.0,14241311000.0,16508020000.0,16508020000.0,-1398487000.0,-24988218000.0,-0.0012271503350023375
2014-05-16,1402.TW,46306614000.0,0.39,1860989000.0,3592372000.0,3592372000.0,-373317000.0,58243539000.0,713637000.0,3219055000.0,51450165000.0,10.66,4681042000.0,0.97,30283320000.0,6.28,102158434000.0,21.17,260893912000.0,194470292000.0,40.31,54.07,380321301000.0,78.83,135679184000.0,28.12,51450165000.0,10.66,15272375000.0,3.17,3952470000.0,0.82,134411678000.0,27.86,482479735000.0,100.0,26645574000.0,30283320000.0,3637746000.0,3476868000.0,-10188975000.0,3637549000.0,3461664000.0,4306009000.0,4306009000.0,-199616000.0,-7455005000.0,-0.08317636510700346
2014-08-15,1402.TW,45978362000.0,0.92,4443238000.0,6458594000.0,6458594000.0,-1853364000.0,58576151000.0,2087783000.0,4605230000.0,52479168000.0,10.55,3674693000.0,0.74,37077532000.0,7.46,113731074000.0,22.87,251309536000.0,190396220000.0,38.29,50.54,383494722000.0,77.13,144250318000.0,29.01,51450165000.0,10.35,18739300000.0,3.77,2101027000.0,0.42,132166395000.0,26.58,497225796000.0,100.0,26645574000.0,37077532000.0,10431958000.0,14225758000.0,-19429154000.0,15892786000.0,6933761000.0,12762221000.0,12762221000.0,-915800000.0,-14924264000.0,0.09860235290895246
2014-11-15,1402.TW,47016244000.0,0.56,2894544000.0,4542383000.0,4542383000.0,2166312000.0,59400821000.0,509977000.0,6708695000.0,52479168000.0,10.66,3666430000.0,0.74,28628729000.0,5.82,102320444000.0,20.79,258006025000.0,195255270000.0,39.66,52.41,389945485000.0,79.21,139253833000.0,28.29,52479168000.0,10.66,21749379000.0,4.42,4074868000.0,0.83,135059867000.0,27.44,492265929000.0,100.0,26645574000.0,28628729000.0,1983155000.0,22414436000.0,-26205031000.0,21656707000.0,10372447000.0,17769498000.0,17769498000.0,-1383853000.0,-21665282000.0,-0.009878793752943638
2015-04-01,1402.TW,48342922000.0,0.38,1834650000.0,2594953000.0,2594953000.0,2297627000.0,59286128000.0,1098360000.0,4892580000.0,52479168000.0,10.57,3666948000.0,0.74,25985419000.0,5.23,98075086000.0,19.75,263318754000.0,199500429000.0,40.17,53.02,398529204000.0,80.25,145208888000.0,29.24,52479168000.0,10.57,20253723000.0,4.08,6841068000.0,1.38,136538308000.0,27.49,496604290000.0,100.0,26645574000.0,25985419000.0,-660155000.0,27069297000.0,-34475376000.0,26206226000.0,13821978000.0,21417729000.0,21417729000.0,-1888711000.0,-28367682000.0,0.05452652772767313
2015-05-16,1402.TW,40683059000.0,0.54,2635289000.0,4626504000.0,4626504000.0,718926000.0,53529552000.0,2351602000.0,5345430000.0,52479168000.0,10.29,3666948000.0,0.72,36595762000.0,7.17,105349507000.0,20.65,268839560000.0,203046625000.0,39.8,52.7,404804549000.0,79.35,148810910000.0,29.17,52479168000.0,10.29,23306294000.0,4.57,7589657000.0,1.49,139335915000.0,27.31,510154056000.0,100.0,25985419000.0,36595762000.0,10610343000.0,10646141000.0,-6589035000.0,12427336000.0,3343717000.0,6978106000.0,6978106000.0,-525127000.0,-6040926000.0,0.11132326763095328
2015-08-15,1402.TW,42221581000.0,0.72,3670643000.0,5566081000.0,5566081000.0,-1495842000.0,55445564000.0,811428000.0,4070239000.0,53528751000.0,10.21,2618281000.0,0.5,46215049000.0,8.81,122313109000.0,23.33,259168870000.0,198977422000.0,37.95,49.43,402049901000.0,76.67,152466163000.0,29.08,52479168000.0,10.01,27377167000.0,5.22,6147865000.0,1.17,136707588000.0,26.07,524363010000.0,100.0,25985419000.0,46215049000.0,20229630000.0,15672366000.0,-11915003000.0,19245429000.0,6854654000.0,13355615000.0,13355615000.0,-1155354000.0,-11921644000.0,-0.15771201959922473
