date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,sharpe_ratio
2013-05-16,2344.TW,6426113000.0,-0.1,-362982000.0,-337392000.0,-337392000.0,522499000.0,7675106000.0,36647000.0,185107000.0,36868262000.0,66.16,2164014000.0,3.88,5835486000.0,10.47,20614189000.0,36.99,34299862000.0,33152088000.0,59.5,61.56,35108007000.0,63.01,7960625000.0,14.29,36868262000.0,66.16,3280148000.0,5.89,980069000.0,1.76,4793732000.0,8.6,55722196000.0,100.0,5710913000.0,5835486000.0,124573000.0,555788000.0,-419875000.0,645567000.0,1977012000.0,-300745000.0,-300745000.0,-83895000.0,-237256000.0,
2013-08-15,2344.TW,6780069000.0,0.1,371660000.0,416373000.0,416373000.0,1237777000.0,8845828000.0,107681000.0,1654150000.0,36888322000.0,66.19,2149976000.0,3.86,5684044000.0,10.2,21693290000.0,38.93,35822218000.0,34763246000.0,62.38,64.28,34034083000.0,61.07,9113154000.0,16.35,36888322000.0,66.19,1694471000.0,3.04,253407000.0,0.45,4422072000.0,7.94,55727373000.0,100.0,5710913000.0,5684044000.0,-26869000.0,2740840000.0,-1017606000.0,2953741000.0,3896082000.0,223309000.0,223309000.0,-165938000.0,-566162000.0,-0.06922637588555688
2013-11-15,2344.TW,6490215000.0,0.04,135600000.0,136625000.0,136625000.0,-41982000.0,8309158000.0,102358000.0,94643000.0,36919672000.0,68.59,2129706000.0,3.96,5613652000.0,10.43,20757152000.0,38.56,35927942000.0,34869870000.0,64.78,66.75,33070173000.0,61.44,9125824000.0,16.95,36919672000.0,68.59,1689623000.0,3.14,213351000.0,0.4,4286472000.0,7.96,53827325000.0,100.0,5710913000.0,5613652000.0,-97261000.0,4880467000.0,-1500924000.0,5158976000.0,5098849000.0,462292000.0,462292000.0,-236705000.0,-958012000.0,0.020361653559749386
2014-04-01,2344.TW,6530119000.0,0.02,62286000.0,71760000.0,71760000.0,-150874000.0,8305356000.0,24602000.0,-79114000.0,36940232000.0,66.35,2148359000.0,3.86,7670379000.0,13.78,22408255000.0,40.25,35888102000.0,34813920000.0,62.53,64.46,33270423000.0,59.75,7288966000.0,13.09,36940232000.0,66.35,3942246000.0,7.08,19488000.0,0.04,4187772000.0,7.52,55678678000.0,100.0,5710913000.0,7670379000.0,1959466000.0,7257601000.0,-2983740000.0,7599531000.0,6277692000.0,558654000.0,558654000.0,-298559000.0,-2245724000.0,0.08686203017549686
2014-05-16,2344.TW,6495987000.0,0.1,380093000.0,397344000.0,397344000.0,212489000.0,8751022000.0,111451000.0,609833000.0,36944662000.0,62.95,2145858000.0,3.66,6543282000.0,11.15,21521997000.0,36.67,36500105000.0,35401576000.0,60.32,62.19,37164888000.0,63.33,7355186000.0,12.53,36944662000.0,62.95,3954929000.0,6.74,225122000.0,0.38,3807679000.0,6.49,58686885000.0,100.0,7670379000.0,6543282000.0,-1127097000.0,2016273000.0,-1827654000.0,2091896000.0,1153128000.0,508795000.0,508795000.0,-65798000.0,-1445161000.0,0.3269983903999294
2014-08-15,2344.TW,6970187000.0,0.2,713916000.0,784293000.0,784293000.0,593092000.0,9742354000.0,166768000.0,1377385000.0,36946402000.0,61.76,2144770000.0,3.59,6250179000.0,10.45,21526426000.0,35.99,37780725000.0,36715093000.0,61.38,63.16,38292598000.0,64.01,7605563000.0,12.71,36946402000.0,61.76,5634476000.0,9.42,824071000.0,1.38,3093763000.0,5.17,59819024000.0,100.0,7670379000.0,6250179000.0,-1420200000.0,4449832000.0,-6732738000.0,4598191000.0,2263285000.0,1459856000.0,1459856000.0,-128804000.0,-5991274000.0,0.030965694221139324
2014-11-15,2344.TW,7126697000.0,0.25,927378000.0,961655000.0,961655000.0,-649257000.0,9931448000.0,229557000.0,312398000.0,36949822000.0,60.78,2143580000.0,3.53,6374834000.0,10.49,21956160000.0,36.11,38095367000.0,36997326000.0,60.85,62.66,38840728000.0,63.89,7610978000.0,12.52,36949822000.0,60.78,5674318000.0,9.33,176696000.0,0.29,2166385000.0,3.56,60796888000.0,100.0,7670379000.0,6374834000.0,-1295545000.0,6536327000.0,-8644981000.0,6753127000.0,3469196000.0,2651068000.0,2651068000.0,-196422000.0,-8056564000.0,-0.09838182821495867
2015-04-01,2344.TW,6606328000.0,0.28,1054582000.0,1067252000.0,1067252000.0,137779000.0,9564836000.0,222718000.0,1205031000.0,36949822000.0,56.94,2143393000.0,3.3,6975514000.0,10.75,22976738000.0,35.41,39300091000.0,38183244000.0,58.84,60.56,41914970000.0,64.59,11140239000.0,17.17,36949822000.0,56.94,6000596000.0,9.25,316100000.0,0.49,1119684000.0,1.73,64891708000.0,100.0,7670379000.0,6975514000.0,-694865000.0,9135205000.0,-13872219000.0,9371252000.0,4759388000.0,3941038000.0,3941038000.0,-272935000.0,-13192897000.0,0.08871371931622285
2015-05-16,2344.TW,6591751000.0,0.27,1000421000.0,1036975000.0,1036975000.0,-360108000.0,9723826000.0,244137000.0,676867000.0,36949822000.0,57.38,2143393000.0,3.33,7675815000.0,11.92,23721173000.0,36.84,39976958000.0,38830745000.0,60.3,62.08,40676311000.0,63.16,11142159000.0,17.3,36949822000.0,57.38,5959435000.0,9.25,36820000.0,0.06,119263000.0,0.19,64397484000.0,100.0,6975514000.0,7675815000.0,700301000.0,1897977000.0,-777595000.0,1988127000.0,1385409000.0,1281112000.0,1281112000.0,-86138000.0,-827335000.0,-0.1489626083368469
2015-08-15,2344.TW,6298020000.0,0.22,800729000.0,863149000.0,863149000.0,-1105864000.0,9252129000.0,191355000.0,-242715000.0,36949822000.0,58.07,2143393000.0,3.37,6915401000.0,10.87,23997349000.0,37.72,39637122000.0,38524974000.0,60.55,62.3,39627366000.0,62.28,11355073000.0,17.85,36949822000.0,58.07,4931336000.0,7.75,1143320000.0,1.8,681466000.0,1.07,63624715000.0,100.0,6975514000.0,6915401000.0,-60113000.0,3593752000.0,-2554232000.0,3714196000.0,2856286000.0,2335616000.0,2335616000.0,-171983000.0,-2084459000.0,-0.12805872247340103
2015-11-15,2344.TW,6849331000.0,0.18,672618000.0,730568000.0,730568000.0,-338668000.0,9533927000.0,167816000.0,391900000.0,36949822000.0,58.06,2143393000.0,3.37,6969116000.0,10.95,24736875000.0,38.87,39474002000.0,38286345000.0,60.16,62.03,38900602000.0,61.13,11377332000.0,17.88,36949822000.0,58.06,4933864000.0,7.75,1499547000.0,2.36,1354084000.0,2.13,63637477000.0,100.0,6975514000.0,6969116000.0,-6398000.0,5339618000.0,-3576355000.0,5597336000.0,4311427000.0,3234000000.0,3234000000.0,-254006000.0,-3103873000.0,0.06598889518273522
2016-04-01,2344.TW,6789560000.0,0.23,817483000.0,842181000.0,842181000.0,50257000.0,9840433000.0,172003000.0,892438000.0,35800002000.0,57.19,2470292000.0,3.95,6396615000.0,10.22,24712757000.0,39.48,40098539000.0,38901971000.0,62.15,64.06,37885010000.0,60.52,10166033000.0,16.24,35800002000.0,57.19,4490921000.0,7.17,1347996000.0,2.15,2086060000.0,3.33,62597767000.0,100.0,6975514000.0,6396615000.0,-578899000.0,7658523000.0,-4430554000.0,7988889000.0,5755004000.0,4248184000.0,4248184000.0,-330970000.0,-4093513000.0,0.1279073879845658
2016-05-16,2344.TW,7048644000.0,0.22,776310000.0,807537000.0,807537000.0,525046000.0,10086944000.0,191534000.0,1332583000.0,35800002000.0,56.28,2470292000.0,3.88,7108327000.0,11.17,26373905000.0,41.46,41431122000.0,40205621000.0,63.21,65.13,37235652000.0,58.54,10176516000.0,16.0,35800002000.0,56.28,4500199000.0,7.07,820656000.0,1.29,2862370000.0,4.5,63609557000.0,100.0,6396615000.0,7108327000.0,711712000.0,1722500000.0,-994700000.0,1795938000.0,1437269000.0,999071000.0,999071000.0,-64253000.0,-795915000.0,-0.2994256585230059
2016-08-15,2344.TW,7532325000.0,0.18,642454000.0,744532000.0,744532000.0,321904000.0,10496888000.0,143918000.0,1066436000.0,35800002000.0,56.78,2470292000.0,3.92,7325369000.0,11.62,26408875000.0,41.88,41993876000.0,40784689000.0,64.68,66.6,36644469000.0,58.12,9299783000.0,14.75,35800002000.0,56.78,3821993000.0,6.06,526042000.0,0.83,3146824000.0,4.99,63053344000.0,100.0,6396615000.0,7325369000.0,928754000.0,4222209000.0,-1701861000.0,4358175000.0,2833075000.0,1887521000.0,1887521000.0,-129210000.0,-1570784000.0,0.1818692890933474
2016-11-15,2344.TW,7758642000.0,0.18,660003000.0,717138000.0,717138000.0,1128662000.0,10732716000.0,161649000.0,1845800000.0,35800002000.0,54.88,2471044000.0,3.79,8418684000.0,12.91,27904313000.0,42.77,43840428000.0,42577236000.0,65.27,67.2,37331087000.0,57.23,9278063000.0,14.22,35800002000.0,54.88,3880794000.0,5.95,605750000.0,0.93,3806827000.0,5.84,65235400000.0,100.0,6396615000.0,8418684000.0,2022069000.0,6888635000.0,-2672457000.0,7107288000.0,4208293000.0,2766308000.0,2766308000.0,-184900000.0,-2637038000.0,-0.009155996116584995
2017-04-01,2344.TW,7734326000.0,0.23,819024000.0,870867000.0,870867000.0,509504000.0,10775161000.0,117445000.0,1380371000.0,35800002000.0,52.66,2471044000.0,3.63,7683817000.0,11.3,27259743000.0,40.09,45220799000.0,43920961000.0,64.6,66.51,40729752000.0,59.91,8162961000.0,12.01,35800002000.0,52.66,3263271000.0,4.8,1199732000.0,1.76,4556570000.0,6.7,67989495000.0,100.0,6396615000.0,7683817000.0,1287202000.0,9991424000.0,-4747144000.0,10245709000.0,5570860000.0,3754620000.0,3754620000.0,-238139000.0,-4988580000.0,0.2500491397573346
2017-05-16,2344.TW,7436194000.0,0.19,686916000.0,723463000.0,723463000.0,1322638000.0,10424963000.0,160003000.0,2046101000.0,35800002000.0,51.99,2471044000.0,3.59,6123622000.0,8.89,26345031000.0,38.26,47266900000.0,45932424000.0,66.7,68.64,42516196000.0,61.74,8149993000.0,11.84,35800002000.0,51.99,3231354000.0,4.69,2524279000.0,3.67,5243486000.0,7.61,68861227000.0,100.0,7683817000.0,6123622000.0,-1560195000.0,2044682000.0,-3498929000.0,2088285000.0,1364024000.0,883466000.0,883466000.0,-45483000.0,-3496998000.0,-0.009540113607067111
2017-08-15,2344.TW,7696712000.0,0.28,989909000.0,1086540000.0,1086540000.0,199196000.0,11411277000.0,361979000.0,1285736000.0,35800002000.0,48.64,2471044000.0,3.36,5902581000.0,8.02,26871813000.0,36.51,46210394000.0,44943703000.0,61.06,62.78,46737467000.0,63.49,9477044000.0,12.87,35800002000.0,48.64,3698148000.0,5.02,2693649000.0,3.66,4085395000.0,5.55,73609280000.0,100.0,7683817000.0,5902581000.0,-1781236000.0,4378343000.0,-8882427000.0,4448277000.0,2787738000.0,2331985000.0,2331985000.0,-94416000.0,-8897167000.0,0.07749787984371607
2017-11-15,2344.TW,7922013000.0,0.58,2084353000.0,2166153000.0,2166153000.0,1667607000.0,12549903000.0,362198000.0,3833760000.0,35800002000.0,46.43,2513567000.0,3.26,5278464000.0,6.85,27447808000.0,35.6,50193064000.0,48813275000.0,63.31,65.1,49658432000.0,64.4,11147883000.0,14.46,35800002000.0,46.43,3724018000.0,4.83,4329958000.0,5.62,6169748000.0,8.0,77106240000.0,100.0,7683817000.0,5278464000.0,-2405353000.0,7434082000.0,-11954753000.0,7285312000.0,4310349000.0,4860336000.0,4860336000.0,-151469000.0,-12476558000.0,0.25118364013244227
2018-04-01,2344.TW,8213186000.0,0.49,1789384000.0,1846794000.0,1846794000.0,560260000.0,13205649000.0,390399000.0,2407054000.0,39800002000.0,45.17,7540440000.0,8.56,14172441000.0,16.08,37240205000.0,42.26,61626991000.0,60212164000.0,68.33,69.94,50875918000.0,57.74,10248944000.0,11.63,39800002000.0,45.17,3517547000.0,3.99,4986015000.0,5.66,7885707000.0,8.95,88116123000.0,100.0,7683817000.0,14172441000.0,6488624000.0,12143274000.0,-15029723000.0,12051643000.0,5981027000.0,7097529000.0,7097529000.0,-210451000.0,-15411661000.0,-0.1429096136876909
2018-05-16,2344.TW,7577204000.0,0.4,1572267000.0,1612170000.0,1612170000.0,-420228000.0,12156183000.0,359294000.0,1191942000.0,39800002000.0,44.99,7540440000.0,8.52,11253767000.0,12.72,34196884000.0,38.65,63302285000.0,61832854000.0,69.89,71.55,54273834000.0,61.35,10229564000.0,11.56,39800002000.0,44.99,3498705000.0,3.95,4565499000.0,5.16,9926913000.0,11.22,88470718000.0,100.0,14172441000.0,11253767000.0,-2918674000.0,3800429000.0,-6150033000.0,3819777000.0,1730992000.0,1971464000.0,1971464000.0,-56986000.0,-6281268000.0,-0.09340888967078093
2018-08-15,2344.TW,8234695000.0,0.54,2155382000.0,2258354000.0,2258354000.0,4006051000.0,13485223000.0,561612000.0,6264405000.0,39800002000.0,42.9,7540440000.0,8.13,9344952000.0,10.07,37449567000.0,40.36,65357639000.0,64006460000.0,68.99,70.44,55331785000.0,59.64,8264126000.0,8.91,39800002000.0,42.9,4061946000.0,4.38,8650085000.0,9.32,8015933000.0,8.64,92781352000.0,100.0,14172441000.0,9344952000.0,-4827489000.0,7209830000.0,-10164752000.0,7425534000.0,3543798000.0,4791430000.0,4791430000.0,-110707000.0,-10139324000.0,-0.05379910653311679
2018-11-15,2344.TW,8431056000.0,0.71,2840037000.0,2916830000.0,2916830000.0,-3110746000.0,13680653000.0,-498356000.0,-193916000.0,39800002000.0,40.3,7540440000.0,7.64,16571332000.0,16.78,42771877000.0,43.31,65164957000.0,63741718000.0,64.54,65.98,55988323000.0,56.69,18163565000.0,18.39,39800002000.0,40.3,4076931000.0,4.13,5543376000.0,5.61,10857900000.0,10.99,98760200000.0,100.0,14172441000.0,16571332000.0,2398891000.0,10388232000.0,-11847318000.0,10308732000.0,5490859000.0,7209904000.0,7209904000.0,-159322000.0,-11795233000.0,-0.08831761871775975
2019-04-01,2344.TW,7796265000.0,0.22,878810000.0,940304000.0,940304000.0,-2213549000.0,11868264000.0,244692000.0,-1273245000.0,39800002000.0,41.44,7540440000.0,7.85,12559631000.0,13.08,37528246000.0,39.07,63891097000.0,62444371000.0,65.02,66.52,58514218000.0,60.93,15681623000.0,16.33,39800002000.0,41.44,4706064000.0,4.9,3482643000.0,3.63,11621286000.0,12.1,96042464000.0,100.0,14172441000.0,12559631000.0,-1612810000.0,13533242000.0,-17062131000.0,13519115000.0,7480661000.0,8394900000.0,8394900000.0,-206744000.0,-16930434000.0,0.06691437527139045
2019-05-16,2344.TW,7438319000.0,0.1,415229000.0,428224000.0,428224000.0,967758000.0,10886768000.0,166086000.0,1395982000.0,39800002000.0,40.26,7540472000.0,7.63,10890356000.0,11.02,36656872000.0,37.08,65285335000.0,63792198000.0,64.53,66.04,62201061000.0,62.92,17724248000.0,17.93,39800002000.0,40.26,4693364000.0,4.75,4414432000.0,4.47,12037292000.0,12.18,98857933000.0,100.0,12559631000.0,10890356000.0,-1669275000.0,2040763000.0,-3550572000.0,2087219000.0,2058519000.0,594310000.0,594310000.0,-47957000.0,-3346494000.0,-0.050419836607225696
2019-08-15,2344.TW,8856296000.0,0.12,462171000.0,534806000.0,534806000.0,-1371113000.0,12011669000.0,102589000.0,-836307000.0,39800002000.0,38.54,7540472000.0,7.3,14074081000.0,13.63,39187956000.0,37.94,60266692000.0,58923697000.0,57.05,58.35,64091804000.0,62.06,20639641000.0,19.98,39800002000.0,38.54,5360464000.0,5.19,3056920000.0,2.96,8526303000.0,8.26,103279760000.0,100.0,12559631000.0,14074081000.0,1514450000.0,4846240000.0,-6789744000.0,5014808000.0,4235395000.0,1231705000.0,1231705000.0,-101624000.0,-6511633000.0,0.25551967963500355
2019-11-15,2344.TW,9864998000.0,0.15,591243000.0,660785000.0,660785000.0,340384000.0,13420329000.0,87898000.0,1001169000.0,39800002000.0,39.42,7570926000.0,7.5,9422131000.0,9.33,34960941000.0,34.63,61318148000.0,59872387000.0,59.31,60.74,65995543000.0,65.37,22207596000.0,22.0,39800002000.0,39.42,4124702000.0,4.09,3376553000.0,3.34,9124906000.0,9.04,100956484000.0,100.0,12559631000.0,9422131000.0,-3137500000.0,6680291000.0,-12013304000.0,6553695000.0,6428799000.0,1980388000.0,1980388000.0,-271593000.0,-10906985000.0,-0.0455762543224284
