date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,sharpe_ratio
2013-05-16,2301.TW,39885439000.0,0.7,1576661000.0,1790907000.0,1790907000.0,1824766000.0,46768494000.0,510713000.0,3615673000.0,23029887000.0,11.78,26781815000.0,13.7,54398427000.0,27.82,131313331000.0,67.16,77925730000.0,69647450000.0,35.62,39.85,64218301000.0,32.84,30416905000.0,15.56,22959994000.0,11.74,11369271000.0,5.81,1106422000.0,0.57,20063986000.0,10.26,195531632000.0,100.0,51224870000.0,54398427000.0,3173557000.0,2277857000.0,1929448000.0,2571389000.0,1654446000.0,2301620000.0,2301620000.0,-130015000.0,-783579000.0,
2013-08-15,2301.TW,42598570000.0,0.97,2239666000.0,2326370000.0,2326370000.0,597688000.0,50009185000.0,566105000.0,2924058000.0,23206878000.0,11.45,27045436000.0,13.34,57893072000.0,28.56,138087008000.0,68.12,75217111000.0,67789953000.0,33.44,37.1,64639169000.0,31.88,29096322000.0,14.35,23029886000.0,11.36,12982039000.0,6.4,2167799000.0,1.07,16704500000.0,8.24,202726177000.0,100.0,51224870000.0,57893072000.0,6668202000.0,6099797000.0,446691000.0,6620327000.0,3179389000.0,5194095000.0,5194095000.0,-316283000.0,-2540443000.0,0.051661886423124206
2013-11-15,2301.TW,48741570000.0,1.06,2419608000.0,2316110000.0,2316110000.0,-188479000.0,57077512000.0,719685000.0,2127631000.0,23246552000.0,11.3,27140090000.0,13.2,59113445000.0,28.74,142027813000.0,69.06,75836397000.0,69403714000.0,33.75,36.87,63632379000.0,30.94,28247006000.0,13.73,23206877000.0,11.28,13390495000.0,6.51,1535301000.0,0.75,18816431000.0,9.15,205660192000.0,100.0,51224870000.0,59113445000.0,7888575000.0,7525717000.0,5491191000.0,8883691000.0,4873407000.0,8229890000.0,8229890000.0,-600586000.0,-4197286000.0,0.009110108124121743
2014-04-01,2301.TW,51488124000.0,1.1,2518913000.0,2457104000.0,2457104000.0,907048000.0,59359106000.0,832785000.0,3364152000.0,23276257000.0,10.96,27212019000.0,12.81,65931169000.0,31.05,150430691000.0,70.84,79237155000.0,73036304000.0,34.39,37.31,61930795000.0,29.16,21767348000.0,10.25,23246552000.0,10.95,10342343000.0,4.87,2419302000.0,1.14,21463386000.0,10.11,212361486000.0,100.0,51224870000.0,66056220000.0,14831350000.0,20688338000.0,4430581000.0,22171633000.0,6510013000.0,11519779000.0,11519779000.0,-742236000.0,-6198402000.0,-0.039023407682983284
2014-05-16,2301.TW,45320423000.0,0.62,1427781000.0,1428592000.0,1428592000.0,247062000.0,51741914000.0,391637000.0,1675654000.0,23276257000.0,11.39,27350468000.0,13.39,61188684000.0,29.95,142502197000.0,69.75,80273691000.0,74839651000.0,36.63,39.29,61803405000.0,30.25,17463667000.0,8.55,23276257000.0,11.39,10795219000.0,5.28,2656419000.0,1.3,22891167000.0,11.2,204305602000.0,100.0,66056220000.0,61398182000.0,-4658038000.0,410584000.0,-2384950000.0,682755000.0,1726702000.0,1819845000.0,1819845000.0,-157935000.0,-1540291000.0,-0.009167657547130352
2014-08-15,2301.TW,50366468000.0,0.88,2031278000.0,2018366000.0,2018366000.0,-1044065000.0,58234367000.0,560575000.0,974301000.0,23416737000.0,11.44,27547680000.0,13.46,55490670000.0,27.11,142570909000.0,69.66,74256385000.0,69499940000.0,33.96,36.28,62090528000.0,30.34,16821598000.0,8.22,23259507000.0,11.36,11026497000.0,5.39,1829529000.0,0.89,17954716000.0,8.77,204661437000.0,100.0,66056220000.0,55535670000.0,-10520550000.0,-1828781000.0,-5069013000.0,-1239422000.0,3430595000.0,4398406000.0,4398406000.0,-327972000.0,-3585144000.0,0.14378758429477384
2014-11-15,2301.TW,53170597000.0,0.67,1549915000.0,748233000.0,748233000.0,966100000.0,60607714000.0,571045000.0,1714333000.0,23416737000.0,11.08,27584307000.0,13.05,60480618000.0,28.62,150040754000.0,70.99,75879974000.0,71806782000.0,33.97,35.9,61311594000.0,29.01,16936660000.0,8.01,23416737000.0,11.08,10400060000.0,4.92,2549829000.0,1.21,19504631000.0,9.23,211352348000.0,100.0,66056220000.0,60480618000.0,-5575602000.0,5884807000.0,-7616845000.0,7374643000.0,5474230000.0,5717299000.0,5717299000.0,-491960000.0,-5471678000.0,-0.2184845688934495
2015-04-01,2301.TW,53525514000.0,0.63,1452685000.0,1484382000.0,1484382000.0,1783821000.0,60047979000.0,548160000.0,3268203000.0,23416737000.0,10.81,27594927000.0,12.74,66483356000.0,30.7,153720896000.0,70.99,79161991000.0,74970727000.0,34.62,36.56,62815139000.0,29.01,17085418000.0,7.89,23416737000.0,10.81,11276990000.0,5.21,4252180000.0,1.96,20955605000.0,9.68,216536035000.0,100.0,66056220000.0,66483356000.0,427136000.0,14131417000.0,-9020163000.0,15706681000.0,7108539000.0,7747872000.0,7747872000.0,-668047000.0,-8645137000.0,0.086891838453231
2015-05-16,2301.TW,45078755000.0,0.71,1645748000.0,1692782000.0,1692782000.0,-1103044000.0,51540402000.0,414526000.0,589738000.0,23416737000.0,11.72,27609962000.0,13.82,58701055000.0,29.39,138643871000.0,69.41,79773270000.0,75640578000.0,37.87,39.94,61108010000.0,30.59,19327675000.0,9.68,23416737000.0,11.72,8285525000.0,4.15,3257767000.0,1.63,22604834000.0,11.32,199751881000.0,100.0,66483356000.0,58701055000.0,-7782301000.0,-98741000.0,-1090898000.0,273456000.0,1652637000.0,2107308000.0,2107308000.0,-142817000.0,-1441193000.0,-0.06750604282997409
2015-08-15,2301.TW,45183484000.0,0.62,1430523000.0,1488319000.0,1488319000.0,-974819000.0,51646489000.0,417200000.0,513500000.0,23577153000.0,11.94,27763270000.0,14.06,56732819000.0,28.72,136454145000.0,69.08,75436148000.0,71709691000.0,36.3,38.19,61068308000.0,30.92,18777416000.0,9.51,23416737000.0,11.86,8190303000.0,4.15,2312814000.0,1.17,19305176000.0,9.77,197522453000.0,100.0,66483356000.0,56732819000.0,-9750537000.0,2053539000.0,-3389125000.0,3049490000.0,3283014000.0,4012827000.0,4012827000.0,-281540000.0,-3594803000.0,-0.09937283523767977
