date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,sharpe_ratio
2013-05-16,1605.TW,33386804000.0,0.02,71349000.0,189218000.0,189218000.0,1763128000.0,34450923000.0,163914000.0,1952346000.0,36160002000.0,31.58,15742722000.0,13.75,8419454000.0,7.35,50228622000.0,43.87,63808908000.0,59255545000.0,51.76,55.73,64263119000.0,56.13,25914247000.0,22.63,36160002000.0,31.58,1422799000.0,1.24,2023395000.0,1.77,10432177000.0,9.11,114491741000.0,100.0,6060115000.0,8419454000.0,2359339000.0,-442644000.0,-509526000.0,-148482000.0,624647000.0,353132000.0,353132000.0,-158984000.0,-466654000.0,
2013-08-15,1605.TW,37602746000.0,0.08,291505000.0,382525000.0,382525000.0,3865654000.0,38460402000.0,242839000.0,4248179000.0,35760002000.0,30.94,15634123000.0,13.53,6701142000.0,5.8,47791327000.0,41.35,67780753000.0,62734351000.0,54.28,58.65,67776799000.0,58.65,24974329000.0,21.61,35760002000.0,30.94,1396349000.0,1.21,1166339000.0,1.01,10716185000.0,9.27,115568126000.0,100.0,6060115000.0,6701142000.0,641027000.0,-14284000.0,-1459439000.0,1096439000.0,1254355000.0,978496000.0,978496000.0,-293680000.0,-1246131000.0,-0.08057271126171717
2013-11-15,1605.TW,34916463000.0,0.12,415999000.0,454150000.0,454150000.0,-518208000.0,36212529000.0,-279106000.0,-64058000.0,35760002000.0,31.14,15629054000.0,13.61,6583211000.0,5.73,47811311000.0,41.63,68071156000.0,62610861000.0,54.51,59.27,67040491000.0,58.37,15469436000.0,13.47,35760002000.0,31.14,12690946000.0,11.05,620024000.0,0.54,11101460000.0,9.67,114851802000.0,100.0,6060115000.0,6583211000.0,523096000.0,4761843000.0,-1940887000.0,5886219000.0,1917892000.0,1153540000.0,1153540000.0,-425023000.0,-1642732000.0,0.02999820904961403
2014-04-01,1605.TW,38097786000.0,-0.99,-3467549000.0,-3457315000.0,-3457315000.0,-620609000.0,39511103000.0,-12362000.0,-4077924000.0,35760002000.0,31.53,15629054000.0,13.78,7556082000.0,6.66,52866243000.0,46.62,62197277000.0,59971272000.0,52.88,54.84,60542098000.0,53.38,15347795000.0,13.53,35760002000.0,31.53,14935894000.0,13.17,823535000.0,0.73,7758681000.0,6.84,113408341000.0,100.0,6060115000.0,7697762000.0,1637647000.0,6182837000.0,-4639903000.0,7697969000.0,2609854000.0,-2316137000.0,-2316137000.0,-696885000.0,-2201644000.0,0.0953302647224782
2014-05-16,1605.TW,35895086000.0,-0.05,-177084000.0,-190972000.0,-190972000.0,717587000.0,37069680000.0,-21007000.0,526615000.0,35760002000.0,30.33,15629654000.0,13.26,8203206000.0,6.96,57039990000.0,48.39,62632298000.0,60386579000.0,51.22,53.13,60845413000.0,51.61,15803351000.0,13.41,35760002000.0,30.33,15945900000.0,13.53,1512408000.0,1.28,7576814000.0,6.43,117885403000.0,100.0,7556082000.0,8227972000.0,671890000.0,-2282413000.0,-278468000.0,-2135798000.0,590110000.0,-211979000.0,-211979000.0,-158151000.0,-260333000.0,0.08286899712479784
2014-08-15,1605.TW,40638134000.0,0.19,668291000.0,803108000.0,803108000.0,55292000.0,42977875000.0,248925000.0,858400000.0,35760002000.0,29.92,15630159000.0,13.08,5797574000.0,4.85,58042335000.0,48.56,63271143000.0,60940656000.0,50.98,52.93,61488749000.0,51.44,24748349000.0,20.7,35760002000.0,29.92,6269790000.0,5.25,1591465000.0,1.33,8251923000.0,6.9,119531084000.0,100.0,7697762000.0,5903672000.0,-1794090000.0,-4507946000.0,-1220788000.0,-4213938000.0,1204914000.0,840054000.0,840054000.0,-374176000.0,-469888000.0,0.04111250515543955
2014-11-15,1605.TW,40487061000.0,0.45,1596430000.0,1696439000.0,1696439000.0,-802968000.0,43303025000.0,719858000.0,893471000.0,35760002000.0,31.08,15629049000.0,13.58,7297432000.0,6.34,59602586000.0,51.8,64211030000.0,61734558000.0,53.65,55.8,55470319000.0,48.2,23887458000.0,20.76,35760002000.0,31.08,3072796000.0,2.67,794182000.0,0.69,9844218000.0,8.55,115072905000.0,100.0,7697762000.0,7297432000.0,-400330000.0,-4808522000.0,491572000.0,-4415123000.0,1766410000.0,3256351000.0,3256351000.0,-482905000.0,-819796000.0,-0.0099004929129487
2015-04-01,1605.TW,38396875000.0,0.05,177054000.0,226957000.0,226957000.0,1532420000.0,39636804000.0,178016000.0,1759377000.0,35760002000.0,32.88,15647004000.0,14.39,6417086000.0,5.9,52140435000.0,47.94,65414961000.0,63499315000.0,58.39,60.15,56617011000.0,52.06,23370603000.0,21.49,35760002000.0,32.88,2385910000.0,2.19,2452684000.0,2.26,9932518000.0,9.13,108757446000.0,100.0,7697762000.0,6417086000.0,-1280676000.0,610078000.0,-198896000.0,1213827000.0,2313423000.0,3661324000.0,3661324000.0,-747801000.0,-1402151000.0,-0.05092201440966085
2015-05-16,1605.TW,35307126000.0,-0.06,-196271000.0,-196677000.0,-196677000.0,-1098509000.0,36241151000.0,88678000.0,-1295186000.0,35760002000.0,33.06,15648353000.0,14.47,7908872000.0,7.31,52664175000.0,48.68,64125788000.0,62238923000.0,57.53,59.28,55515096000.0,51.32,21032067000.0,19.44,35760002000.0,33.06,3531301000.0,3.26,1392184000.0,1.29,9731277000.0,9.0,108179271000.0,100.0,6417086000.0,7908872000.0,1491786000.0,-1466147000.0,1053296000.0,-981803000.0,538708000.0,-107999000.0,-107999000.0,-111433000.0,-457375000.0,-0.29158978458298135
2015-08-15,1605.TW,37972118000.0,0.2,710074000.0,743420000.0,743420000.0,-1684621000.0,39608167000.0,375585000.0,-941201000.0,35760002000.0,33.37,15629048000.0,14.58,9800447000.0,9.15,52590657000.0,49.08,62732264000.0,60865676000.0,56.8,58.54,54568493000.0,50.92,10904423000.0,10.18,35760002000.0,33.37,12252665000.0,11.43,287947000.0,0.27,10373383000.0,9.68,107159150000.0,100.0,6417086000.0,9800447000.0,3383361000.0,2175575000.0,-881805000.0,2649403000.0,1094228000.0,1011006000.0,1011006000.0,-223103000.0,-742194000.0,-0.061904375700385
