date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,sharpe_ratio
2013-05-16,1216.TW,71828145000.0,0.75,3639790000.0,5739800000.0,5739800000.0,1719752000.0,104634790000.0,1242344000.0,7459552000.0,48624744000.0,13.77,3954452000.0,1.12,37989129000.0,10.76,130667160000.0,37.0,134088024000.0,84389337000.0,23.9,37.97,222456250000.0,63.0,96234281000.0,27.25,48624744000.0,13.77,12884974000.0,3.65,3333002000.0,0.94,28477139000.0,8.06,353123410000.0,100.0,43945441000.0,37989129000.0,-5956312000.0,6873507000.0,-15874882000.0,7799169000.0,3710698000.0,6982144000.0,6982144000.0,-445249000.0,-7607716000.0,
2013-08-15,1216.TW,73005784000.0,0.59,2876474000.0,5118905000.0,5118905000.0,457265000.0,106544867000.0,1677596000.0,5576170000.0,51542229000.0,13.98,3974533000.0,1.08,45296930000.0,12.28,139201130000.0,37.75,128253637000.0,80120358000.0,21.73,34.78,229543481000.0,62.25,99689310000.0,27.03,48624744000.0,13.19,14046780000.0,3.81,2024723000.0,0.55,22578873000.0,6.12,368744611000.0,100.0,43945441000.0,45296930000.0,1351489000.0,12837048000.0,-17936665000.0,16549112000.0,7825223000.0,13778645000.0,13778645000.0,-1049819000.0,-16485510000.0,0.000465981135948922
2013-11-15,1216.TW,79072813000.0,0.79,4460268000.0,6519034000.0,6519034000.0,-1608328000.0,114348014000.0,1116610000.0,4910706000.0,51542229000.0,14.09,3940971000.0,1.08,35251467000.0,9.64,134035616000.0,36.65,132521851000.0,83063665000.0,22.71,36.23,231718747000.0,63.35,98700426000.0,26.99,51542229000.0,14.09,14626419000.0,4.0,541324000.0,0.15,27039141000.0,7.39,365754363000.0,100.0,43945441000.0,35251467000.0,-8693974000.0,21111169000.0,-33914025000.0,26648830000.0,11597759000.0,21414289000.0,21414289000.0,-1447996000.0,-25200834000.0,0.028375852162093762
2014-04-01,1216.TW,68291997000.0,0.35,1787709000.0,3362223000.0,3362223000.0,2296619000.0,97528540000.0,505649000.0,5658842000.0,51542229000.0,13.92,3875672000.0,1.05,40807550000.0,11.02,129913360000.0,35.09,138066611000.0,86207324000.0,23.29,37.29,240290089000.0,64.91,101773273000.0,27.49,51542229000.0,13.92,19167967000.0,5.18,2099541000.0,0.57,28689882000.0,7.75,370203449000.0,100.0,43945441000.0,40807550000.0,-3137891000.0,30345265000.0,-35734617000.0,36643404000.0,15723309000.0,25282161000.0,25282161000.0,-2025595000.0,-31783690000.0,-0.012156058987086398
2014-05-16,1216.TW,74481789000.0,0.81,4161367000.0,6536262000.0,6536262000.0,-631163000.0,108631630000.0,1180835000.0,5905099000.0,51542229000.0,13.52,3880632000.0,1.02,40675648000.0,10.67,137440200000.0,36.04,143862748000.0,90251589000.0,23.67,37.72,243912444000.0,63.96,97934619000.0,25.68,51542229000.0,13.52,16304130000.0,4.28,1977479000.0,0.52,32851249000.0,8.61,381352644000.0,100.0,40807550000.0,40675648000.0,-131902000.0,6411244000.0,-14473973000.0,6960392000.0,4438518000.0,7717097000.0,7717097000.0,-511471000.0,-6479932000.0,-0.004084183190702757
2014-08-15,1216.TW,71740730000.0,0.6,3097006000.0,4868196000.0,4868196000.0,-1212019000.0,105823040000.0,1297671000.0,3656177000.0,54634763000.0,13.95,3844498000.0,0.98,50283950000.0,12.84,145442718000.0,37.14,137970983000.0,84545966000.0,21.59,35.23,246157761000.0,62.86,99955117000.0,25.52,51542229000.0,13.16,20397183000.0,5.21,942318000.0,0.24,25124387000.0,6.42,391600479000.0,100.0,40807550000.0,50283950000.0,9476400000.0,15499213000.0,-15728840000.0,18690689000.0,8942769000.0,13882964000.0,13882964000.0,-1213199000.0,-13996008000.0,0.15885536112905785
2014-11-15,1216.TW,77181440000.0,0.27,1939233000.0,3541025000.0,3541025000.0,1732198000.0,112818727000.0,1188371000.0,5273223000.0,54634763000.0,13.83,3842581000.0,0.97,41650241000.0,10.54,143569409000.0,36.34,143356633000.0,87855520000.0,22.24,36.29,251487809000.0,63.66,101029078000.0,25.57,54634763000.0,13.83,21755232000.0,5.51,2314556000.0,0.59,27063620000.0,6.85,395057218000.0,100.0,40807550000.0,41650241000.0,842691000.0,27264692000.0,-34196484000.0,32104474000.0,13581314000.0,18612360000.0,18612360000.0,-1547954000.0,-20096181000.0,-0.007015349850652522
2015-04-01,1216.TW,69784225000.0,0.36,1925224000.0,2767698000.0,2767698000.0,2909720000.0,97913785000.0,881756000.0,5677418000.0,54634763000.0,13.67,3848490000.0,0.96,44777669000.0,11.2,137311309000.0,34.35,149601543000.0,92011940000.0,23.02,37.42,262432410000.0,65.65,106762845000.0,26.71,54634763000.0,13.67,26248476000.0,6.57,4577230000.0,1.15,28951457000.0,7.24,399743719000.0,100.0,40807550000.0,44777669000.0,3970119000.0,33047214000.0,-34664445000.0,38811300000.0,18485182000.0,22261814000.0,22261814000.0,-2056012000.0,-24921941000.0,0.06613338034276024
2015-05-16,1216.TW,70402856000.0,0.79,4299459000.0,6616277000.0,6616277000.0,-810146000.0,104940238000.0,1752853000.0,5806131000.0,54634763000.0,13.4,3927935000.0,0.96,42275252000.0,10.37,145993261000.0,35.81,156130138000.0,95731381000.0,23.48,38.29,261748917000.0,64.19,102583362000.0,25.16,54634763000.0,13.4,21573492000.0,5.29,3919354000.0,0.96,33249329000.0,8.15,407742178000.0,100.0,43858837000.0,42275252000.0,-1583585000.0,13773676000.0,-18368995000.0,14907752000.0,4808107000.0,8369130000.0,8369130000.0,-656111000.0,-4447586000.0,0.13178731954456913
2015-08-15,1216.TW,69097118000.0,0.81,4427878000.0,6919546000.0,6919546000.0,-2240247000.0,105025069000.0,1959784000.0,4679299000.0,56820154000.0,13.84,3945920000.0,0.96,53861825000.0,13.12,153176240000.0,37.32,147658166000.0,91041212000.0,22.18,35.97,257294369000.0,62.68,96137507000.0,23.42,54634763000.0,13.31,24968734000.0,6.08,2432189000.0,0.59,27842949000.0,6.78,410470609000.0,100.0,43858837000.0,53861825000.0,10002988000.0,24077333000.0,-11644986000.0,27000368000.0,9580325000.0,17248460000.0,17248460000.0,-1343050000.0,-8039788000.0,0.10501352503196164
