date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,sharpe_ratio
2013-05-16,2002.TW,79373906000.0,0.25,3792596000.0,4877566000.0,4877566000.0,2262868000.0,88460515000.0,801087000.0,7140434000.0,153107445000.0,23.81,36621543000.0,5.7,16091435000.0,2.5,143120038000.0,22.26,310059002000.0,281667279000.0,43.81,48.22,499861660000.0,77.74,170005198000.0,26.44,152724765000.0,23.75,33095108000.0,5.15,6534912000.0,1.02,93985566000.0,14.62,642981698000.0,100.0,16959256000.0,14050456000.0,-2908800000.0,14624963000.0,-25451302000.0,14650878000.0,7386962000.0,5678653000.0,5678653000.0,-647547000.0,-15849843000.0,
2013-08-15,2002.TW,74764910000.0,0.32,4885757000.0,5357631000.0,5357631000.0,-426888000.0,84695287000.0,1174019000.0,4930743000.0,153107445000.0,23.15,36664652000.0,5.54,12967395000.0,1.96,148013269000.0,22.38,306518330000.0,279971512000.0,42.34,46.35,513273960000.0,77.62,179277771000.0,27.11,152724765000.0,23.1,34054169000.0,5.15,6088342000.0,0.92,92692583000.0,14.02,661287229000.0,100.0,16959256000.0,10002785000.0,-6956471000.0,22351269000.0,-45847533000.0,22728976000.0,14758180000.0,12210303000.0,12210303000.0,-1305334000.0,-32138926000.0,-0.006153111825928845
2013-11-15,2002.TW,78329210000.0,0.25,3778763000.0,4284317000.0,4284317000.0,232146000.0,87260040000.0,1544009000.0,4516463000.0,154638520000.0,23.0,36925968000.0,5.49,16391213000.0,2.44,148328985000.0,22.06,311521072000.0,284443721000.0,42.31,46.34,523979924000.0,77.94,200237016000.0,29.78,154255840000.0,22.94,34061551000.0,5.07,6522123000.0,0.97,94938611000.0,14.12,672308909000.0,100.0,16959256000.0,15320878000.0,-1638378000.0,39984051000.0,-61208643000.0,41124055000.0,22558842000.0,18038629000.0,18038629000.0,-2252616000.0,-48189474000.0,-0.0015272416350724692
2014-04-01,2002.TW,78080897000.0,0.23,3524424000.0,3834953000.0,3834953000.0,1935411000.0,87412996000.0,1335470000.0,5770364000.0,154638520000.0,22.67,36960818000.0,5.42,13700839000.0,2.01,148237385000.0,21.74,319369715000.0,289687054000.0,42.48,46.83,533761988000.0,78.26,227774818000.0,33.4,154255840000.0,22.62,26232453000.0,3.85,7955853000.0,1.17,98628837000.0,14.46,681999373000.0,100.0,16959256000.0,10541442000.0,-6417814000.0,54242203000.0,-79171814000.0,55493911000.0,31345401000.0,23209052000.0,23209052000.0,-3650011000.0,-60718197000.0,0.03570648912485574
2014-05-16,2002.TW,84306926000.0,0.24,3628539000.0,4277394000.0,4277394000.0,830299000.0,92415530000.0,795698000.0,5107693000.0,154638520000.0,22.42,36965456000.0,5.36,16822994000.0,2.44,154374840000.0,22.39,324505648000.0,293923509000.0,42.62,47.06,535239300000.0,77.61,227872638000.0,33.04,154255840000.0,22.37,26798559000.0,3.89,8562010000.0,1.24,102255758000.0,14.83,689614140000.0,100.0,10541442000.0,15334076000.0,4792634000.0,13029996000.0,-11781942000.0,13116771000.0,8559973000.0,5073092000.0,5073092000.0,-690416000.0,-8250095000.0,-0.10025669857399433
2014-08-15,2002.TW,81738223000.0,0.34,5152848000.0,5695341000.0,5695341000.0,410064000.0,92161647000.0,925381000.0,6105405000.0,154638520000.0,22.28,36965155000.0,5.33,24522952000.0,3.53,159407805000.0,22.97,317106833000.0,288584642000.0,41.58,45.69,534638022000.0,77.03,227979450000.0,32.85,154255840000.0,22.23,25484708000.0,3.67,8960665000.0,1.29,96564775000.0,13.91,694045827000.0,100.0,10541442000.0,23507247000.0,12965805000.0,35216364000.0,-22438144000.0,37857475000.0,17316033000.0,11678360000.0,11678360000.0,-1443236000.0,-16141809000.0,0.10814890880967934
2014-11-15,2002.TW,80237208000.0,0.42,6620536000.0,7120772000.0,7120772000.0,-470049000.0,92268397000.0,1450801000.0,6650723000.0,157731290000.0,23.05,37203600000.0,5.44,16946040000.0,2.48,147602964000.0,21.57,324089378000.0,294781984000.0,43.07,47.36,536759760000.0,78.43,215459334000.0,31.48,157348610000.0,22.99,25534970000.0,3.73,8391652000.0,1.23,100042903000.0,14.62,684362724000.0,100.0,10541442000.0,15049042000.0,4507600000.0,50611760000.0,-29901743000.0,54046092000.0,26345375000.0,20242206000.0,20242206000.0,-2699202000.0,-25462566000.0,0.054479980286688136
2015-04-01,2002.TW,76339870000.0,0.43,6758343000.0,7103769000.0,7103769000.0,3393375000.0,89665123000.0,1207078000.0,10497144000.0,157731290000.0,23.1,37217876000.0,5.45,13632013000.0,2.0,148366811000.0,21.73,334644234000.0,304674598000.0,44.63,49.01,534373209000.0,78.27,216590269000.0,31.72,157348610000.0,23.05,32361328000.0,4.74,10162015000.0,1.49,108150878000.0,15.84,682740020000.0,100.0,10541442000.0,10659657000.0,118215000.0,64453244000.0,-35652168000.0,68678636000.0,35354714000.0,28576234000.0,28576234000.0,-3808487000.0,-30970004000.0,0.01559656207204758
2015-05-16,2002.TW,70938700000.0,0.36,5526271000.0,4794629000.0,4794629000.0,-781424000.0,80803702000.0,1244690000.0,4013205000.0,157731290000.0,23.11,37223095000.0,5.45,15507186000.0,2.27,151251071000.0,22.16,338596752000.0,309814383000.0,45.4,49.61,531224373000.0,77.84,204388798000.0,29.95,157348610000.0,23.06,31478119000.0,4.61,9760597000.0,1.43,113677149000.0,16.66,682475444000.0,100.0,10659657000.0,12411400000.0,1751743000.0,10621045000.0,-5466067000.0,11168420000.0,9011144000.0,6039319000.0,6039319000.0,-1042092000.0,-6523592000.0,0.023700348040481135
2015-08-15,2002.TW,66305252000.0,0.18,2849395000.0,3315961000.0,3315961000.0,-1978360000.0,73562673000.0,1251303000.0,1337601000.0,157731290000.0,23.22,37246857000.0,5.48,19682666000.0,2.9,151861952000.0,22.36,321645858000.0,295389916000.0,43.49,47.36,527342586000.0,77.64,200487006000.0,29.52,157348610000.0,23.17,33172536000.0,4.88,8250785000.0,1.21,100738108000.0,14.83,679204538000.0,100.0,10659657000.0,17680694000.0,7021037000.0,24732592000.0,-12714372000.0,28904305000.0,17946555000.0,10606583000.0,10606583000.0,-1844718000.0,-12970008000.0,-0.3231699155228029
