date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,sharpe_ratio
2013-05-16,1102.TW,13039407000.0,0.4,1213452000.0,1371559000.0,1371559000.0,-125038000.0,13931550000.0,218286000.0,1246521000.0,32309181000.0,15.71,1034446000.0,0.5,14912589000.0,7.25,57789464000.0,28.1,104251999000.0,86987424000.0,42.3,50.69,147867373000.0,71.9,46846907000.0,22.78,32309181000.0,15.71,29196772000.0,14.2,6469871000.0,3.15,47173926000.0,22.94,205656837000.0,100.0,8309069000.0,14912589000.0,6603520000.0,-361704000.0,-1645441000.0,216772000.0,1121407000.0,1589845000.0,1589845000.0,-495598000.0,-1919725000.0,
2013-08-15,1102.TW,15670557000.0,0.83,2500283000.0,2934680000.0,2934680000.0,-531559000.0,18181256000.0,259500000.0,2403121000.0,32955365000.0,15.06,1019808000.0,0.47,19077321000.0,8.72,71535086000.0,32.68,100693206000.0,83173955000.0,38.0,46.0,147340593000.0,67.32,48866815000.0,22.33,32309181000.0,14.76,39546673000.0,18.07,5663318000.0,2.59,43535464000.0,19.89,218875679000.0,100.0,8309069000.0,19077321000.0,10768252000.0,4899064000.0,-12206900000.0,5972948000.0,2269558000.0,4784025000.0,4784025000.0,-650740000.0,-4527504000.0,-0.012535096898755075
2013-11-15,1102.TW,15671659000.0,0.31,1042187000.0,1361389000.0,1361389000.0,102341000.0,17609788000.0,333938000.0,1463730000.0,32955365000.0,15.89,1019245000.0,0.49,13255032000.0,6.39,57543204000.0,27.74,102152309000.0,84437079000.0,40.7,49.24,149911225000.0,72.26,39517764000.0,19.05,32955365000.0,15.89,37369798000.0,18.01,5888881000.0,2.84,44573588000.0,21.49,207454429000.0,100.0,8309069000.0,13255032000.0,4945963000.0,7753011000.0,-9042035000.0,6036476000.0,3385267000.0,6479352000.0,6479352000.0,-1066184000.0,-6967026000.0,0.09332225563193065
2014-04-01,1102.TW,16777323000.0,0.67,2049908000.0,2784262000.0,2784262000.0,2888703000.0,20450187000.0,1014226000.0,5672965000.0,32955365000.0,15.26,1018079000.0,0.47,19184742000.0,8.88,65337233000.0,30.25,107339040000.0,88949297000.0,41.18,49.69,150670197000.0,69.75,46712879000.0,21.63,32955365000.0,15.26,33307874000.0,15.42,8299190000.0,3.84,46676663000.0,21.61,216007430000.0,100.0,8309069000.0,19184742000.0,10875673000.0,14781266000.0,-11256192000.0,12695466000.0,4624877000.0,10277840000.0,10277840000.0,-1359274000.0,-8522673000.0,-0.002332423471349084
2014-05-16,1102.TW,14017994000.0,0.47,1439813000.0,1683231000.0,1683231000.0,-362929000.0,16256080000.0,330848000.0,1320302000.0,32955365000.0,12.86,1102790000.0,0.43,7387787000.0,2.88,59219582000.0,23.1,153439183000.0,135406302000.0,52.82,59.85,197138006000.0,76.9,44451814000.0,17.34,32955365000.0,12.86,27946695000.0,10.9,7739248000.0,3.02,93608899000.0,36.51,256357588000.0,100.0,19184742000.0,7387787000.0,-11796955000.0,-2371186000.0,-978828000.0,-1555637000.0,1198341000.0,2014079000.0,2014079000.0,-488867000.0,-1402773000.0,0.12163617106381093
2014-08-15,1102.TW,17914198000.0,1.21,3734816000.0,4195441000.0,4195441000.0,-2780775000.0,21194832000.0,686386000.0,1414666000.0,33614472000.0,12.65,1103147000.0,0.42,7918436000.0,2.98,62134910000.0,23.39,148259570000.0,130722218000.0,49.2,55.81,203535444000.0,76.61,54799051000.0,20.63,32955365000.0,12.4,12633385000.0,4.76,5251957000.0,1.98,90752642000.0,34.16,265670354000.0,100.0,19184742000.0,7918436000.0,-11266306000.0,2144481000.0,-5146190000.0,3706896000.0,2456096000.0,6895906000.0,6895906000.0,-684430000.0,-1288476000.0,0.09627002629548169
2014-11-15,1102.TW,17405889000.0,0.61,2024069000.0,2360599000.0,2360599000.0,1379410000.0,19783979000.0,357809000.0,3740009000.0,33614472000.0,12.73,1073113000.0,0.41,8000913000.0,3.03,57967112000.0,21.96,152157576000.0,133814836000.0,50.69,57.64,206017357000.0,78.04,51289386000.0,19.43,33614472000.0,12.73,13274046000.0,5.03,6354884000.0,2.41,92772367000.0,35.14,263984469000.0,100.0,19184742000.0,8000913000.0,-11183829000.0,7324312000.0,-6717004000.0,5976882000.0,3951921000.0,9614314000.0,9614314000.0,-1118264000.0,-2674915000.0,-0.014843020371323613
2015-04-01,1102.TW,17215010000.0,0.69,2162937000.0,2666727000.0,2666727000.0,6591587000.0,20448390000.0,1438698000.0,9258314000.0,33614472000.0,11.89,1073920000.0,0.38,12739834000.0,4.5,70558875000.0,24.95,161727226000.0,141833564000.0,50.15,57.18,212260180000.0,75.05,56102626000.0,19.84,33614472000.0,11.89,16836926000.0,5.95,12281251000.0,4.34,94863921000.0,33.54,282819055000.0,100.0,19184742000.0,12739834000.0,-6444908000.0,10642592000.0,-12619151000.0,9658770000.0,5628378000.0,13719739000.0,13719739000.0,-1460549000.0,-4166990000.0,0.012970745567097673
2015-05-16,1102.TW,13729956000.0,0.47,1468473000.0,1542288000.0,1542288000.0,3927296000.0,15362530000.0,302412000.0,5469584000.0,33614472000.0,11.69,1073920000.0,0.37,10953430000.0,3.81,75530943000.0,26.26,167234786000.0,147504932000.0,51.28,58.14,212096147000.0,73.74,52981529000.0,18.42,33614472000.0,11.69,16859536000.0,5.86,16468033000.0,5.73,96348507000.0,33.5,287627090000.0,100.0,12739834000.0,10953430000.0,-1786404000.0,349763000.0,-3612811000.0,915805000.0,1374038000.0,1844700000.0,1844700000.0,-407354000.0,-892991000.0,-0.1403927987766219
2015-08-15,1102.TW,15092848000.0,0.92,2888526000.0,3033963000.0,3033963000.0,-3256100000.0,16890231000.0,247545000.0,-222137000.0,33614472000.0,11.83,1073920000.0,0.38,11887636000.0,4.18,63739987000.0,22.43,158949052000.0,139896795000.0,49.22,55.92,220492110000.0,77.57,50687601000.0,17.83,33614472000.0,11.83,19501256000.0,6.86,13366914000.0,4.7,91841489000.0,32.31,284232097000.0,100.0,12739834000.0,11887636000.0,-852198000.0,3828764000.0,-3308090000.0,5149212000.0,2711982000.0,5126208000.0,5126208000.0,-878829000.0,-1487505000.0,-0.157303836522418
2015-11-15,1102.TW,15359881000.0,0.02,64042000.0,-169697000.0,-169697000.0,1657709000.0,16861149000.0,132576000.0,1488012000.0,33614472000.0,11.67,1096249000.0,0.38,20913228000.0,7.26,65456341000.0,22.73,160453437000.0,141267577000.0,49.06,55.72,222501014000.0,77.27,57703783000.0,20.04,33614472000.0,11.67,20236669000.0,7.03,14656162000.0,5.09,91900694000.0,31.91,287957355000.0,100.0,12739834000.0,20913228000.0,8173394000.0,10403459000.0,-1205742000.0,8614036000.0,4060164000.0,5089087000.0,5089087000.0,-1083287000.0,-2270889000.0,-0.06302009637155688
2016-04-01,1102.TW,15045956000.0,0.14,439200000.0,527929000.0,527929000.0,-6189434000.0,17173570000.0,1197142000.0,-5661505000.0,33614472000.0,12.45,1155643000.0,0.43,11024089000.0,4.08,52844285000.0,19.57,154854192000.0,135898873000.0,50.32,57.34,217232924000.0,80.43,49999090000.0,18.51,33614472000.0,12.45,23411891000.0,8.67,9576422000.0,3.55,91552336000.0,33.9,270077209000.0,100.0,12739834000.0,11024089000.0,-1715745000.0,13665234000.0,-2433174000.0,12208113000.0,5400304000.0,6814158000.0,6814158000.0,-1491715000.0,-3479729000.0,-0.006029475321743382
2016-05-16,1102.TW,12040729000.0,0.06,199130000.0,194459000.0,194459000.0,-8936360000.0,13038960000.0,88091000.0,-8741901000.0,33614472000.0,13.15,1155643000.0,0.45,10388866000.0,4.06,48453008000.0,18.95,146110347000.0,127391133000.0,49.82,57.14,207240042000.0,81.05,50688489000.0,19.82,33614472000.0,13.15,17161921000.0,6.71,871496000.0,0.34,91749522000.0,35.88,255693050000.0,100.0,11024089000.0,10388866000.0,-635223000.0,3160254000.0,401030000.0,3552671000.0,1345772000.0,282550000.0,282550000.0,-329441000.0,-768689000.0,-0.2340134232708699
2016-08-15,1102.TW,13435994000.0,0.39,1205901000.0,1337358000.0,1337358000.0,-2589855000.0,16028285000.0,326198000.0,-1252497000.0,33614472000.0,13.65,1155723000.0,0.47,7509140000.0,3.05,44972783000.0,18.26,140637736000.0,122613060000.0,49.78,57.09,201356806000.0,81.74,43873353000.0,17.81,33614472000.0,13.65,3813615000.0,1.55,1394228000.0,0.57,89237093000.0,36.23,246329589000.0,100.0,11024089000.0,7509140000.0,-3514949000.0,6644522000.0,1955607000.0,7858960000.0,2672679000.0,1946106000.0,1946106000.0,-760304000.0,-639034000.0,0.167333993409139
2016-11-15,1102.TW,12965789000.0,0.3,936584000.0,1170163000.0,1170163000.0,-2522247000.0,15037038000.0,208343000.0,-1352084000.0,33614472000.0,14.09,1167204000.0,0.49,5620949000.0,2.36,41216329000.0,17.28,139318938000.0,121561630000.0,50.96,58.41,197310910000.0,82.72,47627893000.0,19.97,33614472000.0,14.09,4483164000.0,1.88,3414094000.0,1.43,90194048000.0,37.81,238527239000.0,100.0,11024089000.0,5620949000.0,-5403140000.0,11684573000.0,-181978000.0,10785177000.0,4057187000.0,3324612000.0,3324612000.0,-1087432000.0,-995178000.0,-0.06148462729580662
2017-04-01,1102.TW,13916445000.0,0.51,1604154000.0,1981317000.0,1981317000.0,-639934000.0,16841907000.0,1170660000.0,1341383000.0,33614472000.0,14.1,1167881000.0,0.49,7450006000.0,3.12,42148568000.0,17.67,140663221000.0,122663077000.0,51.44,58.99,196322217000.0,82.33,56950034000.0,23.88,33614472000.0,14.1,1611515000.0,0.68,3718689000.0,1.56,91599413000.0,38.41,238470785000.0,100.0,11024089000.0,7450006000.0,-3574083000.0,12817431000.0,2330984000.0,12551091000.0,5241445000.0,6476589000.0,6476589000.0,-1508280000.0,-1250087000.0,0.1313430173860557
2017-05-16,1102.TW,11579630000.0,0.08,236681000.0,145793000.0,145793000.0,-2431094000.0,12512699000.0,-25112000.0,-2285301000.0,33614472000.0,13.86,1167882000.0,0.48,9575355000.0,3.95,44074607000.0,18.17,138373448000.0,121220375000.0,49.98,57.05,198481250000.0,81.83,54818688000.0,22.6,33614472000.0,13.86,1515990000.0,0.63,5393600000.0,2.22,91831621000.0,37.86,242555857000.0,100.0,7450006000.0,9575355000.0,2125349000.0,-282365000.0,-5983834000.0,195867000.0,1218619000.0,120681000.0,120681000.0,-462855000.0,-285511000.0,-0.32184548416627656
2017-08-15,1102.TW,13753199000.0,0.51,1615768000.0,1949152000.0,1949152000.0,861793000.0,16298086000.0,519958000.0,2810945000.0,33614472000.0,13.56,1167449000.0,0.47,9800773000.0,3.95,53104700000.0,21.43,137620469000.0,120387180000.0,48.58,55.53,194722618000.0,78.57,48981669000.0,19.76,33614472000.0,13.56,7616279000.0,3.07,4806460000.0,1.94,90411719000.0,36.48,247827318000.0,100.0,7450006000.0,9800773000.0,2350767000.0,881854000.0,-8776495000.0,2404552000.0,2426222000.0,2589791000.0,2589791000.0,-947527000.0,-498074000.0,-0.07102052069567359
2017-11-15,1102.TW,14054544000.0,0.61,1925099000.0,2234507000.0,2234507000.0,4174358000.0,16538251000.0,404740000.0,6408865000.0,33614472000.0,13.65,1168417000.0,0.47,7620224000.0,3.09,47911706000.0,19.46,144027917000.0,126283031000.0,51.28,58.49,198340284000.0,80.54,49216659000.0,19.99,33614472000.0,13.65,8643637000.0,3.51,835250000.0,0.34,92335392000.0,37.5,246251990000.0,100.0,7450006000.0,7620224000.0,170218000.0,3853654000.0,-5419410000.0,3938135000.0,3575830000.0,5229038000.0,5229038000.0,-1308864000.0,-791010000.0,0.05824387362164463
2018-04-01,1102.TW,15340857000.0,0.54,1691459000.0,2336089000.0,2336089000.0,-485518000.0,19550212000.0,934032000.0,1850571000.0,33614472000.0,13.61,1168692000.0,0.47,7739492000.0,3.13,50262702000.0,20.34,145796364000.0,127435565000.0,51.58,59.01,196801646000.0,79.66,47319817000.0,19.15,33614472000.0,13.61,10013756000.0,4.05,1543873000.0,0.62,94196274000.0,38.13,247064348000.0,100.0,7450006000.0,7739492000.0,289486000.0,8139048000.0,-6784797000.0,8469937000.0,4839940000.0,8499159000.0,8499159000.0,-1731570000.0,-1157324000.0,0.046812775393336975
2018-05-16,1102.TW,13244409000.0,0.6,1897059000.0,2415347000.0,2415347000.0,-1085322000.0,16573882000.0,635482000.0,1330025000.0,33614472000.0,13.45,1168705000.0,0.47,10204539000.0,4.08,54268970000.0,21.72,148633463000.0,129536810000.0,51.84,59.48,195630899000.0,78.28,50455950000.0,20.19,33614472000.0,13.45,5193376000.0,2.08,3053056000.0,1.22,97806689000.0,39.14,249899869000.0,100.0,7739492000.0,10204539000.0,2465047000.0,606531000.0,2085597000.0,1638654000.0,1182983000.0,3050829000.0,3050829000.0,-401602000.0,-177294000.0,0.37736204529529127
2018-08-15,1102.TW,16435124000.0,1.38,4329576000.0,5365588000.0,5365588000.0,5197312000.0,22435207000.0,1422641000.0,10562900000.0,33614472000.0,13.0,1174559000.0,0.45,9127324000.0,3.53,59629423000.0,23.05,154435746000.0,135082936000.0,52.23,59.71,199015118000.0,76.95,43439965000.0,16.8,33614472000.0,13.0,6578394000.0,2.54,2198090000.0,0.85,98095815000.0,37.93,258644541000.0,100.0,7739492000.0,9127324000.0,1387832000.0,2444191000.0,1061505000.0,5289985000.0,2363300000.0,9839058000.0,9839058000.0,-860985000.0,-485661000.0,0.23679189166319994
