date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,sharpe_ratio
2013-05-16,2324.TW,160972872000.0,0.31,1356343000.0,1388433000.0,1388433000.0,2321193000.0,167555905000.0,379694000.0,3709626000.0,44126526000.0,14.42,16183651000.0,5.29,43498383000.0,14.22,252179295000.0,82.43,118697991000.0,109736003000.0,35.87,38.8,53754905000.0,17.57,2263171000.0,0.74,44126526000.0,14.42,1818235000.0,0.59,6103211000.0,1.99,56410284000.0,18.44,305934200000.0,100.0,44154582000.0,43498383000.0,-656199000.0,4914986000.0,-1335864000.0,4992544000.0,1363086000.0,1768127000.0,1768127000.0,-109183000.0,-1421609000.0,
2013-08-15,2324.TW,159998450000.0,0.32,1394084000.0,1461330000.0,1461330000.0,-55385000.0,166879022000.0,605539000.0,1405945000.0,44126526000.0,14.15,16229757000.0,5.21,52433062000.0,16.82,258538691000.0,82.93,114192406000.0,105588179000.0,33.87,36.63,53228313000.0,17.07,2946348000.0,0.95,44126526000.0,14.15,1865194000.0,0.6,6176069000.0,1.98,53415690000.0,17.13,311767004000.0,100.0,44154582000.0,52433062000.0,8278480000.0,5368642000.0,-2725009000.0,6401738000.0,2478364000.0,3834996000.0,3834996000.0,-224965000.0,-2393359000.0,0.07320735641877331
2013-11-15,2324.TW,157883819000.0,-0.63,-2729293000.0,-2523981000.0,-2523981000.0,-830296000.0,164849264000.0,-351516000.0,-3354277000.0,44127967000.0,13.96,16233295000.0,5.14,59516776000.0,18.83,265708606000.0,84.07,110710312000.0,102024832000.0,32.28,35.03,50349588000.0,15.93,3960559000.0,1.25,44127967000.0,13.96,7620449000.0,2.41,6977840000.0,2.21,50649135000.0,16.03,316058194000.0,100.0,44154582000.0,59516776000.0,15362194000.0,13559039000.0,-4192417000.0,14992585000.0,3662836000.0,959499000.0,959499000.0,-321309000.0,-3880382000.0,0.11908191802953026
2014-04-01,2324.TW,185782761000.0,0.57,2446077000.0,2577950000.0,2577950000.0,-724214000.0,193464102000.0,822933000.0,1853736000.0,44134467000.0,13.13,16193087000.0,4.82,46965852000.0,13.97,287380820000.0,85.5,99962272000.0,94873145000.0,28.23,29.74,48721994000.0,14.5,15543281000.0,4.62,44134467000.0,13.13,4871823000.0,1.45,7707518000.0,2.29,44260834000.0,13.17,336102814000.0,100.0,44154582000.0,46965852000.0,2811270000.0,549582000.0,-9292912000.0,1824704000.0,4952145000.0,4360382000.0,4360382000.0,-444699000.0,-5677308000.0,-0.0015169286589285162
2014-05-16,2324.TW,163290486000.0,-0.53,-2263546000.0,-2124885000.0,-2124885000.0,1254115000.0,170634865000.0,656938000.0,-870770000.0,44136301000.0,13.69,16193084000.0,5.02,49841243000.0,15.46,277096547000.0,85.92,96807883000.0,92288989000.0,28.62,30.02,45391369000.0,14.08,19257410000.0,5.97,44136301000.0,13.69,5846313000.0,1.81,6453831000.0,2.0,40421160000.0,12.53,322487916000.0,100.0,46965852000.0,49841243000.0,2875391000.0,5803728000.0,990557000.0,5978992000.0,1314261000.0,-1467947000.0,-1467947000.0,-197892000.0,-1335959000.0,0.10257358265429099
2014-08-15,2324.TW,194000758000.0,0.55,2366777000.0,2481011000.0,2481011000.0,-196399000.0,201870079000.0,213374000.0,2284612000.0,44142071000.0,12.75,14071463000.0,4.07,58502354000.0,16.9,296493997000.0,85.66,94572799000.0,90172816000.0,26.05,27.32,49617744000.0,14.34,25266348000.0,7.3,44142071000.0,12.75,5722689000.0,1.65,6642819000.0,1.92,40609826000.0,11.73,346111741000.0,100.0,46965852000.0,58502354000.0,11536502000.0,17307319000.0,-1717802000.0,18020881000.0,2512489000.0,1221628000.0,1221628000.0,-462402000.0,-3287989000.0,0.13892568296067354
2014-11-15,2324.TW,219397758000.0,0.6,2584492000.0,2714769000.0,2714769000.0,955507000.0,226793017000.0,370289000.0,3670276000.0,44208778000.0,12.19,14271801000.0,3.93,56095730000.0,15.47,311776080000.0,85.95,98909865000.0,94259191000.0,25.99,27.27,50946444000.0,14.05,25109494000.0,6.92,44208778000.0,12.19,6453422000.0,1.78,5690967000.0,1.57,43194318000.0,11.91,362722524000.0,100.0,46965852000.0,56095730000.0,9129878000.0,25564452000.0,-3466823000.0,26133441000.0,3985853000.0,4304281000.0,4304281000.0,-715494000.0,-5119097000.0,-0.18419879866468564
2015-04-01,2324.TW,236647088000.0,1.01,4346358000.0,4484106000.0,4484106000.0,2549015000.0,246402791000.0,941370000.0,7033121000.0,44232366000.0,11.68,14296445000.0,3.77,74708130000.0,19.72,324845249000.0,85.77,106007152000.0,101174138000.0,26.71,27.99,53905469000.0,14.23,22479299000.0,5.94,44232366000.0,11.68,9162429000.0,2.42,3139021000.0,0.83,47509087000.0,12.54,378750718000.0,100.0,46965852000.0,74708130000.0,27742278000.0,33798224000.0,-5689203000.0,34460329000.0,5338054000.0,9727352000.0,9727352000.0,-946545000.0,-6565882000.0,0.19440433799386375
2015-05-16,2324.TW,189552995000.0,0.47,2016150000.0,2021761000.0,2021761000.0,-249917000.0,198112443000.0,552876000.0,1771844000.0,44725966000.0,13.21,14984493000.0,4.43,68027655000.0,20.09,285579202000.0,84.34,108855141000.0,103261732000.0,30.49,32.15,53039696000.0,15.66,21387345000.0,6.32,44725966000.0,13.21,10726699000.0,3.17,4448074000.0,1.31,49724086000.0,14.68,338618898000.0,100.0,74708130000.0,68027655000.0,-6680475000.0,657798000.0,-283020000.0,845866000.0,1337364000.0,2574637000.0,2574637000.0,-247435000.0,-1285384000.0,-0.0022630661025858333
2015-08-15,2324.TW,191464754000.0,0.34,1506101000.0,1493308000.0,1493308000.0,-1361056000.0,199032656000.0,882545000.0,132252000.0,44725966000.0,14.11,12846223000.0,4.05,48513452000.0,15.3,266109083000.0,83.92,102251379000.0,96957047000.0,30.58,32.25,50979890000.0,16.08,17511997000.0,5.52,44725966000.0,14.11,17958628000.0,5.66,5691323000.0,1.79,46800920000.0,14.76,317088973000.0,100.0,74708130000.0,48513452000.0,-26194678000.0,-6317901000.0,-284518000.0,-5421032000.0,2685960000.0,4950490000.0,4950490000.0,-435991000.0,-2342176000.0,-0.1575081398864402
