date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,sharpe_ratio
2013-05-16,9904.TW,40017698000.0,0.45,1321954000.0,2049213000.0,2049213000.0,-666326000.0,50783229000.0,190441000.0,1382887000.0,29437801000.0,11.92,4304176000.0,1.74,29346249000.0,11.89,123060349000.0,49.85,135708630000.0,62881865000.0,25.47,54.97,123799975000.0,50.15,41773871000.0,16.92,29437801000.0,11.92,20561917000.0,8.33,2677249000.0,1.08,32005865000.0,12.97,246860324000.0,100.0,28854625000.0,29346249000.0,491624000.0,-2115947000.0,-1278068000.0,-1605005000.0,1900901000.0,2239654000.0,2239654000.0,-353995000.0,-1364407000.0,
2013-08-15,9904.TW,46653904000.0,0.91,2670653000.0,4716726000.0,4716726000.0,-4166439000.0,59864915000.0,725650000.0,550287000.0,29441372000.0,12.11,4361694000.0,1.79,25379149000.0,10.44,123501205000.0,50.81,131184882000.0,56724735000.0,23.34,53.97,119549460000.0,49.19,51632278000.0,21.24,29441372000.0,12.11,6313978000.0,2.6,7149916000.0,2.94,30260313000.0,12.45,243050665000.0,100.0,28854625000.0,25379149000.0,-3475476000.0,2895212000.0,-1328436000.0,4474035000.0,3778564000.0,7682030000.0,7682030000.0,-679497000.0,-2914022000.0,-0.011754710634961422
2013-11-15,9904.TW,43463165000.0,1.33,3903564000.0,5909695000.0,5909695000.0,-3047136000.0,55923992000.0,489490000.0,2862559000.0,29441372000.0,12.06,4366010000.0,1.79,31718523000.0,12.99,127029348000.0,52.02,131702677000.0,57443397000.0,23.52,53.93,117184876000.0,47.98,50871247000.0,20.83,29441372000.0,12.06,5292032000.0,2.17,10339134000.0,4.23,34163877000.0,13.99,244214224000.0,100.0,28854625000.0,31799042000.0,2944417000.0,10482149000.0,-1050906000.0,12614651000.0,5679506000.0,14081215000.0,14081215000.0,-959498000.0,-4053477000.0,0.16754866352435474
2014-04-01,9904.TW,46001870000.0,0.93,2723278000.0,4235316000.0,4235316000.0,1166707000.0,60092433000.0,415562000.0,5402023000.0,29441372000.0,11.87,4366099000.0,1.76,29606164000.0,11.93,131246086000.0,52.89,137620177000.0,61210882000.0,24.67,55.46,116883140000.0,47.11,43235190000.0,17.42,29441372000.0,11.87,12105792000.0,4.88,9180047000.0,3.7,36772186000.0,14.82,248129226000.0,100.0,28854625000.0,29606164000.0,751539000.0,14251260000.0,-3389905000.0,16956925000.0,7434221000.0,18732093000.0,18732093000.0,-1232036000.0,-5489206000.0,0.12464952795053265
2014-05-16,9904.TW,42733369000.0,0.36,1052912000.0,2166761000.0,2166761000.0,1051073000.0,55792227000.0,612413000.0,3217834000.0,29441372000.0,11.49,4584154000.0,1.79,34155275000.0,13.33,136469966000.0,53.26,142866449000.0,64204182000.0,25.06,55.76,119748544000.0,46.74,39829910000.0,15.55,29441372000.0,11.49,16404629000.0,6.4,7646442000.0,2.98,37825098000.0,14.76,256218510000.0,100.0,29606164000.0,34155275000.0,4549111000.0,1707589000.0,-1777658000.0,2650437000.0,1776644000.0,2779174000.0,2779174000.0,-263966000.0,-1389782000.0,-0.32859927582476073
2014-08-15,9904.TW,49636550000.0,0.39,1152291000.0,1639781000.0,1639781000.0,762200000.0,64035305000.0,495983000.0,2401981000.0,29441372000.0,11.64,4584394000.0,1.81,31430565000.0,12.42,132186800000.0,52.26,137920943000.0,63257148000.0,25.01,54.52,120777128000.0,47.74,37813297000.0,14.95,29441372000.0,11.64,18039838000.0,7.13,6801870000.0,2.69,36033252000.0,14.24,252963928000.0,100.0,29606164000.0,31430565000.0,1824401000.0,9203892000.0,-3629409000.0,11666547000.0,3532633000.0,4914938000.0,4914938000.0,-526669000.0,-3665327000.0,0.060806874466547596
2014-11-15,9904.TW,46879361000.0,1.34,3935419000.0,5665295000.0,5665295000.0,-3439561000.0,59824926000.0,424109000.0,2225734000.0,29441372000.0,11.3,4577581000.0,1.76,36648439000.0,14.07,140048961000.0,53.76,140357529000.0,63707990000.0,24.46,53.88,120455744000.0,46.24,44910645000.0,17.24,29441372000.0,11.3,13284880000.0,5.1,10279634000.0,3.95,39968671000.0,15.34,260504705000.0,100.0,29606164000.0,36648439000.0,7042275000.0,13494555000.0,-5140570000.0,16498630000.0,5367811000.0,11004342000.0,11004342000.0,-767678000.0,-6365276000.0,-0.0092388009099187
2015-04-01,9904.TW,49458270000.0,0.84,2474884000.0,4387612000.0,4387612000.0,4303322000.0,64323840000.0,482425000.0,8690934000.0,29441372000.0,10.78,4627549000.0,1.69,34734908000.0,12.72,143594963000.0,52.59,152125595000.0,70714219000.0,25.9,55.72,129446982000.0,47.41,46277617000.0,16.95,29441372000.0,10.78,13228642000.0,4.84,5608553000.0,2.05,42253851000.0,15.48,273041945000.0,100.0,29606164000.0,34794727000.0,5188563000.0,13757630000.0,-7121493000.0,17541151000.0,7226528000.0,15874379000.0,15874379000.0,-1072428000.0,-9238179000.0,0.14890585114022103
2015-05-16,9904.TW,48003960000.0,0.71,2096490000.0,3703097000.0,3703097000.0,1792847000.0,62252413000.0,647642000.0,5495944000.0,29441372000.0,10.65,4627929000.0,1.67,39526667000.0,14.3,144426514000.0,52.25,154039629000.0,74354007000.0,26.9,55.73,131986533000.0,47.75,43565725000.0,15.76,29441372000.0,10.65,15491730000.0,5.6,4065635000.0,1.47,44350341000.0,16.04,276413047000.0,100.0,34794727000.0,39585824000.0,4791097000.0,5331739000.0,-1264229000.0,5987724000.0,1946470000.0,4350739000.0,4350739000.0,-280659000.0,-3055022000.0,0.05989274958661745
2015-08-15,9904.TW,54041793000.0,0.91,2682646000.0,4814494000.0,4814494000.0,-2497716000.0,70507475000.0,1452425000.0,2316778000.0,29441372000.0,10.91,4628173000.0,1.72,34686431000.0,12.86,140324356000.0,52.02,150577074000.0,70094620000.0,25.99,55.82,129419832000.0,47.98,32061208000.0,11.89,29441372000.0,10.91,25898217000.0,9.6,6591706000.0,2.44,42616781000.0,15.8,269744188000.0,100.0,34794727000.0,34686431000.0,-108296000.0,11143636000.0,-3526239000.0,13348123000.0,3906901000.0,10617658000.0,10617658000.0,-565226000.0,-5795592000.0,0.03283955874862712
