date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,sharpe_ratio
2013-05-16,2409.TW,89695942000.0,-0.36,-3173479000.0,-3319641000.0,-3319641000.0,1457198000.0,94244179000.0,114251000.0,-1862443000.0,88270455000.0,16.84,112821297000.0,21.52,64975641000.0,12.4,165936463000.0,31.66,159980910000.0,145780238000.0,27.81,30.52,358261890000.0,68.34,180951842000.0,34.52,88270455000.0,16.84,67968305000.0,12.97,2553152000.0,0.49,57864666000.0,11.04,524198353000.0,100.0,76655675000.0,64975641000.0,-11680034000.0,1862903000.0,-7235409000.0,3020601000.0,16513734000.0,-3205390000.0,-3205390000.0,-1115380000.0,-7462746000.0,
2013-08-15,2409.TW,100820275000.0,0.44,3923512000.0,3981530000.0,3981530000.0,938987000.0,112334834000.0,163698000.0,4920517000.0,96242451000.0,18.44,60504027000.0,11.59,77652749000.0,14.88,175493823000.0,33.63,174590276000.0,160717772000.0,30.8,33.45,346387451000.0,66.37,172288755000.0,33.01,96242451000.0,18.44,73232957000.0,14.03,3356953000.0,0.64,614341000.0,0.12,521881274000.0,100.0,76655675000.0,77652749000.0,997074000.0,17491801000.0,-11844425000.0,19833695000.0,32427868000.0,939838000.0,939838000.0,-2180849000.0,-13512448000.0,-0.13504762977711457
2013-11-15,2409.TW,96815191000.0,0.27,2489866000.0,2509868000.0,2509868000.0,-567165000.0,107080772000.0,240489000.0,1942703000.0,96242451000.0,19.08,60473876000.0,11.99,69974592000.0,13.87,170050184000.0,33.72,176478377000.0,162703036000.0,32.26,34.99,334321682000.0,66.28,152022834000.0,30.14,96242451000.0,19.08,77460401000.0,15.36,2882367000.0,0.57,3104342000.0,0.62,504371866000.0,100.0,76655675000.0,69974592000.0,-6681083000.0,30278433000.0,-18958516000.0,33523025000.0,47698558000.0,3690195000.0,3690195000.0,-3295490000.0,-20106024000.0,-0.16060191195774898
2014-04-01,2409.TW,95047530000.0,0.1,940477000.0,1081341000.0,1081341000.0,780957000.0,102703220000.0,464492000.0,1862298000.0,96242451000.0,19.55,60503012000.0,12.29,76312272000.0,15.5,169604057000.0,34.46,178345869000.0,164309349000.0,33.38,36.23,322638794000.0,65.54,132934558000.0,27.01,96242451000.0,19.55,84223917000.0,17.11,3546391000.0,0.72,4017495000.0,0.82,492242851000.0,100.0,76655675000.0,76312272000.0,-343403000.0,49642444000.0,-23223792000.0,53889797000.0,62763514000.0,5236028000.0,5236028000.0,-4148281000.0,-25457759000.0,0.1399896780238859
2014-05-16,2409.TW,86907265000.0,0.03,259456000.0,165971000.0,165971000.0,-65154000.0,93801648000.0,133386000.0,100817000.0,96242451000.0,20.28,60718885000.0,12.8,73077313000.0,15.4,162127582000.0,34.17,179013380000.0,164779788000.0,34.73,37.72,312397868000.0,65.83,140434321000.0,29.59,96242451000.0,20.28,68732076000.0,14.48,3538696000.0,0.75,4279756000.0,0.9,474525450000.0,100.0,76312272000.0,73077313000.0,-3234959000.0,10448970000.0,-5008454000.0,11443477000.0,14859815000.0,299357000.0,299357000.0,-844148000.0,-5594213000.0,0.03644465364920547
2014-08-15,2409.TW,91426027000.0,0.42,4032540000.0,4023711000.0,4023711000.0,-912333000.0,102042059000.0,156032000.0,3111378000.0,96242451000.0,20.52,59452213000.0,12.68,76535803000.0,16.32,168098083000.0,35.85,180457598000.0,166674407000.0,35.55,38.48,300810667000.0,64.15,132913376000.0,28.35,96242451000.0,20.52,70627537000.0,15.06,2763461000.0,0.59,8216282000.0,1.75,468908750000.0,100.0,76312272000.0,76535803000.0,223531000.0,25864838000.0,-8798366000.0,27952618000.0,29105766000.0,4479100000.0,4479100000.0,-1641339000.0,-10545332000.0,0.18663671283808794
2014-11-15,2409.TW,91507005000.0,0.76,7332210000.0,7300102000.0,7300102000.0,1000859000.0,106886497000.0,268060000.0,8300961000.0,96242451000.0,20.9,59459184000.0,12.91,75413600000.0,16.38,172308441000.0,37.43,188765762000.0,174795050000.0,37.97,41.0,288082995000.0,62.57,115458322000.0,25.08,96242451000.0,20.9,67216498000.0,14.6,3544902000.0,0.77,15548513000.0,3.38,460391436000.0,100.0,76312272000.0,75413600000.0,-898672000.0,45520227000.0,-11566578000.0,48081557000.0,42759050000.0,12047262000.0,12047262000.0,-2419906000.0,-13919432000.0,0.02346943068890778
2015-04-01,2409.TW,89827808000.0,0.62,6004262000.0,6574925000.0,6574925000.0,1854217000.0,105448546000.0,1358272000.0,8429142000.0,96242451000.0,20.48,59258041000.0,12.61,81965333000.0,17.44,185614534000.0,39.5,200369924000.0,180975039000.0,38.52,42.64,284245151000.0,60.5,97049300000.0,20.65,96242451000.0,20.48,82826165000.0,17.63,4945716000.0,1.05,20528831000.0,4.37,469859685000.0,100.0,76312272000.0,81965333000.0,5653061000.0,63392732000.0,-13106837000.0,66700641000.0,56064469000.0,19980459000.0,19980459000.0,-3145859000.0,-16970961000.0,0.06378239924935593
2015-05-16,2409.TW,80954204000.0,0.54,5155660000.0,5272116000.0,5272116000.0,-853797000.0,95301935000.0,501717000.0,4418319000.0,96242451000.0,21.16,59501065000.0,13.08,78324641000.0,17.22,180277767000.0,39.64,204844927000.0,185677477000.0,40.83,45.04,274483255000.0,60.36,88799333000.0,19.53,96242451000.0,21.16,76957446000.0,16.92,4259084000.0,0.94,25674877000.0,5.65,454761022000.0,100.0,81965333000.0,78324641000.0,-3640692000.0,12456849000.0,-5055176000.0,13372551000.0,13178547000.0,5773833000.0,5773833000.0,-769952000.0,-5218015000.0,-0.04857147292420512
2015-08-15,2409.TW,80450770000.0,0.46,4494939000.0,4430574000.0,4430574000.0,-1127786000.0,92303480000.0,1515996000.0,3302788000.0,96242451000.0,21.13,60115260000.0,13.2,89753829000.0,19.7,190801856000.0,41.88,203059725000.0,185034143000.0,40.62,44.57,264746934000.0,58.12,86681475000.0,19.03,96242451000.0,21.13,84854885000.0,18.63,3324013000.0,0.73,25352419000.0,5.57,455548790000.0,100.0,81965333000.0,89753829000.0,7788496000.0,28656192000.0,-9088481000.0,30280112000.0,25295568000.0,11720403000.0,11720403000.0,-1345367000.0,-10178280000.0,-0.23956291433203136
