date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,sharpe_ratio
2013-05-16,2356.TW,95817418000.0,0.5,1781027000.0,1604685000.0,1604685000.0,583210000.0,100762046000.0,709174000.0,2187895000.0,35874751000.0,18.84,2895785000.0,1.52,41771239000.0,21.93,142415344000.0,74.78,59193310000.0,52057441000.0,27.33,31.08,48038267000.0,25.22,14893106000.0,7.82,35874751000.0,18.84,4751191000.0,2.49,1293842000.0,0.68,11993063000.0,6.3,190453611000.0,100.0,36203613000.0,41771239000.0,5567626000.0,-8012542000.0,-5690400000.0,-7958038000.0,971238000.0,2313859000.0,2313859000.0,-126243000.0,-1420732000.0,
2013-08-15,2356.TW,98085114000.0,0.45,1609723000.0,1582645000.0,1582645000.0,280147000.0,103230011000.0,671963000.0,1862792000.0,35874751000.0,18.8,2893298000.0,1.52,39045377000.0,20.46,143447902000.0,75.16,58188543000.0,51084580000.0,26.77,30.49,47408293000.0,24.84,15359758000.0,8.05,35874751000.0,18.8,3892701000.0,2.04,1580075000.0,0.83,10736456000.0,5.63,190856195000.0,100.0,36203613000.0,39045377000.0,2841764000.0,4575029000.0,-10096556000.0,5920611000.0,1994933000.0,4568467000.0,4568467000.0,-243539000.0,-1970887000.0,0.2541406238499096
2013-11-15,2356.TW,116258904000.0,0.52,1899267000.0,1634196000.0,1634196000.0,-265639000.0,122469284000.0,541753000.0,1368557000.0,35874751000.0,17.58,2894555000.0,1.42,42574225000.0,20.87,157797634000.0,77.34,59559517000.0,52718835000.0,25.84,29.19,46241567000.0,22.66,15535554000.0,7.61,35874751000.0,17.58,4118231000.0,2.02,1313806000.0,0.64,12635723000.0,6.19,204039201000.0,100.0,36203613000.0,42574225000.0,6370612000.0,8196851000.0,-5618656000.0,10042452000.0,2940593000.0,6744416000.0,6744416000.0,-416800000.0,-2480547000.0,0.06628415179394925
2014-04-01,2356.TW,128121797000.0,0.5,1784155000.0,1387912000.0,1387912000.0,327445000.0,134630362000.0,791998000.0,1715357000.0,35874751000.0,16.75,2895677000.0,1.35,56932670000.0,26.58,168811543000.0,78.82,61812188000.0,54837123000.0,25.6,28.86,45359593000.0,21.18,17146701000.0,8.01,35874751000.0,16.75,5044777000.0,2.36,1641264000.0,0.77,14425431000.0,6.74,214171136000.0,100.0,36203613000.0,56932670000.0,20729057000.0,21107362000.0,-7084132000.0,22813788000.0,3963000000.0,8924326000.0,8924326000.0,-634400000.0,-3013220000.0,0.18361858601415798
2014-05-16,2356.TW,110883442000.0,0.53,1893547000.0,1946683000.0,1946683000.0,341595000.0,116685109000.0,758302000.0,2288278000.0,35874751000.0,17.76,2896441000.0,1.43,46534049000.0,23.04,157162757000.0,77.8,64101305000.0,57072789000.0,28.25,31.73,44844629000.0,22.2,17695646000.0,8.76,35874751000.0,17.76,5131897000.0,2.54,1982619000.0,0.98,16318978000.0,8.08,202007386000.0,100.0,56932670000.0,46534049000.0,-10398621000.0,-8526050000.0,-3477876000.0,-8436348000.0,1026861000.0,2704985000.0,2704985000.0,-262587000.0,-740435000.0,-0.1340835824235556
2014-08-15,2356.TW,99345028000.0,0.41,1478427000.0,1506901000.0,1506901000.0,-466908000.0,104903602000.0,616642000.0,1039993000.0,35874751000.0,18.73,2897312000.0,1.51,42865341000.0,22.38,146771771000.0,76.63,59402983000.0,52345145000.0,27.33,31.02,44749156000.0,23.37,17388700000.0,9.08,35874751000.0,18.73,5513347000.0,2.88,1515637000.0,0.79,12057445000.0,6.3,191520927000.0,100.0,56932670000.0,42865341000.0,-14067329000.0,-6584933000.0,-2084262000.0,-6312397000.0,1883707000.0,4828528000.0,4828528000.0,-659477000.0,-2315248000.0,-0.09615491017579601
2014-11-15,2356.TW,96000116000.0,0.51,1829371000.0,1680646000.0,1680646000.0,482150000.0,101339792000.0,601021000.0,2162796000.0,35874751000.0,19.42,2919952000.0,1.58,29850740000.0,16.16,139985985000.0,75.79,61793585000.0,54676348000.0,29.6,33.46,44713308000.0,24.21,17978787000.0,9.73,35874751000.0,19.42,5921138000.0,3.21,1994829000.0,1.08,13886816000.0,7.52,184699293000.0,100.0,56932670000.0,29850740000.0,-27081930000.0,-3849697000.0,-9394333000.0,-3768373000.0,2841588000.0,7110195000.0,7110195000.0,-786276000.0,-3575957000.0,-0.026634947285150052
2015-04-01,2356.TW,106023044000.0,0.53,1896470000.0,1531331000.0,1531331000.0,1002989000.0,112671465000.0,1039172000.0,2534320000.0,35874751000.0,18.33,2920718000.0,1.49,37731741000.0,19.28,151098840000.0,77.21,64422790000.0,57578038000.0,29.42,32.92,44602889000.0,22.79,4610879000.0,2.36,35874751000.0,18.33,22517169000.0,11.51,3009234000.0,1.54,15773335000.0,8.06,195701729000.0,100.0,56932670000.0,37731741000.0,-19200929000.0,815894000.0,-8774694000.0,723306000.0,3813990000.0,9680698000.0,9680698000.0,-944491000.0,-4781393000.0,0.10631773977983694
2015-05-16,2356.TW,84037258000.0,0.41,1452970000.0,1284306000.0,1284306000.0,-213469000.0,89303408000.0,485799000.0,1070837000.0,35874751000.0,20.42,2921711000.0,1.66,36273503000.0,20.65,131336383000.0,74.77,65495644000.0,58818381000.0,33.49,37.29,44315685000.0,25.23,4643494000.0,2.64,35874751000.0,20.42,20725549000.0,11.8,2795614000.0,1.59,17226305000.0,9.81,175652068000.0,100.0,37731741000.0,36273503000.0,-1458238000.0,782758000.0,1904055000.0,939797000.0,973382000.0,1770105000.0,1770105000.0,-325562000.0,-1221834000.0,-0.00017140392815092096
2015-08-15,2356.TW,85633873000.0,0.32,1170438000.0,930691000.0,930691000.0,-310208000.0,90692400000.0,455851000.0,620483000.0,35874751000.0,20.78,2922774000.0,1.69,34597658000.0,20.04,128471413000.0,74.41,59840262000.0,53401438000.0,30.93,34.66,44172819000.0,25.59,5417182000.0,3.14,35874751000.0,20.78,21355906000.0,12.37,2485251000.0,1.44,12118662000.0,7.02,172644232000.0,100.0,37731741000.0,34597658000.0,-3134083000.0,2685952000.0,-961890000.0,3317853000.0,1927219000.0,3156647000.0,3156647000.0,-540501000.0,-2613755000.0,-0.16584366608824455
2015-11-15,2356.TW,99819314000.0,0.54,1943116000.0,1890617000.0,1890617000.0,649255000.0,105422624000.0,923905000.0,2539872000.0,35874751000.0,18.9,2923817000.0,1.54,29276617000.0,15.42,145658659000.0,76.72,62149845000.0,55992330000.0,29.49,32.74,44197137000.0,23.28,5317772000.0,2.8,35874751000.0,18.9,26267340000.0,13.84,3131984000.0,1.65,14061778000.0,7.41,189855796000.0,100.0,37731741000.0,29276617000.0,-8455124000.0,3208668000.0,-2085625000.0,3947580000.0,2932367000.0,5971169000.0,5971169000.0,-752736000.0,-3713922000.0,0.08096345180004708
2016-04-01,2356.TW,104274368000.0,0.28,997109000.0,870121000.0,870121000.0,-371198000.0,110051789000.0,342580000.0,498923000.0,35874751000.0,20.41,2912784000.0,1.66,37123631000.0,21.12,133577659000.0,76.01,62898849000.0,56480704000.0,32.14,35.79,42168814000.0,23.99,14075755000.0,8.01,35874751000.0,20.41,12414601000.0,7.06,2809350000.0,1.6,14883819000.0,8.47,175746473000.0,100.0,37731741000.0,37123631000.0,-608110000.0,17021639000.0,2607619000.0,17478142000.0,3976246000.0,7183870000.0,7183870000.0,-864916000.0,-3762999000.0,0.0573187813295687
2016-05-16,2356.TW,89718514000.0,0.34,1231328000.0,1365468000.0,1365468000.0,-341736000.0,95363591000.0,518868000.0,1023732000.0,35874751000.0,21.39,2912784000.0,1.74,24595724000.0,14.66,120941355000.0,72.09,63762083000.0,57371906000.0,34.2,38.01,46812952000.0,27.91,8083002000.0,4.82,35874751000.0,21.39,13398584000.0,7.99,2469224000.0,1.47,16115147000.0,9.61,167754307000.0,100.0,37123631000.0,24595724000.0,-12527907000.0,819090000.0,-5702439000.0,1198787000.0,1007990000.0,1884336000.0,1884336000.0,-216413000.0,-6192328000.0,0.0063283789818054555
2016-08-15,2356.TW,102329555000.0,0.4,1414265000.0,1303619000.0,1303619000.0,-703312000.0,108331042000.0,525341000.0,600307000.0,35874751000.0,20.86,2912784000.0,1.69,27575595000.0,16.03,125938579000.0,73.23,59474926000.0,53064246000.0,30.86,34.58,46040505000.0,26.77,7392271000.0,4.3,35874751000.0,20.86,15164563000.0,8.82,1769764000.0,1.03,12506947000.0,7.27,171979084000.0,100.0,37123631000.0,27575595000.0,-9548036000.0,6205090000.0,-6879669000.0,7217073000.0,2043195000.0,3713296000.0,3713296000.0,-512363000.0,-7211089000.0,0.19848134442490062
2016-11-15,2356.TW,105762509000.0,0.34,1213408000.0,676687000.0,676687000.0,-972198000.0,111653720000.0,438436000.0,-295511000.0,35874751000.0,20.71,2912784000.0,1.68,19483335000.0,11.25,127299900000.0,73.49,59179415000.0,53309601000.0,30.78,34.17,45914394000.0,26.51,7681440000.0,4.43,35874751000.0,20.71,15934661000.0,9.2,801711000.0,0.46,13720355000.0,7.92,173214294000.0,100.0,37123631000.0,19483335000.0,-17640296000.0,3556279000.0,-8627323000.0,5326512000.0,3015636000.0,4828419000.0,4828419000.0,-665406000.0,-8963954000.0,-0.025266147642273914
2017-04-01,2356.TW,106697667000.0,0.49,1778119000.0,1625599000.0,1625599000.0,-298064000.0,113117662000.0,635891000.0,1327535000.0,35874751000.0,19.67,2913096000.0,1.6,25972444000.0,14.24,136793121000.0,75.01,60507262000.0,54792873000.0,30.04,33.18,45580096000.0,24.99,6782999000.0,3.72,35874751000.0,19.67,17182736000.0,9.42,518713000.0,0.28,15486313000.0,8.49,182373217000.0,100.0,37123631000.0,25972444000.0,-11151187000.0,5933971000.0,-10935641000.0,7943192000.0,3979496000.0,7089909000.0,7089909000.0,-865301000.0,-10692904000.0,0.012255697060988714
