date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,sharpe_ratio
2013-05-16,3017.TW,3712081000.0,0.08,28215000.0,20199000.0,20199000.0,190257000.0,4191345000.0,12476000.0,210456000.0,3533101000.0,19.79,1796523000.0,10.06,4093434000.0,22.93,12992583000.0,72.79,7177938000.0,7086279000.0,39.7,40.21,4857233000.0,27.21,2086498000.0,11.69,3533101000.0,19.79,756966000.0,4.24,19619000.0,0.11,1737036000.0,9.73,17849816000.0,100.0,3321544000.0,4099119000.0,777575000.0,33553000.0,-244349000.0,64732000.0,171589000.0,32675000.0,32675000.0,-11617000.0,-239010000.0,
2013-08-15,3017.TW,4223160000.0,0.22,76956000.0,72987000.0,72987000.0,92541000.0,4870615000.0,55975000.0,165528000.0,3533101000.0,18.1,1796523000.0,9.2,5412539000.0,27.73,14433297000.0,73.94,7237419000.0,7149256000.0,36.62,37.08,5086880000.0,26.06,2215876000.0,11.35,3533101000.0,18.1,1043223000.0,5.34,111687000.0,0.57,1707945000.0,8.75,19520177000.0,100.0,3321544000.0,5412539000.0,2090995000.0,1133715000.0,-590504000.0,1193482000.0,350457000.0,161637000.0,161637000.0,-27101000.0,-496591000.0,0.10068857708555404
2013-11-15,3017.TW,4500367000.0,0.21,75061000.0,78605000.0,78605000.0,-82908000.0,5159016000.0,23475000.0,-4303000.0,3533101000.0,17.69,1796523000.0,8.99,5282598000.0,26.45,14772644000.0,73.96,7233116000.0,7141812000.0,35.76,36.21,5200926000.0,26.04,2416553000.0,12.1,3533101000.0,17.69,990612000.0,4.96,29182000.0,0.15,1783006000.0,8.93,19973570000.0,100.0,3321544000.0,5282598000.0,1961054000.0,925597000.0,-1061920000.0,1028831000.0,523678000.0,263717000.0,263717000.0,-46106000.0,-736922000.0,0.0525522601358699
2014-04-01,3017.TW,5178317000.0,0.19,65688000.0,66451000.0,66451000.0,118238000.0,5768656000.0,39195000.0,184689000.0,3533101000.0,16.14,1796523000.0,8.2,6057919000.0,27.67,16522055000.0,75.46,7417805000.0,7325314000.0,33.45,33.88,5374350000.0,24.54,2324691000.0,10.62,3533101000.0,16.14,1400516000.0,6.4,140076000.0,0.64,1855614000.0,8.47,21896405000.0,100.0,3321544000.0,6057919000.0,2736375000.0,1505325000.0,-1364468000.0,1633308000.0,700742000.0,369363000.0,369363000.0,-61243000.0,-990749000.0,0.17270505290370627
2014-05-16,3017.TW,5011014000.0,0.18,63916000.0,61755000.0,61755000.0,15025000.0,5598418000.0,31397000.0,76780000.0,3533101000.0,16.17,1796728000.0,8.22,6171281000.0,28.24,16429559000.0,75.17,7494790000.0,7404392000.0,33.88,34.29,5425913000.0,24.83,1975592000.0,9.04,3533101000.0,16.17,1653896000.0,7.57,155033000.0,0.71,1919530000.0,8.78,21855472000.0,100.0,6057919000.0,6171281000.0,113362000.0,511733000.0,-260419000.0,562679000.0,176439000.0,93152000.0,93152000.0,-29494000.0,-329761000.0,-0.10482427824947439
2014-08-15,3017.TW,5421255000.0,0.42,150144000.0,137483000.0,137483000.0,-140511000.0,6240418000.0,78147000.0,-3028000.0,3533101000.0,16.25,1796728000.0,8.27,5931407000.0,27.29,16448564000.0,75.67,7350438000.0,7273329000.0,33.46,33.81,5288918000.0,24.33,1953736000.0,8.99,3533101000.0,16.25,1412386000.0,6.5,15150000.0,0.07,1928350000.0,8.87,21737482000.0,100.0,6057919000.0,5931407000.0,-126512000.0,541445000.0,-394802000.0,708203000.0,337741000.0,308782000.0,308782000.0,-56466000.0,-472545000.0,0.12212895897062251
2014-11-15,3017.TW,5383290000.0,1.03,360474000.0,351400000.0,351400000.0,197940000.0,6131373000.0,65480000.0,549340000.0,3533101000.0,15.33,1796728000.0,7.79,6109685000.0,26.5,16941981000.0,73.5,7983849000.0,7830473000.0,33.97,34.63,6109496000.0,26.5,2271791000.0,9.86,3533101000.0,15.33,1510773000.0,6.55,211820000.0,0.92,2288824000.0,9.93,23051477000.0,100.0,6057919000.0,6109685000.0,51766000.0,1789149000.0,-1326847000.0,2046229000.0,507028000.0,725662000.0,725662000.0,-82727000.0,-858085000.0,-0.04625709809531277
2015-04-01,3017.TW,5301345000.0,0.43,154463000.0,192556000.0,192556000.0,305947000.0,6076504000.0,47720000.0,498503000.0,3533101000.0,14.97,1796728000.0,7.61,5592249000.0,23.69,17006075000.0,72.05,8482352000.0,8286559000.0,35.11,35.94,6596480000.0,27.95,2554152000.0,10.82,3533101000.0,14.97,1401793000.0,5.94,507220000.0,2.15,2449510000.0,10.38,23602555000.0,100.0,6057919000.0,5592249000.0,-465670000.0,1961757000.0,-1708413000.0,2268887000.0,683705000.0,965938000.0,965938000.0,-106902000.0,-1348537000.0,0.19941160613762043
2015-05-16,3017.TW,5161833000.0,0.44,155167000.0,169221000.0,169221000.0,-89582000.0,5887466000.0,73242000.0,79639000.0,3533101000.0,14.65,1796790000.0,7.45,6353936000.0,26.34,17235927000.0,71.46,8562053000.0,8353140000.0,34.63,35.5,6885013000.0,28.54,3100115000.0,12.85,3533101000.0,14.65,1209707000.0,5.02,418572000.0,1.74,2604677000.0,10.8,24120940000.0,100.0,5592249000.0,6353936000.0,761687000.0,570974000.0,-542780000.0,605522000.0,175056000.0,242463000.0,242463000.0,-25761000.0,-464099000.0,-0.11770258901051656
2015-08-15,3017.TW,5549389000.0,0.43,152367000.0,132133000.0,132133000.0,-135919000.0,6221854000.0,54634000.0,-3786000.0,3533101000.0,14.93,1796790000.0,7.59,5800262000.0,24.51,16730376000.0,70.69,8204957000.0,8017277000.0,33.87,34.67,6937973000.0,29.31,3015482000.0,12.74,3533101000.0,14.93,1217181000.0,5.14,283652000.0,1.2,2403734000.0,10.16,23668349000.0,100.0,5592249000.0,5800262000.0,208013000.0,478007000.0,-603162000.0,608934000.0,349087000.0,429230000.0,429230000.0,-51130000.0,-738189000.0,-0.020460402949564
2015-11-15,3017.TW,5962050000.0,0.62,218727000.0,223768000.0,223768000.0,437872000.0,6837581000.0,104532000.0,661640000.0,3533101000.0,13.63,1796790000.0,6.93,6537882000.0,25.21,18524547000.0,71.44,8866597000.0,8679695000.0,33.47,34.19,7405712000.0,28.56,3577840000.0,13.8,3533101000.0,13.63,1253414000.0,4.83,727343000.0,2.8,2622461000.0,10.11,25930259000.0,100.0,5592249000.0,6537882000.0,945633000.0,951271000.0,-800465000.0,1165370000.0,526443000.0,757530000.0,757530000.0,-76061000.0,-984393000.0,0.09228369596741674
2016-04-01,3017.TW,5765959000.0,0.61,215092000.0,221546000.0,221546000.0,-299583000.0,6727658000.0,103045000.0,-78037000.0,3533101000.0,13.1,1796790000.0,6.66,7705596000.0,28.57,19690021000.0,72.99,8739447000.0,8598283000.0,31.88,32.4,7284849000.0,27.01,4435440000.0,16.44,3533101000.0,13.1,1531094000.0,5.68,439622000.0,1.63,2828770000.0,10.49,26974870000.0,100.0,5592249000.0,7705596000.0,2113347000.0,2493157000.0,-1148485000.0,2776923000.0,701282000.0,1082121000.0,1082121000.0,-105730000.0,-1427814000.0,0.06608303856771358
2016-05-16,3017.TW,5561366000.0,0.6,210624000.0,209425000.0,209425000.0,-85710000.0,6407103000.0,70317000.0,123715000.0,3533101000.0,13.74,1796790000.0,6.99,7793625000.0,30.31,18213393000.0,70.83,8863045000.0,8723484000.0,33.92,34.47,7501204000.0,29.17,4168410000.0,16.21,3533101000.0,13.74,1888183000.0,7.34,354199000.0,1.38,3039394000.0,11.82,25714597000.0,100.0,7705596000.0,7793625000.0,88029000.0,1157589000.0,-490455000.0,1217671000.0,174798000.0,279742000.0,279742000.0,-30450000.0,-278123000.0,-0.2718115820091027
2016-08-15,3017.TW,5525749000.0,0.52,184446000.0,184746000.0,184746000.0,-211295000.0,6340132000.0,79379000.0,-26549000.0,3533101000.0,13.73,1796790000.0,6.98,7640024000.0,29.69,18137620000.0,70.48,8481554000.0,8344920000.0,32.43,32.96,7595987000.0,29.52,4438283000.0,17.25,3533101000.0,13.73,1795125000.0,6.98,144499000.0,0.56,2870530000.0,11.15,25733607000.0,100.0,7705596000.0,7640024000.0,-65572000.0,1118222000.0,-1046862000.0,1269024000.0,347194000.0,543867000.0,543867000.0,-56584000.0,-951431000.0,0.07259045140222897
