date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,sharpe_ratio
2013-05-16,1301.TW,46944695000.0,0.9,5500227000.0,5500227000.0,5500227000.0,4611640000.0,50044541000.0,147177000.0,10111867000.0,61209046000.0,16.34,11227487000.0,3.0,9793310000.0,2.61,133972356000.0,35.76,235263775000.0,235263775000.0,62.79,62.79,240718397000.0,64.24,74931239000.0,20.0,61209046000.0,16.34,20457145000.0,5.46,44922764000.0,11.99,117904478000.0,31.47,374690753000.0,100.0,10205819000.0,9793310000.0,-412509000.0,1818497000.0,-708102000.0,1907398000.0,2076425000.0,5647404000.0,5647404000.0,-235220000.0,-1616731000.0,
2013-08-15,1301.TW,52035614000.0,0.45,3102603000.0,3102603000.0,3102603000.0,19630919000.0,56289780000.0,1065832000.0,22733522000.0,63657408000.0,15.99,11227431000.0,2.82,11504189000.0,2.89,137997221000.0,34.67,250652156000.0,250652156000.0,62.97,62.97,260032404000.0,65.33,78403251000.0,19.7,61209046000.0,15.38,21925920000.0,5.51,64553683000.0,16.22,111213634000.0,27.94,398029625000.0,100.0,10205819000.0,11504189000.0,1298370000.0,9645132000.0,-8332364000.0,8710493000.0,4145043000.0,9815839000.0,9815839000.0,-719300000.0,-4393518000.0,0.055103989240064245
2013-11-15,1301.TW,49456084000.0,1.02,6484094000.0,6484094000.0,6484094000.0,-5899660000.0,53144687000.0,480071000.0,584434000.0,63657408000.0,16.03,11227405000.0,2.83,9681259000.0,2.44,135275778000.0,34.06,251236564000.0,251236564000.0,63.27,63.27,261838950000.0,65.94,79470016000.0,20.01,63657408000.0,16.03,24578548000.0,6.19,58654023000.0,14.77,117697728000.0,29.64,397114728000.0,100.0,10205819000.0,9681259000.0,-524560000.0,13259584000.0,-12031494000.0,11719285000.0,6212383000.0,16780004000.0,16780004000.0,-951686000.0,-9231238000.0,0.029283356362544387
2014-04-01,1301.TW,51323982000.0,0.88,5628917000.0,5628917000.0,5628917000.0,5522606000.0,55945760000.0,755577000.0,11151523000.0,63657408000.0,15.57,11275671000.0,2.76,7672877000.0,1.88,142867497000.0,34.95,262436353000.0,262436353000.0,64.21,64.21,265878868000.0,65.05,86632159000.0,21.19,63657408000.0,15.57,19846265000.0,4.86,64176629000.0,15.7,123326645000.0,30.17,408746365000.0,100.0,10205819000.0,7672877000.0,-2532942000.0,16268260000.0,-14221156000.0,15143698000.0,8247224000.0,23164498000.0,23164498000.0,-1477995000.0,-13148670000.0,0.010957281296941672
2014-05-16,1301.TW,48208250000.0,1.13,7212609000.0,7212609000.0,7212609000.0,-4910077000.0,51989871000.0,790637000.0,2302532000.0,63657408000.0,15.49,11278180000.0,2.74,8608789000.0,2.09,140133368000.0,34.09,264741394000.0,264741394000.0,64.41,64.41,270879251000.0,65.91,91991808000.0,22.38,63657408000.0,15.49,21714094000.0,5.28,59266552000.0,14.42,130539254000.0,31.76,411012619000.0,100.0,7672877000.0,8608789000.0,935912000.0,-953163000.0,1326667000.0,-741666000.0,1903069000.0,7973520000.0,7973520000.0,-164290000.0,-2739134000.0,0.021496352584880796
2014-08-15,1301.TW,54868556000.0,0.59,3764915000.0,3764915000.0,3764915000.0,22975641000.0,59028979000.0,1030553000.0,26740556000.0,63657408000.0,14.58,11278160000.0,2.58,6365181000.0,1.46,146478224000.0,33.54,279387023000.0,279387023000.0,63.97,63.97,290254716000.0,66.46,97311196000.0,22.28,63657408000.0,14.58,17023804000.0,3.9,82242193000.0,18.83,122209262000.0,27.98,436732940000.0,100.0,7672877000.0,6365181000.0,-1307696000.0,3415492000.0,-3037729000.0,3323183000.0,3787254000.0,12798714000.0,12798714000.0,-912447000.0,-4906455000.0,0.026427183530540986
2014-11-15,1301.TW,51192709000.0,1.19,7517384000.0,7517384000.0,7517384000.0,-12401557000.0,55340879000.0,540633000.0,-4884173000.0,63657408000.0,14.89,11277996000.0,2.64,6904850000.0,1.61,146860833000.0,34.34,274502686000.0,274502686000.0,64.19,64.19,280750182000.0,65.66,101447694000.0,23.72,63657408000.0,14.89,16715209000.0,3.91,69840636000.0,16.33,129726646000.0,30.34,427611015000.0,100.0,7672877000.0,6904850000.0,-768027000.0,13067488000.0,-10871389000.0,6003509000.0,5669158000.0,20856731000.0,20856731000.0,-931189000.0,-6701506000.0,-0.17489695922651044
2015-04-01,1301.TW,45766700000.0,-0.08,-501474000.0,-501474000.0,-501474000.0,11890514000.0,50229311000.0,196296000.0,11389040000.0,63657408000.0,14.77,11277988000.0,2.62,5392825000.0,1.25,160138715000.0,37.15,285891718000.0,285891718000.0,66.32,66.32,270947975000.0,62.85,97271232000.0,22.56,63657408000.0,14.77,19135000000.0,4.44,81731150000.0,18.96,129225172000.0,29.98,431086690000.0,100.0,7672877000.0,5392825000.0,-2280052000.0,13438399000.0,-3973961000.0,6820005000.0,7555974000.0,20551553000.0,20551553000.0,-1641691000.0,-8074296000.0,0.102418025633686
2015-05-16,1301.TW,42125233000.0,0.57,3643685000.0,3643685000.0,3643685000.0,2874768000.0,47697112000.0,808299000.0,6518453000.0,63657408000.0,14.62,11277971000.0,2.59,11115984000.0,2.55,164776956000.0,37.84,291668646000.0,291668646000.0,66.97,66.97,270730623000.0,62.16,95664547000.0,21.97,63657408000.0,14.62,22653082000.0,5.2,84605918000.0,19.43,132127349000.0,30.34,435507579000.0,100.0,5392825000.0,11115984000.0,5723159000.0,10201263000.0,-117151000.0,10191701000.0,1895668000.0,4451984000.0,4451984000.0,-184061000.0,-865048000.0,0.1479717567983879
2015-08-15,1301.TW,44948926000.0,1.71,10861107000.0,10861107000.0,10861107000.0,-11130934000.0,51007365000.0,1368173000.0,-269827000.0,63657408000.0,14.75,11277939000.0,2.61,16417567000.0,3.8,160544557000.0,37.19,280577028000.0,280577028000.0,65.0,65.0,271117608000.0,62.81,84222922000.0,19.51,63657408000.0,14.75,30326254000.0,7.03,73474984000.0,17.02,132166697000.0,30.62,431662165000.0,100.0,5392825000.0,16417567000.0,11024742000.0,17833262000.0,1700677000.0,16865282000.0,3790677000.0,16681264000.0,16681264000.0,-726733000.0,-1802766000.0,-0.12008379795552114
