date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,sharpe_ratio
2013-05-16,2353.TW,84140660000.0,0.19,514551000.0,514570000.0,514570000.0,1944798000.0,91972997000.0,-64573000.0,2459368000.0,28347268000.0,12.92,43435754000.0,19.79,47373516000.0,21.59,162471338000.0,74.04,76695609000.0,76693291000.0,34.95,34.95,56968926000.0,25.96,18602094000.0,8.48,28347268000.0,12.92,8490188000.0,3.87,1589599000.0,0.72,12554154000.0,5.72,219440264000.0,100.0,50612564000.0,47373516000.0,-3239048000.0,-5612496000.0,632618000.0,-5301747000.0,232743000.0,449997000.0,449997000.0,-108582000.0,-57240000.0,
2013-08-15,2353.TW,81899561000.0,-0.13,-343490000.0,-343454000.0,-343454000.0,107104000.0,89377739000.0,-189988000.0,-236350000.0,28347268000.0,12.16,43707727000.0,18.75,52046266000.0,22.33,176608083000.0,75.76,76731232000.0,76729020000.0,32.91,32.92,56507556000.0,24.24,24468213000.0,10.5,28347268000.0,12.16,8280602000.0,3.55,1483013000.0,0.64,12211324000.0,5.24,233115639000.0,100.0,50612564000.0,52046266000.0,1433702000.0,-5470684000.0,687282000.0,-5074827000.0,466142000.0,-83445000.0,-83445000.0,-186426000.0,-164231000.0,-0.16860234994559295
2013-11-15,2353.TW,85872246000.0,-4.82,-13119673000.0,-13119642000.0,-13119642000.0,-741233000.0,92145560000.0,494241000.0,-13860875000.0,28347268000.0,14.62,43707727000.0,22.54,33948980000.0,17.51,148412344000.0,76.55,62870357000.0,62867955000.0,32.43,32.43,45458045000.0,23.45,23042583000.0,11.89,28347268000.0,14.62,2992320000.0,1.54,2223700000.0,1.15,909054000.0,0.47,193870389000.0,100.0,50612564000.0,33948980000.0,-16663584000.0,-16774812000.0,929139000.0,-16209535000.0,698662000.0,-12708846000.0,-12708846000.0,-231536000.0,-298649000.0,-0.15926880788811298
2014-04-01,2353.TW,85669309000.0,-2.78,-7570816000.0,-7570823000.0,-7570823000.0,951836000.0,86635746000.0,-784067000.0,-6618987000.0,28347268000.0,14.88,43707727000.0,22.94,42983663000.0,22.56,147088855000.0,77.21,56251370000.0,56248981000.0,29.53,29.53,43410855000.0,22.79,20559849000.0,10.79,28347268000.0,14.88,5079566000.0,2.67,1425876000.0,0.75,8325852000.0,4.37,190499710000.0,100.0,50612564000.0,42983663000.0,-7628901000.0,-8650984000.0,728066000.0,-8011270000.0,947566000.0,-21063736000.0,-21063736000.0,-396800000.0,-377087000.0,0.09264443146691582
2014-05-16,2353.TW,70349801000.0,0.0,1118000.0,1127000.0,1127000.0,1398019000.0,76724224000.0,144817000.0,1399146000.0,28347268000.0,15.62,43707727000.0,24.08,42746540000.0,23.55,137659020000.0,75.83,57650516000.0,57648130000.0,31.76,31.76,43867811000.0,24.17,20487899000.0,11.29,28347268000.0,15.62,4952563000.0,2.73,27845000.0,0.02,8324734000.0,4.59,181526831000.0,100.0,42983663000.0,42746540000.0,-237123000.0,-1227023000.0,-126672000.0,-1155079000.0,221141000.0,145944000.0,145944000.0,-62943000.0,-67395000.0,0.20263033152437954
2014-08-15,2353.TW,73809020000.0,0.18,484701000.0,484699000.0,484699000.0,-1065385000.0,81336578000.0,43074000.0,-580686000.0,27791078000.0,14.8,33871854000.0,18.04,40545933000.0,21.59,146943000000.0,78.25,57069830000.0,57067504000.0,30.39,30.39,40845456000.0,21.75,18667595000.0,9.94,27791078000.0,14.8,7342983000.0,3.91,1093172000.0,0.58,316218000.0,0.17,187788456000.0,100.0,42983663000.0,40545933000.0,-2437730000.0,-2098237000.0,53755000.0,-1902794000.0,429528000.0,673717000.0,673717000.0,-150400000.0,-101951000.0,0.18168795484309966
2014-11-15,2353.TW,78007646000.0,0.24,650666000.0,650660000.0,650660000.0,216382000.0,85686365000.0,399548000.0,867042000.0,27965678000.0,14.39,34008228000.0,17.5,39245209000.0,20.19,153850075000.0,79.16,57951791000.0,57949465000.0,29.82,29.82,40506061000.0,20.84,14932881000.0,7.68,27965678000.0,14.39,10328065000.0,5.31,1172851000.0,0.6,334448000.0,0.17,194356136000.0,100.0,42983663000.0,39245209000.0,-3738454000.0,-3316721000.0,729259000.0,-2953968000.0,607343000.0,1723925000.0,1723925000.0,-208031000.0,-153399000.0,-0.18987751109850398
2015-04-01,2353.TW,78575620000.0,0.24,654205000.0,654098000.0,654098000.0,1889448000.0,85937104000.0,236396000.0,2543546000.0,27965678000.0,14.63,34098396000.0,17.84,47558651000.0,24.89,150885170000.0,78.96,60629850000.0,60627593000.0,31.73,31.73,40209867000.0,21.04,12709296000.0,6.65,27965678000.0,14.63,9910518000.0,5.19,817893000.0,0.43,931664000.0,0.49,191095037000.0,100.0,42983663000.0,47558651000.0,4574988000.0,5623599000.0,778261000.0,6011319000.0,791209000.0,2614419000.0,2614419000.0,-260250000.0,-228752000.0,0.051851270773147655
2015-05-16,2353.TW,61284280000.0,0.06,173320000.0,173134000.0,173134000.0,-2470075000.0,67947548000.0,160594000.0,-2296941000.0,30965678000.0,17.3,36408966000.0,20.34,44199214000.0,24.7,139824535000.0,78.12,63748935000.0,63746841000.0,35.62,35.62,39153388000.0,21.88,12607483000.0,7.04,30965678000.0,17.3,9555317000.0,5.34,1518734000.0,0.85,1076969000.0,0.6,178977923000.0,100.0,47558651000.0,44199214000.0,-3359437000.0,-6386344000.0,-269642000.0,-6294190000.0,177918000.0,333728000.0,333728000.0,-73877000.0,-33687000.0,-0.2516950529945208
2015-08-15,2353.TW,53887582000.0,0.0,2447000.0,2450000.0,2450000.0,-595277000.0,60205753000.0,31652000.0,-592827000.0,30965678000.0,18.48,36408966000.0,21.73,36400657000.0,21.72,129315498000.0,77.17,63185483000.0,63183392000.0,37.71,37.71,38248824000.0,22.83,4866582000.0,2.9,30965678000.0,18.48,12567134000.0,7.5,2084630000.0,1.24,1079416000.0,0.64,167564322000.0,100.0,47558651000.0,36400657000.0,-11157994000.0,-9092859000.0,-231188000.0,-9056998000.0,349876000.0,367830000.0,367830000.0,-117437000.0,-74687000.0,-0.2420488177030601
2015-11-15,2353.TW,61768663000.0,0.06,190855000.0,190894000.0,190894000.0,2745874000.0,67239030000.0,136596000.0,2936768000.0,30854428000.0,17.49,36304464000.0,20.58,36374829000.0,20.62,137383922000.0,77.86,66146898000.0,66144812000.0,37.49,37.49,39056595000.0,22.14,4919039000.0,2.79,30854428000.0,17.49,12862675000.0,7.29,685935000.0,0.39,1214841000.0,0.69,176440517000.0,100.0,47558651000.0,36374829000.0,-11183822000.0,-11099483000.0,-194826000.0,-11080860000.0,524343000.0,695320000.0,695320000.0,-144359000.0,-172761000.0,0.030869339625283404
2016-04-01,2353.TW,61950555000.0,0.08,237058000.0,237317000.0,237317000.0,-509671000.0,68382871000.0,-86080000.0,-272354000.0,30854428000.0,17.97,36232755000.0,21.1,44621527000.0,25.98,132949777000.0,77.41,65855101000.0,65852731000.0,38.34,38.35,38792426000.0,22.59,3311010000.0,1.93,30854428000.0,17.97,10412332000.0,6.06,228505000.0,0.13,1451899000.0,0.85,171742203000.0,100.0,47558651000.0,44621527000.0,-2937124000.0,-865567000.0,-187249000.0,-713980000.0,684885000.0,846557000.0,846557000.0,-194790000.0,-267654000.0,0.036932673738002034
2016-05-16,2353.TW,49644504000.0,0.02,46107000.0,46123000.0,46123000.0,-628323000.0,56315625000.0,30819000.0,-582200000.0,30854428000.0,19.8,36232755000.0,23.25,39199168000.0,25.16,117268385000.0,75.26,65276648000.0,65273685000.0,41.89,41.89,38549598000.0,24.74,3318050000.0,2.13,30854428000.0,19.8,10436908000.0,6.7,396648000.0,0.25,1498006000.0,0.96,155817983000.0,100.0,44621527000.0,39199168000.0,-5422359000.0,-2865224000.0,-706707000.0,-2672261000.0,164202000.0,76942000.0,76942000.0,-72367000.0,-43202000.0,-0.23829826451842354
2016-08-15,2353.TW,50761778000.0,0.17,538477000.0,538520000.0,538520000.0,-362964000.0,56162218000.0,236506000.0,175556000.0,30810028000.0,19.53,34722342000.0,22.01,41667016000.0,26.41,119145073000.0,75.52,63900583000.0,63897588000.0,40.5,40.5,38625090000.0,24.48,9301193000.0,5.9,30810028000.0,19.53,2478244000.0,1.57,756409000.0,0.48,2036483000.0,1.29,157770163000.0,100.0,44621527000.0,41667016000.0,-2954511000.0,2872518000.0,-721252000.0,3215427000.0,320514000.0,851968000.0,851968000.0,-119783000.0,-83347000.0,0.1804920416103144
2016-11-15,2353.TW,53015406000.0,0.09,248730000.0,248587000.0,248587000.0,-1580814000.0,58592567000.0,111657000.0,-1332227000.0,30807328000.0,19.7,34746020000.0,22.22,36622476000.0,23.42,118231117000.0,75.6,62592405000.0,62587921000.0,40.02,40.02,38154145000.0,24.4,9281721000.0,5.94,30807328000.0,19.7,2695366000.0,1.72,2335784000.0,1.49,2285213000.0,1.46,156385262000.0,100.0,44621527000.0,36622476000.0,-7999051000.0,341606000.0,-910996000.0,700480000.0,470843000.0,1212212000.0,1212212000.0,-155455000.0,-112949000.0,-0.09560789709901245
2017-04-01,2353.TW,56090015000.0,-1.9,-5733610000.0,-5733970000.0,-5733970000.0,819745000.0,61653751000.0,-202567000.0,-4914225000.0,30807328000.0,18.6,34743105000.0,20.97,44289673000.0,26.73,133863136000.0,80.8,57678478000.0,57674395000.0,34.81,34.81,31810926000.0,19.2,2573909000.0,1.55,30807328000.0,18.6,8754355000.0,5.28,1512785000.0,0.91,3448397000.0,2.08,165674062000.0,100.0,44621527000.0,44289673000.0,-331854000.0,8271625000.0,-1120783000.0,8565905000.0,613178000.0,-4724325000.0,-4724325000.0,-208722000.0,-164670000.0,0.11731929470860641
2017-05-16,2353.TW,50627787000.0,0.02,62672000.0,62605000.0,62605000.0,-2742052000.0,56052389000.0,-119760000.0,-2679447000.0,30807328000.0,21.1,34743105000.0,23.79,28780691000.0,19.71,114898163000.0,78.69,55003008000.0,55000084000.0,37.67,37.67,31116320000.0,21.31,7736463000.0,5.3,30807328000.0,21.1,3976456000.0,2.72,4249768000.0,2.91,3385725000.0,2.32,146014483000.0,100.0,44289673000.0,28780691000.0,-15508982000.0,-17057662000.0,-277941000.0,-17069234000.0,131823000.0,-57155000.0,-57155000.0,-42296000.0,-44541000.0,0.13288678617630245
2017-08-15,2353.TW,47517857000.0,0.08,243889000.0,243908000.0,243908000.0,1812916000.0,53604474000.0,51756000.0,2056824000.0,30767578000.0,20.71,29755585000.0,20.03,21116994000.0,14.21,116510665000.0,78.42,55484517000.0,55481569000.0,37.35,37.35,32053641000.0,21.58,6962552000.0,4.69,30767578000.0,20.71,4542598000.0,3.06,2433299000.0,1.64,306561000.0,0.21,148564306000.0,100.0,44289673000.0,21116994000.0,-23172679000.0,-22891533000.0,-565033000.0,-22938641000.0,260109000.0,238509000.0,238509000.0,-103815000.0,-71844000.0,-0.0019868871901223707
2017-11-15,2353.TW,53876275000.0,0.48,1448714000.0,1448807000.0,1448807000.0,-172308000.0,60578749000.0,350985000.0,1276499000.0,30765028000.0,20.31,29781443000.0,19.66,27532003000.0,18.17,120264259000.0,79.38,56787881000.0,56784876000.0,37.48,37.48,31245181000.0,20.62,6145926000.0,4.06,30765028000.0,20.31,6058735000.0,4.0,2602014000.0,1.72,1755275000.0,1.16,151509440000.0,100.0,44289673000.0,27532003000.0,-16757670000.0,-13979319000.0,-433447000.0,-14165806000.0,390860000.0,2038301000.0,2038301000.0,-219827000.0,-133711000.0,0.20627048659064579
