date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,sharpe_ratio
2013-05-16,3443.TW,799190000.0,0.68,90749000.0,90749000.0,90749000.0,2369000.0,1206909000.0,17790000.0,93118000.0,1340119000.0,28.09,569623000.0,11.94,2762184000.0,57.9,4194328000.0,87.93,3591691000.0,3591691000.0,75.29,75.29,575990000.0,12.07,60324000.0,1.26,1340119000.0,28.09,297958000.0,6.25,5435000.0,0.11,1687384000.0,35.37,4770318000.0,100.0,2384588000.0,2762184000.0,377596000.0,389761000.0,-19381000.0,391044000.0,18355000.0,108539000.0,108539000.0,0.0,-19310000.0,
2013-08-15,3443.TW,975921000.0,0.14,18846000.0,18846000.0,18846000.0,408000.0,1290590000.0,4935000.0,19254000.0,1340119000.0,26.31,167587000.0,3.29,2892771000.0,56.8,4377892000.0,85.96,3208909000.0,3208909000.0,63.01,63.01,714945000.0,14.04,146406000.0,2.87,1340119000.0,26.31,412909000.0,8.11,5027000.0,0.1,1706230000.0,33.5,5092837000.0,100.0,2384588000.0,2892771000.0,508183000.0,548366000.0,-65190000.0,629585000.0,36068000.0,132320000.0,132320000.0,-15000.0,-20420000.0,-0.0653935716114974
2013-11-15,3443.TW,1596856000.0,0.27,36679000.0,36679000.0,36679000.0,-1858000.0,1953276000.0,7236000.0,34821000.0,1340119000.0,27.05,167587000.0,3.38,2015978000.0,40.69,4220654000.0,85.18,3243730000.0,3243730000.0,65.47,65.47,734126000.0,14.82,121355000.0,2.45,1340119000.0,27.05,456404000.0,9.21,6885000.0,0.14,1742909000.0,35.18,4954780000.0,100.0,2384588000.0,2015978000.0,-368610000.0,190339000.0,-172975000.0,273440000.0,53663000.0,176235000.0,176235000.0,-159000.0,-43035000.0,-0.2033031825772742
2014-04-01,3443.TW,1204439000.0,1.07,142930000.0,142930000.0,142930000.0,565000.0,1725966000.0,29217000.0,143495000.0,1340119000.0,29.57,167587000.0,3.7,2136080000.0,47.13,3850634000.0,84.95,3387225000.0,3387225000.0,74.73,74.73,682143000.0,15.05,121288000.0,2.68,1340119000.0,29.57,558503000.0,12.32,6363000.0,0.14,1885882000.0,41.61,4532777000.0,100.0,2384588000.0,2136080000.0,-248508000.0,300024000.0,-162412000.0,384376000.0,71144000.0,348382000.0,348382000.0,-281000.0,-47385000.0,0.15624054343266047
2014-05-16,3443.TW,1200822000.0,1.03,138434000.0,138434000.0,138434000.0,3454000.0,1673274000.0,28867000.0,141888000.0,1340119000.0,26.8,167587000.0,3.35,2557176000.0,51.15,4368130000.0,87.37,3529113000.0,3529113000.0,70.59,70.59,631629000.0,12.63,95692000.0,1.91,1340119000.0,26.8,512026000.0,10.24,2909000.0,0.06,2024316000.0,40.49,4999759000.0,100.0,2136080000.0,2557176000.0,421096000.0,478280000.0,-60526000.0,479264000.0,17789000.0,167319000.0,167319000.0,-18000.0,-27407000.0,-0.04930388535546919
2014-08-15,3443.TW,1252961000.0,0.86,114712000.0,114712000.0,114712000.0,-2727000.0,1736024000.0,23310000.0,111985000.0,1340119000.0,27.2,29853000.0,0.61,2795010000.0,56.72,4335382000.0,87.98,3239062000.0,3239062000.0,65.74,65.74,592037000.0,12.02,83438000.0,1.69,1340119000.0,27.2,665535000.0,13.51,5636000.0,0.11,1874726000.0,38.05,4927419000.0,100.0,2136080000.0,2795010000.0,658930000.0,750521000.0,-92053000.0,817769000.0,35419000.0,305323000.0,305323000.0,-62000.0,-32197000.0,-0.016479116636626333
2014-11-15,3443.TW,1464058000.0,0.7,93338000.0,93338000.0,93338000.0,1159000.0,1924989000.0,19014000.0,94497000.0,1340119000.0,27.46,29853000.0,0.61,2908279000.0,59.59,4331502000.0,88.75,3333559000.0,3333559000.0,68.3,68.3,549330000.0,11.25,55365000.0,1.13,1340119000.0,27.46,722402000.0,14.8,4477000.0,0.09,1968064000.0,40.32,4880832000.0,100.0,2136080000.0,2908279000.0,772199000.0,1304375000.0,-132024000.0,1425036000.0,52192000.0,417675000.0,417675000.0,-72000.0,-36546000.0,0.0642094595555403
2015-04-01,3443.TW,1149114000.0,0.68,91959000.0,91959000.0,91959000.0,8091000.0,1617994000.0,3963000.0,100050000.0,1340119000.0,27.17,29853000.0,0.61,2852856000.0,57.85,4270882000.0,86.6,3433609000.0,3433609000.0,69.63,69.63,660568000.0,13.4,89395000.0,1.81,1340119000.0,27.17,784016000.0,15.9,352000.0,0.01,2063989000.0,41.85,4931450000.0,100.0,2136080000.0,2852856000.0,716776000.0,1328188000.0,-216156000.0,1451028000.0,70275000.0,513670000.0,513670000.0,-72000.0,-80152000.0,-0.05721647277121228
2015-05-16,3443.TW,1212183000.0,0.83,111140000.0,111140000.0,111140000.0,-2117000.0,1732477000.0,20455000.0,109023000.0,1340119000.0,24.61,29853000.0,0.55,3207987000.0,58.9,4828459000.0,88.66,3542632000.0,3542632000.0,65.05,65.05,617704000.0,11.34,89073000.0,1.64,1340119000.0,24.61,733764000.0,13.47,2469000.0,0.05,2175129000.0,39.94,5446163000.0,100.0,2852856000.0,3207987000.0,355131000.0,397489000.0,-40329000.0,399716000.0,17890000.0,131595000.0,131595000.0,-5000.0,-9315000.0,0.04089044163628449
2015-08-15,3443.TW,1441954000.0,0.66,89079000.0,89079000.0,89079000.0,-2219000.0,1947926000.0,19158000.0,86860000.0,1340119000.0,24.23,29853000.0,0.54,3001389000.0,54.26,4890683000.0,88.42,3227456000.0,3227456000.0,58.35,58.35,640789000.0,11.58,90836000.0,1.64,1340119000.0,24.23,734704000.0,13.28,4688000.0,0.08,1862172000.0,33.67,5531472000.0,100.0,2852856000.0,3001389000.0,148533000.0,256257000.0,-88554000.0,260648000.0,35887000.0,239832000.0,239832000.0,-16000.0,-27845000.0,-0.09699001219092067
