date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,sharpe_ratio
2013-05-16,4958.TW,10011818000.0,1.49,1048006000.0,1048006000.0,1048006000.0,608526000.0,12320549000.0,-191356000.0,1656532000.0,7034255000.0,11.92,5720682000.0,9.69,6423097000.0,10.88,28568143000.0,48.41,21968546000.0,21968546000.0,37.22,37.22,30449243000.0,51.59,7954221000.0,13.48,7034255000.0,11.92,7155869000.0,12.13,1078800000.0,1.83,8134809000.0,13.78,59017386000.0,100.0,8756464000.0,6423097000.0,-2333367000.0,-1785042000.0,-791598000.0,-1600039000.0,868927000.0,856650000.0,856650000.0,-44653000.0,-839315000.0,
2013-08-15,4958.TW,10186249000.0,1.03,816489000.0,816489000.0,816489000.0,405945000.0,12367890000.0,205388000.0,1222434000.0,7385968000.0,12.69,5720682000.0,9.83,9277799000.0,15.94,27217236000.0,46.75,21784129000.0,21784129000.0,37.42,37.42,31002492000.0,53.25,11132567000.0,19.12,7034255000.0,12.08,4918026000.0,8.45,1484745000.0,2.55,7192734000.0,12.35,58219728000.0,100.0,8756464000.0,9277799000.0,521335000.0,5059549000.0,-1673845000.0,5818215000.0,1774930000.0,1878527000.0,1878527000.0,-91382000.0,-1772345000.0,0.07918155181069583
2013-11-15,4958.TW,13967193000.0,1.95,1436099000.0,1436099000.0,1436099000.0,-220562000.0,16994441000.0,250734000.0,1215537000.0,7385968000.0,11.59,5720682000.0,8.97,8580561000.0,13.46,32751440000.0,51.37,22999666000.0,22999666000.0,36.08,36.08,30999283000.0,48.63,10285447000.0,16.13,7385968000.0,11.59,4807254000.0,7.54,1264183000.0,1.98,8628833000.0,13.54,63750723000.0,100.0,8756464000.0,8580561000.0,-175903000.0,5088688000.0,-3129202000.0,5975078000.0,2713956000.0,3565360000.0,3565360000.0,-135698000.0,-2809704000.0,-0.07334775854406694
2014-04-01,4958.TW,18424290000.0,2.94,2170218000.0,2170218000.0,2170218000.0,544210000.0,22800265000.0,334353000.0,2714428000.0,7385968000.0,10.32,5720682000.0,8.0,10015731000.0,14.0,40394635000.0,56.46,25714094000.0,25714094000.0,35.94,35.94,31156772000.0,43.54,14598878000.0,20.4,7385968000.0,10.32,1039841000.0,1.45,1807822000.0,2.53,10799622000.0,15.09,71551407000.0,100.0,8756464000.0,10015731000.0,1259267000.0,6073941000.0,-3468947000.0,6987645000.0,3658630000.0,6069931000.0,6069931000.0,-179633000.0,-4012255000.0,0.12684223649553522
2014-05-16,4958.TW,12467807000.0,1.23,911493000.0,911493000.0,911493000.0,-244679000.0,14845412000.0,131931000.0,666814000.0,7385968000.0,11.21,5720682000.0,8.68,13766598000.0,20.9,36306449000.0,55.11,26380908000.0,26380908000.0,40.05,40.05,29571153000.0,44.89,15629411000.0,23.72,7385968000.0,11.21,1191469000.0,1.81,1563143000.0,2.37,11711115000.0,17.78,65877602000.0,100.0,10015731000.0,13766598000.0,3750867000.0,5868819000.0,-598120000.0,6197809000.0,981407000.0,1043424000.0,1043424000.0,-69343000.0,-1093993000.0,0.1735097184575392
2014-08-15,4958.TW,13486247000.0,1.34,983812000.0,983812000.0,983812000.0,-397268000.0,15942439000.0,63532000.0,586544000.0,7385968000.0,10.29,6599415000.0,9.19,18843300000.0,26.24,41827424000.0,58.25,25630395000.0,25630395000.0,35.7,35.7,29975896000.0,41.75,15229772000.0,21.21,7385968000.0,10.29,8233266000.0,11.47,1165875000.0,1.62,10479137000.0,14.59,71803320000.0,100.0,10015731000.0,18843300000.0,8827569000.0,6434931000.0,-1590261000.0,7254085000.0,1985402000.0,2090768000.0,2090768000.0,-157982000.0,-2236398000.0,0.06280105285834713
2014-11-15,4958.TW,15604278000.0,2.15,1593850000.0,1593850000.0,1593850000.0,822206000.0,19214449000.0,371496000.0,2416056000.0,7386311000.0,9.69,6602150000.0,8.66,16805842000.0,22.05,44958575000.0,59.0,28049529000.0,28049529000.0,36.81,36.81,31243793000.0,41.0,15571820000.0,20.43,7386311000.0,9.69,8416288000.0,11.04,1988081000.0,2.61,12072987000.0,15.84,76202368000.0,100.0,10015731000.0,16805842000.0,6790111000.0,8237333000.0,-3100942000.0,9233218000.0,3054980000.0,4056114000.0,4056114000.0,-224985000.0,-3805636000.0,-0.045777519568929954
2015-04-01,4958.TW,20072364000.0,4.4,3245529000.0,3245529000.0,3245529000.0,727687000.0,25951240000.0,682363000.0,3973216000.0,7386311000.0,8.64,6602150000.0,7.72,17903172000.0,20.94,53189719000.0,62.22,32022745000.0,32022745000.0,37.46,37.46,32294828000.0,37.78,13832480000.0,16.18,7386311000.0,8.64,11316867000.0,13.24,2716104000.0,3.18,15318180000.0,17.92,85484547000.0,100.0,10015731000.0,17903172000.0,7887441000.0,14942590000.0,-10179623000.0,16107425000.0,4196155000.0,7984006000.0,7984006000.0,-245826000.0,-5344378000.0,0.1858878476798899
2015-05-16,4958.TW,14656123000.0,1.85,1374914000.0,1374914000.0,1374914000.0,-293728000.0,17772284000.0,357586000.0,1081186000.0,7677681000.0,9.57,8985866000.0,11.2,21841097000.0,27.22,48080901000.0,59.93,35779017000.0,35779017000.0,44.6,44.6,32144697000.0,40.07,13722564000.0,17.1,7677681000.0,9.57,8551422000.0,10.66,2422376000.0,3.02,16693094000.0,20.81,80225598000.0,100.0,17903172000.0,21841097000.0,3937925000.0,5188916000.0,-1292403000.0,5832902000.0,1146477000.0,1732500000.0,1732500000.0,-43322000.0,-920706000.0,0.05627942507460642
2015-08-15,4958.TW,15476279000.0,1.92,1532906000.0,1532906000.0,1532906000.0,-493317000.0,18667167000.0,262233000.0,1039589000.0,8047484000.0,9.68,11942690000.0,14.36,21801442000.0,26.22,50451713000.0,60.67,37190709000.0,37190709000.0,44.73,44.73,32700380000.0,39.33,8640598000.0,10.39,8047484000.0,9.68,7518295000.0,9.04,1929059000.0,2.32,15271476000.0,18.37,83152093000.0,100.0,17903172000.0,21801442000.0,3898270000.0,6035138000.0,-2825984000.0,7382790000.0,2274129000.0,3527639000.0,3527639000.0,-93715000.0,-2781978000.0,-0.030360742594328034
