date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,sharpe_ratio
2013-05-16,2377.TW,14174760000.0,0.5,426555000.0,428094000.0,428094000.0,152198000.0,16179706000.0,152077000.0,580292000.0,8448562000.0,22.19,3591212000.0,9.43,10060210000.0,26.43,31414267000.0,82.53,22105263000.0,22097944000.0,58.05,58.07,6652071000.0,17.47,201481000.0,0.53,8448562000.0,22.19,341616000.0,0.9,29890000.0,0.08,10088060000.0,26.5,38066338000.0,100.0,8341153000.0,10060210000.0,1719057000.0,1193685000.0,-23694000.0,1202551000.0,145748000.0,580171000.0,580171000.0,-2539000.0,-19088000.0,
2013-08-15,2377.TW,14295188000.0,0.5,420186000.0,421932000.0,421932000.0,128582000.0,16504046000.0,172662000.0,550514000.0,8448562000.0,22.64,2915327000.0,7.81,8180896000.0,21.92,30831123000.0,82.61,21726436000.0,21717371000.0,58.19,58.21,6491023000.0,17.39,239307000.0,0.64,8448562000.0,22.64,417833000.0,1.12,98692000.0,0.26,10254790000.0,27.48,37322146000.0,100.0,8341153000.0,8180896000.0,-160257000.0,544225000.0,-45974000.0,607168000.0,290414000.0,1174765000.0,1174765000.0,-5477000.0,-40075000.0,0.2117735185667993
2013-11-15,2377.TW,16042165000.0,0.71,601095000.0,601645000.0,601645000.0,-47705000.0,18470949000.0,200193000.0,553940000.0,8448562000.0,21.2,2920142000.0,7.33,10124797000.0,25.4,33635366000.0,84.38,22275576000.0,22275576000.0,55.88,55.88,6224764000.0,15.62,236538000.0,0.59,8448562000.0,21.2,497957000.0,1.25,50987000.0,0.13,10855885000.0,27.23,39860130000.0,100.0,8341153000.0,10124797000.0,1783644000.0,2377536000.0,-73042000.0,2442092000.0,430472000.0,1976603000.0,1976603000.0,-8200000.0,-73285000.0,0.1866208368167464
2014-04-01,2377.TW,18108394000.0,0.63,525021000.0,525021000.0,525021000.0,136989000.0,20724346000.0,228679000.0,662010000.0,8448562000.0,20.29,2920142000.0,7.01,10328590000.0,24.8,35459063000.0,85.15,22937586000.0,22937586000.0,55.08,55.08,6181591000.0,14.85,240948000.0,0.58,8448562000.0,20.29,598087000.0,1.44,190146000.0,0.46,11378736000.0,27.33,41640654000.0,100.0,8341153000.0,10328590000.0,1987437000.0,3480809000.0,-206270000.0,3521780000.0,568189000.0,2730303000.0,2730303000.0,-13134000.0,-211364000.0,0.22895989670907932
2014-05-16,2377.TW,17565037000.0,1.15,970172000.0,970172000.0,970172000.0,36255000.0,20595223000.0,182232000.0,1006427000.0,8448562000.0,18.3,2920142000.0,6.32,13381147000.0,28.98,39875747000.0,86.36,23944013000.0,23944013000.0,51.85,51.85,6300199000.0,13.64,290209000.0,0.63,8448562000.0,18.3,414569000.0,0.9,226401000.0,0.49,12348908000.0,26.74,46175946000.0,100.0,10328590000.0,13381147000.0,3052557000.0,1653948000.0,-241058000.0,1691127000.0,140145000.0,1152404000.0,1152404000.0,-3077000.0,-245649000.0,0.4828382540265464
2014-08-15,2377.TW,18268612000.0,0.94,794088000.0,794088000.0,794088000.0,-157300000.0,20903091000.0,135965000.0,636788000.0,8448562000.0,18.88,2920142000.0,6.53,10909101000.0,24.38,38574455000.0,86.22,22891089000.0,22891089000.0,51.17,51.17,6163259000.0,13.78,311800000.0,0.7,8448562000.0,18.88,476632000.0,1.07,69101000.0,0.15,11453284000.0,25.6,44737714000.0,100.0,10328590000.0,10909101000.0,580511000.0,-439080000.0,-301286000.0,-149361000.0,281198000.0,2082457000.0,2082457000.0,-10607000.0,-306986000.0,0.0512100252652944
2014-11-15,2377.TW,18808740000.0,0.83,705259000.0,705259000.0,705259000.0,150621000.0,21695171000.0,140871000.0,855880000.0,8448562000.0,19.87,2920142000.0,6.87,7304653000.0,17.18,36335223000.0,85.45,23746969000.0,23746969000.0,55.84,55.84,6188021000.0,14.55,322010000.0,0.76,8448562000.0,19.87,379080000.0,0.89,219722000.0,0.52,12158543000.0,28.59,42523244000.0,100.0,10328590000.0,7304653000.0,-3023937000.0,-506241000.0,-396887000.0,-50812000.0,408864000.0,2928587000.0,2928587000.0,-23161000.0,-409056000.0,-0.0836118712451801
2015-04-01,2377.TW,18744944000.0,0.65,544342000.0,544342000.0,544342000.0,241225000.0,21708288000.0,104241000.0,785567000.0,8448562000.0,18.2,2920142000.0,6.29,10002083000.0,21.54,39749941000.0,85.62,24532536000.0,24532536000.0,52.84,52.84,6674774000.0,14.38,342126000.0,0.74,8448562000.0,18.2,639600000.0,1.38,471314000.0,1.02,12692518000.0,27.34,46424715000.0,100.0,10328590000.0,10002083000.0,-326507000.0,1112919000.0,-901525000.0,1566270000.0,532397000.0,3577170000.0,3577170000.0,-46649000.0,-913871000.0,0.04007441949143861
2015-05-16,2377.TW,17084535000.0,1.12,948570000.0,948570000.0,948570000.0,-143533000.0,20237673000.0,184313000.0,805037000.0,8448562000.0,19.46,2920142000.0,6.73,9778481000.0,22.52,36918545000.0,85.03,25337573000.0,25337573000.0,58.36,58.36,6498287000.0,14.97,389098000.0,0.9,8448562000.0,19.46,421237000.0,0.97,327781000.0,0.75,13641088000.0,31.42,43416832000.0,100.0,10002083000.0,9778481000.0,-223602000.0,-800279000.0,-51560000.0,-793277000.0,138736000.0,1132883000.0,1132883000.0,-7049000.0,-57336000.0,-0.07645425055039227
2015-08-15,2377.TW,16004311000.0,0.66,554781000.0,554781000.0,554781000.0,-94482000.0,18427145000.0,7178000.0,460299000.0,8448562000.0,20.99,2920142000.0,7.25,9126946000.0,22.67,33937000000.0,84.3,23263303000.0,23263303000.0,57.78,57.78,6321990000.0,15.7,406065000.0,1.01,8448562000.0,20.99,295056000.0,0.73,233299000.0,0.58,11661300000.0,28.97,40258990000.0,100.0,10002083000.0,9126946000.0,-875137000.0,630657000.0,-90536000.0,877410000.0,270491000.0,1694842000.0,1694842000.0,-14229000.0,-94979000.0,-0.0991372495075055
2015-11-15,2377.TW,19058852000.0,1.35,1143946000.0,1143946000.0,1143946000.0,441651000.0,22544227000.0,188148000.0,1585597000.0,8448562000.0,19.86,2920142000.0,6.86,7731405000.0,18.17,36104324000.0,84.85,24848900000.0,24848900000.0,58.4,58.4,6446965000.0,15.15,408659000.0,0.96,8448562000.0,19.86,319602000.0,0.75,674950000.0,1.59,12805246000.0,30.09,42551289000.0,100.0,10002083000.0,7731405000.0,-2270678000.0,2059922000.0,-121809000.0,2598444000.0,410149000.0,3026936000.0,3026936000.0,-16577000.0,-125412000.0,0.17877608563780542
2016-04-01,2377.TW,20305962000.0,1.26,1059159000.0,1059159000.0,1059159000.0,-166042000.0,24085749000.0,180948000.0,893117000.0,8448562000.0,18.16,2920142000.0,6.28,11568417000.0,24.86,40285522000.0,86.58,25742017000.0,25742017000.0,55.32,55.32,6245347000.0,13.42,246520000.0,0.53,8448562000.0,18.16,398983000.0,0.86,529953000.0,1.14,13843360000.0,29.75,46530869000.0,100.0,10002083000.0,11568417000.0,1566334000.0,5728144000.0,-194368000.0,6256938000.0,549110000.0,4267043000.0,4267043000.0,-18615000.0,-197188000.0,0.14365985090449607
2016-05-16,2377.TW,19870767000.0,1.37,1154224000.0,1154224000.0,1154224000.0,-132553000.0,23509306000.0,288321000.0,1021671000.0,8448562000.0,19.01,2920142000.0,6.57,9639803000.0,21.69,38321589000.0,86.21,26763688000.0,26763688000.0,60.21,60.21,6130709000.0,13.79,285637000.0,0.64,8448562000.0,19.01,297828000.0,0.67,397400000.0,0.89,14997584000.0,33.74,44452298000.0,100.0,11568417000.0,9639803000.0,-1928614000.0,-1112143000.0,-83110000.0,-1102172000.0,140462000.0,1442545000.0,1442545000.0,-861000.0,-83998000.0,0.013202231834471006
2016-08-15,2377.TW,19553294000.0,1.1,928492000.0,928492000.0,928492000.0,-163655000.0,22594556000.0,176867000.0,764837000.0,8448562000.0,18.7,2075286000.0,4.59,11670763000.0,25.83,38992499000.0,86.31,24571529000.0,24571529000.0,54.39,54.39,6182670000.0,13.69,294369000.0,0.65,8448562000.0,18.7,375464000.0,0.83,233745000.0,0.52,13813936000.0,30.58,45175169000.0,100.0,11568417000.0,11670763000.0,102346000.0,1051929000.0,-163904000.0,1215888000.0,289323000.0,2547904000.0,2547904000.0,-1165000.0,-166269000.0,0.17812229497504478
2016-11-15,2377.TW,25197125000.0,1.91,1614505000.0,1614505000.0,1614505000.0,-253256000.0,29542928000.0,292411000.0,1361249000.0,8448562000.0,17.16,2075286000.0,4.21,11743099000.0,23.85,43214186000.0,87.77,25932778000.0,25932778000.0,52.67,52.67,6021574000.0,12.23,303870000.0,0.62,8448562000.0,17.16,405640000.0,0.82,19511000.0,0.04,15428441000.0,31.34,49235760000.0,100.0,11568417000.0,11743099000.0,174682000.0,4282973000.0,-234392000.0,4832291000.0,413578000.0,4454820000.0,4454820000.0,-1773000.0,-239821000.0,0.15948549903004347
2017-04-01,2377.TW,22617647000.0,1.41,1190721000.0,1190721000.0,1190721000.0,-228186000.0,26543713000.0,176631000.0,962535000.0,8448562000.0,16.74,2070471000.0,4.1,12267586000.0,24.31,44556225000.0,88.29,26890498000.0,26890498000.0,53.28,53.28,5911559000.0,11.71,384175000.0,0.76,8448562000.0,16.74,364548000.0,0.72,230160000.0,0.46,16601625000.0,32.9,50467784000.0,100.0,11568417000.0,12267586000.0,699169000.0,5038336000.0,-443230000.0,5583862000.0,552453000.0,5822172000.0,5822172000.0,-3040000.0,-432909000.0,-0.0997847426234145
