date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,sharpe_ratio
2013-05-16,2474.TW,5380450000.0,5.22,3922330000.0,3925731000.0,3925731000.0,1625057000.0,9232427000.0,724206000.0,5550788000.0,7507031000.0,6.8,16924117000.0,15.33,47015202000.0,42.58,74331421000.0,67.32,67139163000.0,66985016000.0,60.66,60.8,36088520000.0,32.68,2770758000.0,2.51,7507031000.0,6.8,4708615000.0,4.26,286191000.0,0.26,42840059000.0,38.8,110419941000.0,100.0,45399535000.0,47015202000.0,1615667000.0,5966145000.0,-6708760000.0,6499694000.0,1193535000.0,4649937000.0,4649937000.0,-74800000.0,-1598905000.0,
2013-08-15,2474.TW,5807392000.0,4.85,3635954000.0,3641144000.0,3641144000.0,971430000.0,10459627000.0,1225141000.0,4612574000.0,7507031000.0,7.53,16979018000.0,17.02,34408366000.0,34.5,60640438000.0,60.79,67270046000.0,67107739000.0,67.28,67.44,39108102000.0,39.21,128068000.0,0.13,7507031000.0,7.53,4990262000.0,5.0,649896000.0,0.65,41971794000.0,42.08,99748540000.0,100.0,45399535000.0,34408366000.0,-10991169000.0,9588670000.0,-9389525000.0,11735517000.0,2382895000.0,9516222000.0,9516222000.0,-173711000.0,-7098920000.0,-0.04714171570702764
2013-11-15,2474.TW,6089893000.0,3.69,2770944000.0,2776235000.0,2776235000.0,-755816000.0,10438226000.0,639040000.0,2020419000.0,7507031000.0,7.54,16978287000.0,17.05,33161276000.0,33.29,59677253000.0,59.91,69289734000.0,69123784000.0,69.4,69.56,39930659000.0,40.09,117763000.0,0.12,7507031000.0,7.54,4804845000.0,4.82,104272000.0,0.1,44742738000.0,44.92,99607912000.0,100.0,45399535000.0,33161276000.0,-12238259000.0,13067826000.0,-9917583000.0,15989732000.0,3755552000.0,12931497000.0,12931497000.0,-194186000.0,-6713758000.0,0.22217804589975068
2014-04-01,2474.TW,7647089000.0,4.62,3471956000.0,3474010000.0,3474010000.0,920193000.0,13115270000.0,1122768000.0,4394203000.0,7507031000.0,7.12,16974456000.0,16.11,39378362000.0,37.37,65346656000.0,62.01,73680106000.0,73509487000.0,69.76,69.92,40032380000.0,37.99,124362000.0,0.12,7507031000.0,7.12,4805585000.0,4.56,811233000.0,0.77,48216767000.0,45.76,105379036000.0,100.0,45399535000.0,39378362000.0,-6021173000.0,20115606000.0,-10728198000.0,23819894000.0,5178520000.0,17528275000.0,17528275000.0,-248895000.0,-9629360000.0,0.14019482481182324
2014-05-16,2474.TW,6112490000.0,3.97,2983809000.0,2986804000.0,2986804000.0,1094957000.0,10415869000.0,872009000.0,4081761000.0,7521783000.0,7.17,17121475000.0,16.33,39878229000.0,38.03,64004645000.0,61.05,77923638000.0,77747634000.0,74.15,74.32,40843428000.0,38.95,114687000.0,0.11,7516340000.0,7.17,4591504000.0,4.38,1903800000.0,1.82,51200576000.0,48.83,104848073000.0,100.0,39378362000.0,39878229000.0,499867000.0,3945624000.0,-376064000.0,5181451000.0,1442460000.0,3858813000.0,3858813000.0,-42291000.0,-1090666000.0,0.20115003135703274
2014-08-15,2474.TW,6762263000.0,4.84,3643676000.0,3645992000.0,3645992000.0,-1469192000.0,13319014000.0,1790040000.0,2176800000.0,7625454000.0,7.25,18592350000.0,17.69,38900532000.0,37.0,63113105000.0,60.04,77914719000.0,77739929000.0,73.95,74.12,42011350000.0,39.96,1856247000.0,1.77,7603795000.0,7.23,237426000.0,0.23,438138000.0,0.42,51083987000.0,48.59,105124455000.0,100.0,39378362000.0,38900532000.0,-477830000.0,6085667000.0,-1510131000.0,9011910000.0,2934059000.0,9294845000.0,9294845000.0,-62850000.0,-4980965000.0,0.07791808987595264
2014-11-15,2474.TW,7434436000.0,6.3,4811219000.0,4812180000.0,4812180000.0,1445428000.0,14528751000.0,1481295000.0,6257608000.0,7677079000.0,6.46,19778495000.0,16.65,48191910000.0,40.58,72199071000.0,60.79,85410097000.0,85231077000.0,71.76,71.91,46569924000.0,39.21,5864478000.0,4.94,7674077000.0,6.46,1592946000.0,1.34,1880297000.0,1.58,55895206000.0,47.06,118768995000.0,100.0,39378362000.0,48191910000.0,8813548000.0,19408772000.0,-5721782000.0,23940951000.0,4328351000.0,15588320000.0,15588320000.0,-101346000.0,-10019935000.0,-0.08892152897332034
2015-04-01,2474.TW,8866828000.0,8.41,6438463000.0,6442781000.0,6442781000.0,3711873000.0,17013731000.0,1513502000.0,10154654000.0,7703911000.0,5.62,20276071000.0,14.8,48119090000.0,35.13,79877672000.0,58.32,96089159000.0,95897663000.0,70.02,70.16,57087032000.0,41.68,8695459000.0,6.35,7703911000.0,5.62,2044472000.0,1.49,5586777000.0,4.08,62330904000.0,45.51,136964704000.0,100.0,39378362000.0,48119090000.0,8740728000.0,26983303000.0,-15880178000.0,32697856000.0,6007119000.0,23544603000.0,23544603000.0,-135831000.0,-20211055000.0,0.17456082922420482
2015-05-16,2474.TW,9290649000.0,6.04,4652343000.0,4664919000.0,4664919000.0,-1289450000.0,17400119000.0,1584777000.0,3375469000.0,7703911000.0,5.49,20274942000.0,14.45,46310267000.0,32.99,80327996000.0,57.23,99463499000.0,99307190000.0,70.75,70.86,60030499000.0,42.77,8288798000.0,5.91,7703911000.0,5.49,2174926000.0,1.55,4345090000.0,3.1,66983247000.0,47.72,140358495000.0,100.0,48119090000.0,46310267000.0,-1808823000.0,3417883000.0,-4932599000.0,4636515000.0,2172390000.0,6249696000.0,6249696000.0,-36898000.0,-5307243000.0,0.033526440056914734
2015-08-15,2474.TW,10581405000.0,6.81,5246992000.0,5258352000.0,5258352000.0,-940439000.0,20129280000.0,2903016000.0,4317913000.0,7703911000.0,5.3,20274285000.0,13.95,43348208000.0,29.82,82066734000.0,56.45,99158409000.0,98992203000.0,68.1,68.21,63302957000.0,43.55,8176153000.0,5.62,7703911000.0,5.3,2344826000.0,1.61,3406114000.0,2.34,67607893000.0,46.51,145369691000.0,100.0,48119090000.0,43348208000.0,-4770882000.0,5234805000.0,-10622686000.0,10097879000.0,4502303000.0,14411064000.0,14411064000.0,-78798000.0,-11194894000.0,0.052767857778452026
