date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,sharpe_ratio
2013-05-16,2408.TW,7501095000.0,0.02,526050000.0,505449000.0,505449000.0,-7887000.0,9245772000.0,4012000.0,497562000.0,239590181000.0,252.71,3795114000.0,4.0,2528871000.0,2.67,28832806000.0,30.41,2483163000.0,2339095000.0,2.47,2.62,65974651000.0,69.59,9164747000.0,9.67,239590181000.0,252.71,13963846000.0,14.73,10799000.0,0.01,240687868000.0,253.87,94807457000.0,100.0,11308381000.0,2528871000.0,-8779510000.0,-1467588000.0,-1671222000.0,-1233882000.0,1512295000.0,509461000.0,509461000.0,-306433000.0,-1730073000.0,
2013-08-15,2408.TW,11541709000.0,0.07,1675941000.0,1691763000.0,1691763000.0,17530000.0,13834981000.0,2768000.0,1709293000.0,239606194000.0,243.9,3600271000.0,3.66,4685326000.0,4.77,28992784000.0,29.51,4009583000.0,3849319000.0,3.92,4.08,69246590000.0,70.49,9390248000.0,9.56,239604731000.0,243.9,13424719000.0,13.67,6731000.0,0.01,239016344000.0,243.3,98239374000.0,100.0,11308381000.0,4685326000.0,-6623055000.0,3764799000.0,-6492058000.0,4408285000.0,3014556000.0,2628210000.0,2203992000.0,-771004000.0,-4718911000.0,-0.12538789148330262
2013-11-15,2408.TW,9930323000.0,0.08,1978690000.0,1976890000.0,1976890000.0,-5337000.0,11456780000.0,4240000.0,1971553000.0,239608511000.0,255.51,3612904000.0,3.85,3050144000.0,3.25,23645271000.0,25.21,5994650000.0,5836488000.0,6.22,6.39,70132107000.0,74.79,5764704000.0,6.15,239608511000.0,255.51,9750344000.0,10.4,1394000.0,0.0,237038788000.0,252.77,93777378000.0,100.0,11308381000.0,3050144000.0,-8258237000.0,8178712000.0,-7243030000.0,9135776000.0,4513967000.0,4770057000.0,4185122000.0,-1147740000.0,-5580003000.0,0.04076667125032652
2014-04-01,2408.TW,10492128000.0,0.17,3957139000.0,3936361000.0,3936361000.0,-3728000.0,12437758000.0,28313000.0,3932633000.0,239608511000.0,256.74,3696784000.0,3.96,3995502000.0,4.28,22045965000.0,23.62,10005137000.0,9873778000.0,10.58,10.72,71280854000.0,76.38,5629289000.0,6.03,239608511000.0,256.74,9350323000.0,10.02,2334000.0,0.0,233081650000.0,249.75,93326819000.0,100.0,11308381000.0,3995502000.0,-7312879000.0,13335308000.0,-7336790000.0,14580460000.0,6064107000.0,9059834000.0,8149796000.0,-1488107000.0,-5877523000.0,0.003208235637420167
2014-05-16,2408.TW,7030841000.0,0.26,6127705000.0,6069930000.0,6813888000.0,4996000.0,11691512000.0,1929000.0,6074926000.0,239610081000.0,250.95,3718197000.0,3.89,7109086000.0,7.45,24112202000.0,25.25,16069173000.0,16005339000.0,16.76,16.83,71368322000.0,74.75,8632875000.0,9.04,239610081000.0,250.95,9863548000.0,10.33,2662000.0,0.0,226978068000.0,237.72,95480524000.0,100.0,3995502000.0,7109086000.0,3113584000.0,7095844000.0,39429000.0,7378894000.0,1418160000.0,6816015000.0,6072057000.0,-335843000.0,-127634000.0,0.3203416844551466
2014-08-15,2408.TW,6696401000.0,4.84,6083333000.0,6085007000.0,6418912000.0,41528000.0,11916423000.0,1910000.0,6126535000.0,23970573000.0,24.13,5913765000.0,5.95,7421752000.0,7.47,23809972000.0,23.97,24400879000.0,24335333000.0,24.5,24.57,75515552000.0,76.03,8695479000.0,8.75,23961008000.0,24.12,10387832000.0,10.46,44190000.0,0.04,5245662000.0,5.28,99325524000.0,100.0,3995502000.0,7421752000.0,3426250000.0,13030950000.0,-506798000.0,13580265000.0,2762588000.0,13236639000.0,12158776000.0,-662333000.0,-612588000.0,0.14384119324918443
2014-11-15,2408.TW,6828309000.0,3.11,7462491000.0,7465601000.0,7461162000.0,-20023000.0,13090573000.0,873567000.0,7445578000.0,24546778000.0,24.84,5826508000.0,5.9,4166833000.0,4.22,18408127000.0,18.63,32313856000.0,32260045000.0,32.65,32.71,80392116000.0,81.37,11802073000.0,11.95,23983358000.0,24.27,6461883000.0,6.54,24167000.0,0.02,2210125000.0,2.24,98800243000.0,100.0,3995502000.0,4166833000.0,171331000.0,19491832000.0,-3084507000.0,20286976000.0,4091109000.0,21571368000.0,20497944000.0,-964129000.0,-4545314000.0,-0.05862258939786966
2015-04-01,2408.TW,6383510000.0,3.56,8567998000.0,8574038000.0,8556745000.0,-18228000.0,12409114000.0,1603793000.0,8555810000.0,24748843000.0,23.67,6377936000.0,6.1,7267855000.0,6.95,21262018000.0,20.34,41638912000.0,41563307000.0,39.75,39.83,83292579000.0,79.66,13735939000.0,13.14,24095278000.0,23.05,3921090000.0,3.75,5939000.0,0.01,10778122000.0,10.31,104554597000.0,100.0,3995502000.0,7267855000.0,3272353000.0,27010903000.0,-4310934000.0,28027546000.0,5416077000.0,31731906000.0,30675775000.0,-1242110000.0,-5795646000.0,0.10797947965713826
2015-05-16,2408.TW,6354719000.0,2.61,6290339000.0,6299243000.0,6299243000.0,15391000.0,12027943000.0,4677000.0,6314634000.0,24342383000.0,22.94,7164303000.0,6.75,7428590000.0,7.0,21371486000.0,20.14,48371653000.0,48287090000.0,45.5,45.58,84748983000.0,79.86,13172268000.0,12.41,24266978000.0,22.87,2886862000.0,2.72,21330000.0,0.02,17106607000.0,16.12,106120469000.0,100.0,7267855000.0,7428590000.0,160735000.0,5310628000.0,-920222000.0,5547855000.0,1361774000.0,6303920000.0,6303920000.0,-249661000.0,-964406000.0,-0.25848825044829293
2015-08-15,2408.TW,6467849000.0,1.75,4254402000.0,4264873000.0,4264873000.0,-35393000.0,11155776000.0,490001000.0,4229480000.0,24293083000.0,22.57,7206751000.0,6.7,7188552000.0,6.68,21767467000.0,20.23,47740937000.0,47645851000.0,44.27,44.36,85851654000.0,79.77,13358439000.0,12.41,24284008000.0,22.56,645242000.0,0.6,14063000.0,0.01,16507613000.0,15.34,107619121000.0,100.0,7267855000.0,7188552000.0,-79303000.0,9728747000.0,-1642819000.0,10119252000.0,2780380000.0,11058794000.0,11058794000.0,-463078000.0,-1746753000.0,-0.09183421658155994
2015-11-15,2408.TW,6479733000.0,1.94,4726612000.0,4731494000.0,4731494000.0,7290000.0,10337320000.0,2485000.0,4738784000.0,24285658000.0,23.06,7219425000.0,6.85,3746947000.0,3.56,18677701000.0,17.73,52495599000.0,52385002000.0,49.73,49.84,86657288000.0,82.27,13833471000.0,13.13,24285658000.0,23.06,3363007000.0,3.19,6773000.0,0.01,21234225000.0,20.16,105334989000.0,100.0,7267855000.0,3746947000.0,-3520908000.0,14350812000.0,-3042863000.0,14935286000.0,4224887000.0,15792773000.0,15792773000.0,-682597000.0,-3067004000.0,0.01294049628724757
2016-04-01,2408.TW,7265608000.0,0.77,1869814000.0,1875790000.0,1875790000.0,-110403000.0,10354866000.0,8865000.0,1765387000.0,24285658000.0,23.35,7812701000.0,7.51,3103705000.0,2.98,17822621000.0,17.14,54854375000.0,54737689000.0,52.63,52.74,86183416000.0,82.86,13922063000.0,13.39,24285658000.0,23.35,3716474000.0,3.57,4570000.0,0.0,22991433000.0,22.11,104006037000.0,100.0,7267855000.0,3103705000.0,-4164150000.0,18522241000.0,-3712963000.0,19206381000.0,5669957000.0,17677428000.0,17677428000.0,-882399000.0,-3841842000.0,0.04549839123576992
2016-05-16,2408.TW,6998729000.0,0.68,1848942000.0,1844798000.0,1844798000.0,6675000.0,10397555000.0,219000.0,1851473000.0,27485658000.0,23.38,16263491000.0,13.84,14544633000.0,12.37,32433499000.0,27.59,68356641000.0,68244096000.0,58.05,58.15,85117448000.0,72.41,18758318000.0,15.96,27485658000.0,23.38,5803430000.0,4.94,2105000.0,0.0,24840375000.0,21.13,117550947000.0,100.0,3103705000.0,14544633000.0,11440928000.0,4449362000.0,-4591594000.0,4581236000.0,1469267000.0,1845017000.0,1845017000.0,-181928000.0,-866375000.0,0.008177337878154809
2016-08-15,2408.TW,6396376000.0,0.14,396620000.0,404972000.0,404972000.0,-3550000.0,8933094000.0,646750000.0,401422000.0,27485658000.0,23.22,15848122000.0,13.39,15961401000.0,13.48,33799564000.0,28.55,60646710000.0,60525813000.0,51.13,51.23,84586688000.0,71.45,18737580000.0,15.83,27485658000.0,23.22,5419376000.0,4.58,1445000.0,0.0,17541011000.0,14.82,118386252000.0,100.0,3103705000.0,15961401000.0,12857696000.0,7792463000.0,-6713596000.0,8421056000.0,2946314000.0,2896739000.0,2896739000.0,-370499000.0,-2554932000.0,-0.0041121625649780166
2016-11-15,2408.TW,7032718000.0,0.51,1401674000.0,1401314000.0,1401314000.0,-21971000.0,10203896000.0,1890000.0,1379343000.0,27485658000.0,23.46,15960088000.0,13.62,13248008000.0,11.31,26727825000.0,22.82,62138019000.0,62017482000.0,52.94,53.04,90416548000.0,77.18,16314106000.0,13.93,27485658000.0,23.46,7282983000.0,6.22,23416000.0,0.02,18942685000.0,16.17,117144373000.0,100.0,3103705000.0,13248008000.0,10144303000.0,11168591000.0,-7102726000.0,11920707000.0,4424258000.0,4299943000.0,4299943000.0,-557195000.0,-7345788000.0,0.07119916554659778
2017-04-01,2408.TW,8353589000.0,7.34,20074041000.0,20077501000.0,20077501000.0,7890717000.0,12097960000.0,1348286000.0,27968218000.0,27485658000.0,20.07,11523007000.0,8.41,9101632000.0,6.64,25211686000.0,18.41,85645147000.0,85542818000.0,62.45,62.53,111765456000.0,81.59,17622088000.0,12.86,27485658000.0,20.07,7978023000.0,5.82,7789101000.0,5.69,39092585000.0,28.54,136977142000.0,100.0,3103705000.0,9101632000.0,5997927000.0,15946009000.0,-7609887000.0,16789903000.0,5900734000.0,25725730000.0,25725730000.0,-699628000.0,-22335748000.0,0.15059696443242881
