date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,sharpe_ratio
2013-05-16,3023.TW,1816235000.0,0.64,134599000.0,131885000.0,131885000.0,98397000.0,2322584000.0,50557000.0,230282000.0,2076709000.0,23.46,859922000.0,9.71,1889739000.0,21.35,6212472000.0,70.18,4363371000.0,4225824000.0,47.74,49.29,2639309000.0,29.82,684127000.0,7.73,2076709000.0,23.46,261728000.0,2.96,153599000.0,1.74,1442792000.0,16.3,8851781000.0,100.0,1700389000.0,1889739000.0,189350000.0,450579000.0,-30515000.0,485311000.0,41498000.0,182442000.0,182442000.0,-11161000.0,-34761000.0,
2013-08-15,3023.TW,2134694000.0,0.81,166158000.0,157470000.0,157470000.0,101336000.0,2695954000.0,65133000.0,258806000.0,2076709000.0,22.24,797621000.0,8.54,1962132000.0,21.01,6679925000.0,71.53,4206835000.0,4076397000.0,43.65,45.05,2659072000.0,28.47,663090000.0,7.1,2076709000.0,22.24,236136000.0,2.53,53842000.0,0.58,1255909000.0,13.45,9338997000.0,100.0,1700389000.0,1962132000.0,261743000.0,695499000.0,-24659000.0,814503000.0,84861000.0,405045000.0,405045000.0,-19714000.0,-52746000.0,0.22502382825465234
2013-11-15,3023.TW,2283318000.0,1.03,211298000.0,203740000.0,203740000.0,-8254000.0,2895131000.0,89407000.0,195486000.0,2076709000.0,22.42,797621000.0,8.61,1844333000.0,19.91,6648618000.0,71.76,4407834000.0,4279462000.0,46.19,47.58,2615863000.0,28.24,601443000.0,6.49,2076709000.0,22.42,251089000.0,2.71,62075000.0,0.67,1467207000.0,15.84,9264481000.0,100.0,1700389000.0,1844333000.0,143944000.0,785111000.0,-24601000.0,970533000.0,128122000.0,698192000.0,698192000.0,-27280000.0,-77033000.0,0.04984506425186006
2014-04-01,3023.TW,2052921000.0,0.72,151208000.0,115331000.0,115331000.0,128344000.0,2641592000.0,53521000.0,243675000.0,2076709000.0,22.13,797621000.0,8.5,1879453000.0,20.03,6768638000.0,72.12,4653253000.0,4572456000.0,48.72,49.58,2616526000.0,27.88,605493000.0,6.45,2076709000.0,22.13,215707000.0,2.3,97075000.0,1.03,1601051000.0,17.06,9385164000.0,100.0,1700389000.0,1879453000.0,179064000.0,879288000.0,-6101000.0,1141001000.0,169643000.0,867044000.0,867044000.0,-38035000.0,-92543000.0,0.18564417144406498
2014-05-16,3023.TW,2144342000.0,0.97,200788000.0,196328000.0,196328000.0,39448000.0,2741173000.0,78715000.0,235776000.0,2076709000.0,21.49,797621000.0,8.25,2248436000.0,23.27,7106116000.0,73.54,4889029000.0,4811817000.0,49.8,50.6,2556419000.0,26.46,375788000.0,3.89,2076709000.0,21.49,251567000.0,2.6,135648000.0,1.4,1801839000.0,18.65,9662535000.0,100.0,1879453000.0,2248436000.0,368983000.0,257317000.0,62591000.0,285497000.0,41888000.0,275043000.0,275043000.0,-6974000.0,-53510000.0,-0.11153507956838629
2014-08-15,3023.TW,2363791000.0,1.06,219903000.0,214802000.0,214802000.0,-42348000.0,3019801000.0,99943000.0,172454000.0,2076709000.0,20.01,746795000.0,7.2,2585533000.0,24.91,7860592000.0,75.74,4553781000.0,4482739000.0,43.19,43.88,2517783000.0,24.26,618865000.0,5.96,2076709000.0,20.01,266004000.0,2.56,94369000.0,0.91,1564866000.0,15.08,10378375000.0,100.0,1879453000.0,2585533000.0,706080000.0,347567000.0,73830000.0,466623000.0,83799000.0,589788000.0,589788000.0,-14365000.0,-69963000.0,0.08441011292941743
2014-11-15,3023.TW,2340038000.0,1.08,225333000.0,224911000.0,224911000.0,49303000.0,2989579000.0,65154000.0,274214000.0,2076709000.0,20.96,746795000.0,7.54,1979520000.0,19.98,7389694000.0,74.58,4827995000.0,4756643000.0,48.0,48.72,2519076000.0,25.42,577468000.0,5.83,2076709000.0,20.96,72815000.0,0.73,142940000.0,1.44,1790199000.0,18.07,9908770000.0,100.0,1879453000.0,1979520000.0,100067000.0,438703000.0,39713000.0,623280000.0,130856000.0,879853000.0,879853000.0,-19287000.0,-137512000.0,-0.1504560810067274
2015-04-01,3023.TW,2264148000.0,0.71,147728000.0,138906000.0,138906000.0,117215000.0,2892166000.0,24763000.0,256121000.0,2076709000.0,19.8,746795000.0,7.12,2412474000.0,23.0,7949062000.0,75.8,5084116000.0,5019057000.0,47.86,48.48,2537769000.0,24.2,606852000.0,5.79,2076709000.0,19.8,42540000.0,0.41,259262000.0,2.47,1936291000.0,18.46,10486831000.0,100.0,1879453000.0,2412474000.0,533021000.0,615562000.0,3455000.0,837725000.0,167884000.0,1043522000.0,1043522000.0,-30721000.0,-165117000.0,0.23537266202800616
2015-05-16,3023.TW,2331324000.0,1.15,238661000.0,236981000.0,236981000.0,-59557000.0,3006333000.0,82794000.0,177424000.0,2079563000.0,19.95,756229000.0,7.25,2512508000.0,24.1,8034324000.0,77.06,5273828000.0,5210995000.0,49.98,50.58,2391837000.0,22.94,611008000.0,5.86,2076709000.0,19.92,51477000.0,0.49,200251000.0,1.92,2174952000.0,20.86,10426161000.0,100.0,2412474000.0,2512508000.0,100034000.0,251116000.0,-259736000.0,297748000.0,40259000.0,319775000.0,319775000.0,-8423000.0,-25566000.0,0.055795629875543686
2015-08-15,3023.TW,2434953000.0,1.21,252897000.0,250081000.0,250081000.0,-53084000.0,3135637000.0,101026000.0,196997000.0,2152625000.0,19.73,819099000.0,7.51,3034124000.0,27.81,8542668000.0,78.31,5025278000.0,4965796000.0,45.52,46.07,2365771000.0,21.69,340977000.0,3.13,2079563000.0,19.06,246927000.0,2.26,147702000.0,1.35,1846370000.0,16.93,10908439000.0,100.0,2412474000.0,3034124000.0,621650000.0,773015000.0,-389231000.0,963568000.0,81753000.0,670882000.0,670882000.0,-16551000.0,-143545000.0,-0.0015610577043225237
2015-11-15,3023.TW,2496878000.0,1.33,296346000.0,295939000.0,295939000.0,122566000.0,3228990000.0,124742000.0,418505000.0,2158298000.0,19.48,836746000.0,7.55,2628565000.0,23.73,8719184000.0,78.71,5467103000.0,5404114000.0,48.79,49.35,2357939000.0,21.29,374468000.0,3.38,2152624000.0,19.43,200345000.0,1.81,266354000.0,2.4,2142716000.0,19.34,11077123000.0,100.0,2412474000.0,2628565000.0,216091000.0,812164000.0,-313715000.0,1063846000.0,120315000.0,1091563000.0,1091563000.0,-23925000.0,-68551000.0,0.19846704450682598
2016-04-01,3023.TW,2125946000.0,0.84,182291000.0,171102000.0,171102000.0,-75202000.0,2740298000.0,107344000.0,95900000.0,2176454000.0,19.58,890644000.0,8.01,3044273000.0,27.39,8530755000.0,76.76,5638056000.0,5583341000.0,50.24,50.73,2582916000.0,23.24,359820000.0,3.24,2158299000.0,19.42,127769000.0,1.15,190428000.0,1.71,2325815000.0,20.93,11113671000.0,100.0,2412474000.0,3044273000.0,631799000.0,1452674000.0,-556884000.0,1791459000.0,152346000.0,1370009000.0,1370009000.0,-35346000.0,-211634000.0,0.057768236958997056
2016-05-16,3023.TW,2492665000.0,1.41,308126000.0,305934000.0,305934000.0,-106003000.0,3322654000.0,113738000.0,199931000.0,2179342000.0,20.03,900117000.0,8.27,2764380000.0,25.41,8351142000.0,76.76,5850348000.0,5798763000.0,53.3,53.77,2528817000.0,23.24,376830000.0,3.46,2176454000.0,20.0,143044000.0,1.31,85363000.0,0.78,2633941000.0,24.21,10879959000.0,100.0,3044273000.0,2764380000.0,-279893000.0,-88742000.0,90463000.0,-4984000.0,40059000.0,419672000.0,419672000.0,-7881000.0,-18322000.0,0.21455474612384387
2016-08-15,3023.TW,2601449000.0,1.42,308409000.0,311134000.0,311134000.0,-89499000.0,3425032000.0,133195000.0,221635000.0,2244949000.0,19.7,835491000.0,7.33,3335999000.0,29.27,8979636000.0,78.8,5397534000.0,5342560000.0,46.88,47.37,2415808000.0,21.2,286210000.0,2.51,2179342000.0,19.12,127604000.0,1.12,4800000.0,0.04,2266920000.0,19.89,11395444000.0,100.0,3044273000.0,3335999000.0,291726000.0,528591000.0,162440000.0,781622000.0,78846000.0,864001000.0,864001000.0,-13994000.0,-43390000.0,0.01226134906545147
2016-11-15,3023.TW,2457300000.0,1.23,294197000.0,296338000.0,296338000.0,-137037000.0,3231544000.0,97057000.0,159301000.0,2246068000.0,20.77,835926000.0,7.73,2889961000.0,26.73,8487468000.0,78.49,5546439000.0,5502403000.0,50.89,51.29,2325634000.0,21.51,243256000.0,2.25,2244949000.0,20.76,173218000.0,1.6,140708000.0,1.3,2561117000.0,23.69,10813102000.0,100.0,3044273000.0,2889961000.0,-154312000.0,851010000.0,166656000.0,1212976000.0,116211000.0,1257396000.0,1257396000.0,-22564000.0,-65468000.0,0.020392099945304294
2017-04-01,3023.TW,2165327000.0,1.09,246654000.0,248329000.0,248329000.0,-45694000.0,2946613000.0,91319000.0,202635000.0,2254162000.0,20.34,858462000.0,7.75,3130300000.0,28.24,8807101000.0,79.47,5779431000.0,5732732000.0,51.73,52.15,2275743000.0,20.53,257620000.0,2.32,2246068000.0,20.27,100053000.0,0.9,181024000.0,1.63,2801132000.0,25.27,11082844000.0,100.0,3044273000.0,3130300000.0,86027000.0,1216838000.0,170617000.0,1638384000.0,151405000.0,1597044000.0,1597044000.0,-31283000.0,-99408000.0,0.07234047807697022
2017-05-16,3023.TW,2416950000.0,1.25,281937000.0,285108000.0,285108000.0,-227360000.0,3213901000.0,93553000.0,57748000.0,2254162000.0,21.18,858462000.0,8.07,2977197000.0,27.97,8303876000.0,78.02,5837179000.0,5789704000.0,54.4,54.85,2339062000.0,21.98,286384000.0,2.69,2254162000.0,21.18,107294000.0,1.01,405989000.0,3.81,3083069000.0,28.97,10642938000.0,100.0,3130300000.0,2977197000.0,-153103000.0,210404000.0,-41140000.0,277889000.0,33966000.0,378661000.0,378661000.0,-4821000.0,-19937000.0,-0.06061515186284705
2017-08-15,3023.TW,2479748000.0,1.51,340161000.0,344467000.0,344467000.0,65117000.0,3331157000.0,130938000.0,409584000.0,2254162000.0,19.98,828030000.0,7.34,2996768000.0,26.56,8966085000.0,79.46,5427375000.0,5375557000.0,47.64,48.1,2317607000.0,20.54,727428000.0,6.45,2254162000.0,19.98,112603000.0,1.0,340909000.0,3.02,2634274000.0,23.35,11283692000.0,100.0,3130300000.0,2996768000.0,-133532000.0,204332000.0,-59004000.0,449445000.0,67698000.0,854066000.0,854066000.0,-10047000.0,-44960000.0,0.048360474113719146
2017-11-15,3023.TW,2631505000.0,1.56,350914000.0,353724000.0,353724000.0,88280000.0,3506985000.0,107547000.0,442004000.0,2254162000.0,18.87,828030000.0,6.93,2828595000.0,23.68,9399116000.0,78.69,6042165000.0,5815886000.0,48.69,50.59,2544784000.0,21.31,746696000.0,6.25,2254162000.0,18.87,122037000.0,1.02,251494000.0,2.11,2985188000.0,24.99,11943900000.0,100.0,3130300000.0,2828595000.0,-301705000.0,493066000.0,-75973000.0,888612000.0,104118000.0,1315337000.0,1315337000.0,-14140000.0,-67018000.0,0.1134303999003313
2018-04-01,3023.TW,2252885000.0,1.12,253459000.0,240789000.0,240789000.0,9836000.0,3009396000.0,63418000.0,250625000.0,2254162000.0,18.01,830265000.0,6.63,3125187000.0,24.96,9716118000.0,77.61,6296256000.0,6084637000.0,48.6,50.29,2803359000.0,22.39,750193000.0,5.99,2254162000.0,18.01,180051000.0,1.44,233441000.0,1.86,3233651000.0,25.83,12519477000.0,100.0,3130300000.0,3125187000.0,-5113000.0,772322000.0,-338220000.0,1216231000.0,147453000.0,1619544000.0,1619544000.0,-23128000.0,-124921000.0,-0.006849826656907243
2018-05-16,3023.TW,2610533000.0,1.23,276561000.0,271148000.0,271148000.0,89182000.0,3486218000.0,47911000.0,360330000.0,2254162000.0,17.99,829745000.0,6.62,2714378000.0,21.66,9765182000.0,77.91,6515856000.0,6311637000.0,50.36,51.99,2768007000.0,22.09,770967000.0,6.15,2254162000.0,17.99,24077000.0,0.19,284697000.0,2.27,3512427000.0,28.03,12533189000.0,100.0,3125187000.0,2714378000.0,-410809000.0,-346604000.0,-62648000.0,-266267000.0,38806000.0,319059000.0,319059000.0,-5228000.0,-69350000.0,-0.12164652301027193
2018-08-15,3023.TW,2971217000.0,1.9,428876000.0,419886000.0,419886000.0,59563000.0,3940772000.0,143328000.0,479449000.0,2254162000.0,16.59,829745000.0,6.11,3134074000.0,23.06,10921486000.0,80.36,6120641000.0,5901805000.0,43.42,45.03,2669715000.0,19.64,295016000.0,2.17,2254162000.0,16.59,529709000.0,3.9,218534000.0,1.61,3036432000.0,22.34,13591201000.0,100.0,3125187000.0,3134074000.0,8887000.0,-232718000.0,89719000.0,-37782000.0,78485000.0,882273000.0,882273000.0,-12665000.0,-129285000.0,0.17001606053219936
2018-11-15,3023.TW,3296966000.0,2.13,480120000.0,470573000.0,470573000.0,-149695000.0,4392642000.0,169079000.0,320878000.0,2257273000.0,16.7,847697000.0,6.27,2668697000.0,19.75,10811622000.0,80.0,6462582000.0,6252007000.0,46.26,47.82,2702814000.0,20.0,308538000.0,2.28,2254162000.0,16.68,509481000.0,3.77,369515000.0,2.73,3516552000.0,26.02,13514436000.0,100.0,3125187000.0,2668697000.0,-456490000.0,156339000.0,77355000.0,509290000.0,118754000.0,1521925000.0,1521925000.0,-21093000.0,-193096000.0,-0.013762591569771391
2019-04-01,3023.TW,2846592000.0,1.0,227920000.0,209922000.0,209922000.0,26033000.0,3825621000.0,188221000.0,235955000.0,2266954000.0,15.96,904086000.0,6.37,2625021000.0,18.48,11361548000.0,80.0,6796632000.0,6572643000.0,46.28,47.86,2839988000.0,20.0,423332000.0,2.98,2257273000.0,15.89,442486000.0,3.12,341933000.0,2.41,3743536000.0,26.36,14201536000.0,100.0,3125187000.0,2625021000.0,-500166000.0,343590000.0,-134716000.0,704757000.0,160428000.0,1920068000.0,1920068000.0,-35669000.0,-327317000.0,0.18440041648834857
2019-05-16,3023.TW,2977997000.0,1.6,364869000.0,349967000.0,349967000.0,130028000.0,4009043000.0,130687000.0,479995000.0,2290745000.0,15.52,1042110000.0,7.06,2680630000.0,18.17,11575568000.0,78.45,7501842000.0,7230481000.0,49.0,50.84,3180622000.0,21.55,481777000.0,3.26,2266954000.0,15.36,300781000.0,2.04,210779000.0,1.43,4108405000.0,27.84,14756190000.0,100.0,2625021000.0,2680630000.0,55609000.0,-223955000.0,-116644000.0,-111131000.0,64181000.0,480654000.0,480654000.0,-9171000.0,-95796000.0,0.1966588681431185
2019-08-15,3023.TW,3589348000.0,2.23,509598000.0,507886000.0,507886000.0,-23168000.0,4830758000.0,166153000.0,484718000.0,2292974000.0,14.56,1038645000.0,6.59,2661106000.0,16.9,12327302000.0,78.27,6958794000.0,6686917000.0,42.46,44.18,3422955000.0,21.73,576987000.0,3.66,2290745000.0,14.54,279511000.0,1.77,236083000.0,1.5,3591381000.0,22.8,15750257000.0,100.0,2625021000.0,2661106000.0,36085000.0,-16491000.0,-234656000.0,190937000.0,132349000.0,1154693000.0,1154693000.0,-18666000.0,-211390000.0,0.23012597152705797
2019-11-15,3023.TW,3748653000.0,2.39,550542000.0,548111000.0,548111000.0,-167894000.0,5032980000.0,167303000.0,380217000.0,2325237000.0,14.71,1218888000.0,7.71,2461511000.0,15.57,12381457000.0,78.32,7551517000.0,7285176000.0,46.09,47.77,3426367000.0,21.68,587815000.0,3.72,2292974000.0,14.51,76228000.0,0.48,400872000.0,2.54,4141923000.0,26.2,15807824000.0,100.0,2625021000.0,2461511000.0,-163510000.0,438684000.0,-237115000.0,833742000.0,203193000.0,1870107000.0,1870107000.0,-30126000.0,-281176000.0,-0.13245953153620676
2020-04-01,3023.TW,2980504000.0,1.25,293502000.0,271887000.0,271887000.0,-75163000.0,4013389000.0,27169000.0,196724000.0,2326694000.0,13.54,1228781000.0,7.15,3579189000.0,20.83,13568882000.0,78.96,7797213000.0,7517407000.0,43.74,45.37,3616085000.0,21.04,564497000.0,3.28,2325237000.0,13.53,236382000.0,1.38,481223000.0,2.8,4443155000.0,25.85,17184967000.0,100.0,2625021000.0,3579189000.0,954168000.0,1694697000.0,-338019000.0,2199357000.0,281246000.0,2169163000.0,2169163000.0,-41071000.0,-445121000.0,0.04656908703308492
2020-05-16,3023.TW,3330103000.0,1.93,448218000.0,434754000.0,434754000.0,-65295000.0,4483189000.0,140104000.0,369459000.0,2327775000.0,13.73,1289323000.0,7.6,3665190000.0,21.61,13265778000.0,78.23,8351776000.0,7970325000.0,47.0,49.25,3692412000.0,21.77,602650000.0,3.55,2326694000.0,13.72,60382000.0,0.36,538146000.0,3.17,4891373000.0,28.84,16958190000.0,100.0,3579189000.0,3665190000.0,86001000.0,584610000.0,-168597000.0,665739000.0,71300000.0,574858000.0,574858000.0,-8521000.0,-57993000.0,0.20682612334125933
2020-08-15,3023.TW,3898548000.0,2.52,587125000.0,614682000.0,614682000.0,-95324000.0,5288141000.0,178537000.0,519358000.0,2327775000.0,12.09,1289323000.0,6.69,3610573000.0,18.75,15472754000.0,80.34,7607616000.0,7233853000.0,37.56,39.5,3785373000.0,19.66,537989000.0,2.79,2327775000.0,12.09,37648000.0,0.2,628079000.0,3.26,4244834000.0,22.04,19258127000.0,100.0,3579189000.0,3610573000.0,31384000.0,408256000.0,-210997000.0,715567000.0,143586000.0,1368077000.0,1368077000.0,-15464000.0,-206707000.0,0.16324752082557287
2020-11-15,3023.TW,4374562000.0,2.66,620619000.0,649999000.0,649999000.0,85246000.0,5898213000.0,154215000.0,735245000.0,2327775000.0,11.2,1432754000.0,6.89,3006898000.0,14.46,16586242000.0,79.79,8476089000.0,8092979000.0,38.93,40.77,4202064000.0,20.21,484122000.0,2.33,2327775000.0,11.2,29966000.0,0.14,533999000.0,2.57,4866449000.0,23.41,20788306000.0,100.0,3579189000.0,3006898000.0,-572291000.0,-174825000.0,-433823000.0,330350000.0,219389000.0,2172291000.0,2172291000.0,-26108000.0,-345102000.0,0.11338990944624279
2021-04-01,3023.TW,4608332000.0,1.97,457906000.0,484065000.0,484065000.0,166649000.0,6127999000.0,71510000.0,650714000.0,2327775000.0,9.83,1885096000.0,7.96,4450375000.0,18.79,19087028000.0,80.59,9768133000.0,9154788000.0,38.66,41.25,4596015000.0,19.41,2121826000.0,8.96,2327775000.0,9.83,52868000.0,0.22,399729000.0,1.69,5341646000.0,22.55,23683043000.0,100.0,3579189000.0,4450375000.0,871186000.0,547690000.0,-904244000.0,1129212000.0,327573000.0,2727866000.0,2727866000.0,-42555000.0,-658686000.0,0.14728182302347834
2021-05-16,3023.TW,4429949000.0,2.52,614445000.0,617285000.0,617285000.0,26628000.0,5991553000.0,185984000.0,643913000.0,2329371000.0,9.46,1925154000.0,7.82,4444895000.0,18.06,19835763000.0,80.58,10482136000.0,9810998000.0,39.85,42.58,4781292000.0,19.42,2213481000.0,8.99,2327775000.0,9.46,75793000.0,0.31,369979000.0,1.5,5926452000.0,24.07,24617055000.0,100.0,4450375000.0,4444895000.0,-5480000.0,216104000.0,-148406000.0,366597000.0,95692000.0,803269000.0,803269000.0,-11397000.0,-66378000.0,-0.15515264634737566
