date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,sharpe_ratio
2013-05-16,9921.TW,10439844000.0,2.36,886926000.0,886064000.0,886064000.0,430174000.0,13240567000.0,285626000.0,1316238000.0,3750646000.0,9.17,1720831000.0,4.21,7052536000.0,17.24,31453454000.0,76.87,16830515000.0,16570261000.0,40.5,41.13,9462868000.0,23.13,2677631000.0,6.54,3750646000.0,9.17,342209000.0,0.84,27810000.0,0.07,11126594000.0,27.19,40916322000.0,100.0,4158440000.0,7052536000.0,2894096000.0,629363000.0,1125345000.0,748529000.0,240094000.0,1171690000.0,1171690000.0,-35894000.0,-159266000.0,
2013-08-15,9921.TW,10970707000.0,2.22,831229000.0,831820000.0,831820000.0,117976000.0,13954098000.0,404856000.0,949796000.0,3750646000.0,8.87,1720831000.0,4.07,7600928000.0,17.98,32521305000.0,76.91,15717456000.0,15467479000.0,36.58,37.17,9762937000.0,23.09,2662571000.0,6.3,3750646000.0,8.87,314780000.0,0.74,101034000.0,0.24,9894968000.0,23.4,42284242000.0,100.0,4158440000.0,7600928000.0,3442488000.0,4624175000.0,-1154449000.0,5100764000.0,471218000.0,2408366000.0,2408366000.0,-73523000.0,-332140000.0,0.09147497762383204
2013-11-15,9921.TW,11767215000.0,2.47,926390000.0,916879000.0,916879000.0,-59236000.0,14911472000.0,272823000.0,857643000.0,3750646000.0,9.03,1720831000.0,4.14,6969445000.0,16.78,31660106000.0,76.21,16575099000.0,16333473000.0,39.32,39.9,9881871000.0,23.79,2645198000.0,6.37,3750646000.0,9.03,375403000.0,0.9,40638000.0,0.1,10821358000.0,26.05,41541977000.0,100.0,4158440000.0,6969445000.0,2811005000.0,6420001000.0,-1681220000.0,7263424000.0,685983000.0,3598068000.0,3598068000.0,-105968000.0,-437466000.0,0.008933580667623562
2014-04-01,9921.TW,9530340000.0,2.29,860177000.0,808589000.0,808589000.0,185918000.0,12285718000.0,98553000.0,994507000.0,3750646000.0,9.26,1720831000.0,4.25,5447729000.0,13.45,30506994000.0,75.32,17569606000.0,17387210000.0,42.93,43.38,9993750000.0,24.68,2359931000.0,5.83,3750646000.0,9.26,433986000.0,1.07,205084000.0,0.51,11710649000.0,28.91,40500744000.0,100.0,4158440000.0,5447729000.0,1289289000.0,5465747000.0,-1508614000.0,6253001000.0,984051000.0,4505210000.0,4505210000.0,-147301000.0,-875730000.0,0.03207240305964731
2014-05-16,9921.TW,11078377000.0,2.83,1060098000.0,1066069000.0,1066069000.0,101482000.0,14199655000.0,297599000.0,1167551000.0,3750646000.0,8.64,1720831000.0,3.96,7056785000.0,16.25,33430192000.0,76.98,18737157000.0,18541882000.0,42.7,43.15,9995089000.0,23.02,2407904000.0,5.54,3750646000.0,8.64,444639000.0,1.02,299658000.0,0.69,12770747000.0,29.41,43425281000.0,100.0,5447729000.0,7056785000.0,1609056000.0,1382032000.0,-843787000.0,1517943000.0,262724000.0,1363668000.0,1363668000.0,-34233000.0,-176953000.0,0.21592560471273178
2014-08-15,9921.TW,11552813000.0,2.29,859332000.0,861905000.0,861905000.0,-251649000.0,15138048000.0,708481000.0,610256000.0,3750646000.0,8.53,1720831000.0,3.91,6693310000.0,15.23,34111683000.0,77.6,17097025000.0,16900923000.0,38.45,38.89,9845959000.0,22.4,2543023000.0,5.79,3750646000.0,8.53,444678000.0,1.01,49755000.0,0.11,11379691000.0,25.89,43957642000.0,100.0,5447729000.0,6693310000.0,1245581000.0,3791916000.0,-2288941000.0,4353814000.0,523640000.0,2934054000.0,2934054000.0,-65382000.0,-465983000.0,0.08004145854796882
2014-11-15,9921.TW,13047154000.0,3.06,1149760000.0,1145033000.0,1145033000.0,42657000.0,16697213000.0,292826000.0,1187690000.0,3750646000.0,8.27,1720831000.0,3.79,7487102000.0,16.51,35159249000.0,77.52,18284715000.0,18104201000.0,39.91,40.31,10198068000.0,22.48,2474802000.0,5.46,3750646000.0,8.27,486179000.0,1.07,103273000.0,0.23,12529451000.0,27.62,45357317000.0,100.0,5447729000.0,7487102000.0,2039373000.0,4881943000.0,-2095510000.0,5810480000.0,791727000.0,4371913000.0,4371913000.0,-82390000.0,-612833000.0,0.021523120462494588
2015-04-01,9921.TW,10869045000.0,2.78,1042935000.0,1033324000.0,1033324000.0,223688000.0,14010374000.0,171467000.0,1257012000.0,3750646000.0,8.3,1720831000.0,3.81,6470505000.0,14.32,34856261000.0,77.16,19541727000.0,19377776000.0,42.9,43.26,10318144000.0,22.84,2371529000.0,5.25,3750646000.0,8.3,418191000.0,0.93,337263000.0,0.75,13569036000.0,30.04,45174405000.0,100.0,5447729000.0,6470505000.0,1022776000.0,3898604000.0,-1528632000.0,4961434000.0,1053733000.0,5576704000.0,5576704000.0,-126871000.0,-633800000.0,0.1291892141050836
2015-05-16,9921.TW,11286661000.0,2.53,947239000.0,957230000.0,957230000.0,-515487000.0,14586968000.0,233544000.0,441743000.0,3750646000.0,8.16,1720831000.0,3.74,7043281000.0,15.31,35539673000.0,77.28,19983470000.0,19815318000.0,43.09,43.45,10450515000.0,22.72,2359702000.0,5.13,3750646000.0,8.16,297687000.0,0.65,172434000.0,0.37,14516275000.0,31.56,45990188000.0,100.0,6470505000.0,7043281000.0,572776000.0,-452444000.0,137712000.0,-164706000.0,267163000.0,1190774000.0,1190774000.0,-37084000.0,-279479000.0,-0.2741912173238965
2015-08-15,9921.TW,12099532000.0,2.22,835641000.0,842479000.0,842479000.0,-72321000.0,15614462000.0,406582000.0,770158000.0,3750646000.0,8.12,1720831000.0,3.73,6999628000.0,15.15,35958734000.0,77.84,18243690000.0,18195257000.0,39.39,39.49,10234073000.0,22.16,2244580000.0,4.86,3750646000.0,8.12,280380000.0,0.61,152709000.0,0.33,12876489000.0,27.88,46192807000.0,100.0,6470505000.0,6999628000.0,529123000.0,1437113000.0,-1147550000.0,2424970000.0,520120000.0,2439835000.0,2439835000.0,-69246000.0,-396514000.0,-0.053325648685703754
