date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,sharpe_ratio
2013-05-16,1590.TW,671290000.0,1.75,262489000.0,263342000.0,263342000.0,159155000.0,1447209000.0,105614000.0,422497000.0,1500000000.0,13.8,2046960000.0,18.83,891364000.0,8.2,4278153000.0,39.35,6066610000.0,5935973000.0,54.6,55.8,6594585000.0,60.65,465572000.0,4.28,1500000000.0,13.8,143016000.0,1.32,187647000.0,1.73,2201366000.0,20.25,10872738000.0,100.0,861802000.0,891364000.0,29562000.0,186732000.0,-282795000.0,244988000.0,95620000.0,368956000.0,368956000.0,-11548000.0,-342156000.0,
2013-08-15,1590.TW,916932000.0,3.26,541393000.0,543371000.0,543371000.0,73986000.0,2049893000.0,191153000.0,617357000.0,1605000000.0,12.95,2046960000.0,16.52,1566443000.0,12.64,5563301000.0,44.89,6113967000.0,5981370000.0,48.26,49.33,6829707000.0,55.11,494858000.0,3.99,1605000000.0,12.95,224404000.0,1.81,261651000.0,2.11,2067759000.0,16.68,12393008000.0,100.0,861802000.0,1566443000.0,704641000.0,663017000.0,-500430000.0,903959000.0,197830000.0,1103480000.0,1103480000.0,-24339000.0,-652291000.0,0.14664216935754854
2013-11-15,1590.TW,892757000.0,3.05,489074000.0,491650000.0,491650000.0,-65972000.0,2018709000.0,177386000.0,425678000.0,1605000000.0,11.86,2046960000.0,15.13,1177904000.0,8.71,5521395000.0,40.8,6539645000.0,6404500000.0,47.33,48.33,8009953000.0,59.2,1285896000.0,9.5,1605000000.0,11.86,134065000.0,0.99,195707000.0,1.45,2556833000.0,18.9,13531348000.0,100.0,861802000.0,1177904000.0,316102000.0,1116091000.0,-2044288000.0,1494790000.0,307643000.0,1772516000.0,1772516000.0,-41352000.0,-2071220000.0,0.13618057350237045
2014-04-01,1590.TW,783154000.0,2.49,417202000.0,427088000.0,427088000.0,116852000.0,1784480000.0,167153000.0,543940000.0,1705000000.0,11.75,3906960000.0,26.91,1469694000.0,10.12,5521452000.0,38.04,9043585000.0,8899424000.0,61.31,62.3,8995099000.0,61.96,1293506000.0,8.91,1705000000.0,11.75,73468000.0,0.51,315371000.0,2.17,2972093000.0,20.47,14516551000.0,100.0,861802000.0,1469694000.0,607892000.0,1428788000.0,-2662882000.0,1964022000.0,423196000.0,2366757000.0,2366757000.0,-50650000.0,-2751906000.0,0.14915566471191652
2014-05-16,1590.TW,800393000.0,2.24,381495000.0,385798000.0,385798000.0,-27247000.0,1831620000.0,154295000.0,358551000.0,1705000000.0,11.06,3906960000.0,25.35,1218120000.0,7.9,5738940000.0,37.24,9402136000.0,9253656000.0,60.04,61.01,9672386000.0,62.76,1313865000.0,8.53,1705000000.0,11.06,80307000.0,0.52,288108000.0,1.87,3353588000.0,21.76,15411326000.0,100.0,1469694000.0,1218120000.0,-251574000.0,39595000.0,-896144000.0,193311000.0,126895000.0,540093000.0,540093000.0,-16566000.0,-820570000.0,-0.10649914787967578
2014-08-15,1590.TW,1034830000.0,3.61,615060000.0,621165000.0,621165000.0,-118210000.0,2369569000.0,174526000.0,502955000.0,1705000000.0,10.02,3906960000.0,22.96,1264874000.0,7.43,6408132000.0,37.66,8820282000.0,8676577000.0,51.0,51.84,10606252000.0,62.34,2220749000.0,13.05,1705000000.0,10.02,77369000.0,0.45,170119000.0,1.0,2894498000.0,17.01,17014384000.0,100.0,1469694000.0,1264874000.0,-204820000.0,329934000.0,-2344536000.0,688960000.0,255278000.0,1335784000.0,1335784000.0,-36882000.0,-2008423000.0,0.03796460364364232
2014-11-15,1590.TW,996020000.0,2.22,377960000.0,379396000.0,379396000.0,189598000.0,2133792000.0,147782000.0,568994000.0,1705000000.0,9.5,3906960000.0,21.77,1102206000.0,6.14,6949946000.0,38.72,9389276000.0,9244372000.0,51.5,52.31,11000359000.0,61.28,2218414000.0,12.36,1705000000.0,9.5,75501000.0,0.42,359954000.0,2.01,3272458000.0,18.23,17950305000.0,100.0,1469694000.0,1102206000.0,-367488000.0,875059000.0,-3201071000.0,1402857000.0,396059000.0,1862962000.0,1862962000.0,-54231000.0,-2310725000.0,-0.023955861010594943
2015-04-01,1590.TW,944541000.0,2.32,396216000.0,399753000.0,399753000.0,268784000.0,2043980000.0,125827000.0,668537000.0,1705000000.0,9.0,3906960000.0,20.63,1644721000.0,8.69,7430137000.0,39.24,10057813000.0,9905315000.0,52.31,53.11,11506392000.0,60.76,2239892000.0,11.83,1705000000.0,9.0,119046000.0,0.63,615843000.0,3.25,3677512000.0,19.42,18936529000.0,100.0,1469694000.0,1644721000.0,175027000.0,1531764000.0,-3386117000.0,2301903000.0,539605000.0,2388542000.0,2388542000.0,-68450000.0,-2518198000.0,-0.024052567198963405
2015-05-16,1590.TW,865876000.0,1.45,246868000.0,249383000.0,249383000.0,-98566000.0,1867192000.0,117486000.0,150817000.0,1705000000.0,8.67,3906960000.0,19.86,2099265000.0,10.67,7719391000.0,39.24,10208630000.0,10053573000.0,51.11,51.9,11951775000.0,60.76,2733529000.0,13.9,1705000000.0,8.67,109026000.0,0.55,517233000.0,2.63,3924380000.0,19.95,19671166000.0,100.0,1644721000.0,2099265000.0,454544000.0,182638000.0,-522513000.0,333263000.0,147648000.0,366869000.0,366869000.0,-17778000.0,-870342000.0,-0.061221065679866134
2015-08-15,1590.TW,1171328000.0,3.03,555171000.0,558267000.0,558267000.0,-128746000.0,2440755000.0,150461000.0,429521000.0,1790250000.0,8.76,3906960000.0,19.12,2272283000.0,11.12,8251078000.0,40.39,9819751000.0,9661589000.0,47.29,48.07,12178835000.0,59.61,2620378000.0,12.83,1790250000.0,8.76,324794000.0,1.59,388478000.0,1.9,3575901000.0,17.5,20429913000.0,100.0,1644721000.0,2272283000.0,627562000.0,800680000.0,-1175788000.0,1148187000.0,298106000.0,1075597000.0,1075597000.0,-38495000.0,-1372394000.0,-0.13940555771798752
2015-11-15,1590.TW,1148352000.0,1.45,259273000.0,258843000.0,258843000.0,353133000.0,2324960000.0,155158000.0,611976000.0,1790250000.0,8.37,3906960000.0,18.26,1986866000.0,9.29,8517709000.0,39.82,10421068000.0,10274072000.0,48.03,48.72,12873512000.0,60.18,2911848000.0,13.61,1790250000.0,8.37,339147000.0,1.59,741688000.0,3.47,3835174000.0,17.93,21391221000.0,100.0,1644721000.0,1986866000.0,342145000.0,1108289000.0,-1983138000.0,1555680000.0,461236000.0,1489598000.0,1489598000.0,-62407000.0,-1920582000.0,-0.004493674337641458
2016-04-01,1590.TW,1074265000.0,1.71,306238000.0,308593000.0,308593000.0,-320809000.0,2164262000.0,41385000.0,-12216000.0,1790250000.0,8.34,3906960000.0,18.21,2083830000.0,9.71,8406840000.0,39.18,10408852000.0,10258596000.0,47.81,48.51,13049177000.0,60.82,2961388000.0,13.8,1790250000.0,8.34,605176000.0,2.82,424139000.0,1.98,4137247000.0,19.28,21456017000.0,100.0,1644721000.0,2083830000.0,439109000.0,1526291000.0,-2529659000.0,2135685000.0,630925000.0,1839576000.0,1839576000.0,-86028000.0,-2467544000.0,0.11953489762030399
